工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
晟德大藥廠股份有限公司新竹廠,99630200,07210000163649,新竹縣湖口鄉實踐路2號、光復北路21巷1號,新竹縣湖口鄉,林榮錦　　,18606304,股份有限公司,0720831,0770322,生產中,20藥品及醫用化學製品製造業、20藥品及醫用化學製品製造業,200藥品及醫用化學製品,,西藥（粉劑，西藥液劑，片劑，膠囊針）,,121.018486,24.8697548
美祥工業股份有限公司,99631450,06010000106471,新竹縣竹東鎮頭重里竹中路200號(門牌整編),新竹縣竹東鎮頭重里,林文琪,46271589,股份有限公司,0580101,0610901,生產中,23非金屬礦物製品製造業,231玻璃及其製品,,玻璃珠加工,,121.031815,24.7808
碧中科技股份有限公司竹北廠,04000568,,新竹縣竹北市竹北里台元街18號5樓之5、之6,新竹縣竹北市竹北里,張碧芬,27460998,股份有限公司,,1060320,生產中,26電子零組件製造業、27電腦、電子產品及光學製品製造業,269其他電子零組件、272通訊傳播設備、275量測、導航、控制設備及鐘錶,,電子零組件．電腦．電子產品及光學製品,,121.011482,24.83963
志同塑膠工業股份有限公司湖口二廠,04000758,,新竹縣湖口鄉鳳凰村光華路9巷26號,新竹縣湖口鄉鳳凰村,黃志強,84763902,股份有限公司,,1080315,生產中,09飲料製造業、09飲料製造業,092非酒精飲料,,非酒精飲料,,121.009735,24.8795681
旻業工業股份有限公司,99630445,07710000283543,新竹縣湖口鄉湖口村祥喜路245號,新竹縣湖口鄉湖口村,何麗蘭　　　,22980302,股份有限公司,0771122,0780426,生產中,25金屬製品製造業,259其他金屬製品,,汽車零件、模具,,121.07991,24.8792973
正崴精密工業股份有限公司竹科研發分公司,95A00696,,新竹科學園區新竹縣寶山鄉雙溪村研發一路8號,新竹縣寶山鄉雙溪村,劉素芳,22223510,股份有限公司,,0950414,生產中,26電子零組件製造業、27電腦、電子產品及光學製品製造業,269其他電子零組件、277光學儀器及設備,http://www.foxlink.com/,連接器,,121.002487,24.7752781
京麒有限公司,04000227,,新竹縣新豐鄉上坑村7鄰坑子口470-11號,新竹縣新豐鄉上坑村,羅煥洲,28893522,有限公司,,1020403,生產中,25金屬製品製造業、29機械設備製造業,259其他金屬製品、293通用機械設備,,鑄件研磨,砂輪,120.985863,24.8875866
瑞士遠東股份有限公司,99630297,07810000318368,新竹縣湖口鄉鳳凰村光復南路３６號,新竹縣湖口鄉鳳凰村,葉鼎英,23226070,股份有限公司,0781201,0791009,生產中,18化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,184塑膠及合成橡膠原料,,尼龍６切片、尼龍６６切片，其他工程塑膠,尼龍６、尼龍６６、（ＡＰ）,121.020767,24.8609562
協裕順精密工業股份有限公司湖口廠,99700451,,新竹縣湖口鄉中正村中正路二段126巷19號,新竹縣湖口鄉中正村,鍾招達,70600689,股份有限公司,,0961119,生產中,25金屬製品製造業、26電子零組件製造業、29機械設備製造業,251金屬刀具、手工具及模具、254金屬加工處理、269其他電子零組件、291金屬加工用機械設備,,洗床、切割加工,,121.048386,24.8938313
捷耀光通訊股份有限公司,95C00221,,新竹科學園區新竹縣寶山鄉大崎村園區二路56號3樓,新竹縣寶山鄉大崎村,宋雪玉,23890899,股份有限公司,,1060223,生產中,27電腦、電子產品及光學製品製造業,272通訊傳播設備、277光學儀器及設備,http://www.radiantech.com.tw,光纖傳輸裝置、光纖感測器,,120.999985,24.7777863
正誠電子股份有限公司　　　　　,99630305,08510004007086,新竹縣竹東鎮三重里中興路１段２１４巷２號２樓,新竹縣竹東鎮三重里,李青,34629199,股份有限公司,0850311,0850320,生產中,26電子零組件製造業,261半導體,,,,,
普發真空科技股份有限公司,99700593,,新竹縣新豐鄉松林村康樂路一段１６９－９號,新竹縣新豐鄉松林村,陳建哲,12887355,股份有限公司,,0980721,生產中,29機械設備製造業、27電腦、電子產品及光學製品製造業,275量測、導航、控制設備及鐘錶、292其他專用機械設備,http://www.pfeiffer-vacuum.com/home/index.action,１．真空ＰＵＭＰ及２．測漏儀,,120.989189,24.8680248
億興鐵材加工廠,99630995,06710000307380,新竹縣竹東鎮雞林里沿河街４１１號,新竹縣竹東鎮雞林里,林文雄,47083142,獨資,0580101,0690620,生產中,25金屬製品製造業,259其他金屬製品,,鋼筋,,121.08876,24.7447166
統達能源股份有限公司,04000868,,新竹縣湖口鄉中興村光復北路18-1號,新竹縣湖口鄉中興村,楊勝全,53088877,股份有限公司,,1090428,生產中,28電力設備及配備製造業,289其他電力設備及配備,,,,,
聯茂電子股份有限公司新埔廠,04000241,,新竹縣新埔鎮內立里大魯閣路17號,新竹縣新埔鎮內立里,張中浩,97179403,股份有限公司,,1020613,生產中,26電子零組件製造業,263印刷電路板,http://www.iteq.com.tw/,銅箔基板、多層印刷電路板,,121.087318,24.8121719
長春人造樹脂廠股份有限公司新竹廠,99630352,06610000189477,新竹縣湖口鄉鳳山村中華路8號,新竹縣湖口鄉鳳山村,何義明,11384708,股份有限公司,0580101,0680801,生產中,18化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業、19其他化學製品製造業、24基本金屬製造業、26電子零組件製造業、33其他製造業,181化學原材料、184塑膠及合成橡膠原料、199未分類其他化學製品、243銅、263印刷電路板、339未分類其他製品,,電木粉、環氧樹脂成型材料、環氧樹脂、積層板,,121.005554,24.86556
東元電機股份有限公司湖口二廠,99700609,,新竹縣湖口鄉鳳山村中華路１５號,新竹縣湖口鄉鳳山村,邱純枝,11332202,股份有限公司,,0981009,生產中,28電力設備及配備製造業,281發電、輸電及配電機械,,配電盤,,121.008,24.8709679
天光材料科技股份有限公司化學一廠,95A01094,,新竹科學園區新竹縣寶山鄉雙溪村園區二路60號2樓,新竹縣寶山鄉雙溪村,蕭陳泳,24576905,股份有限公司,,1040501,生產中,19其他化學製品製造業,199未分類其他化學製品,https://www.twincn.com/item.aspx?no=24576905,有機光伏材料，共軛高分子材料,,120.999985,24.7777863
祥芫科技有限公司,04000735,,新竹縣竹北市新社里新工三路110號1樓、2樓、4樓,新竹縣竹北市新社里,王玉萍,53780259,有限公司,,1071207,生產中,26電子零組件製造業,261半導體,,Ｆｌａｓｈ測試,,120.998955,24.8480549
力成科技股份有限公司大同廠,99700282,,新竹縣湖口鄉鳳山村大同路26號,新竹縣湖口鄉鳳山村,蔡篤恭,16082267,股份有限公司,,0941213,生產中,26電子零組件製造業,261半導體,,半導體裝配、封裝、測試,,121.002213,24.872345
景碩科技股份有限公司新豐一廠,04000441,,新竹縣新豐鄉重興村建興路二段526號,新竹縣新豐鄉重興村,郭明棟,70785139,股份有限公司,,1040828,生產中,26電子零組件製造業、19其他化學製品製造業,263印刷電路板、199未分類其他化學製品,http://www.kinsus.com.tw,ＩＣ載板,,120.989334,24.89412
熱映光電股份有限公司,95A00585,,新竹科學園區新竹縣寶山鄉工業東九路3號1樓,新竹縣寶山鄉,周至元,70590078,股份有限公司,,0930127,生產中,27電腦、電子產品及光學製品製造業、33其他製造業,276輻射及電子醫學設備、332醫療器材及用品,http://www.radiantek.com.tw,紅外線精密溫度儀、耳溫槍、額溫槍等體溫量測產品,,121.007027,24.7729073
世福細胞醫學科技股份有限公司竹北生醫園區廠,95A01115,,新竹科學園區新竹縣竹北市東海里生醫路2段16號1樓,新竹縣竹北市東海里,楊文光,53527046,股份有限公司,,1060522,生產中,20藥品及醫用化學製品製造業,200藥品及醫用化學製品,http://www.safesavecell.com.tw,免疫細胞治療製劑之研究、設計、開發、製造及銷售,,121.048515,24.80558
巧軒食品有限公司,S0400039,,新竹縣竹北市麻園里麻園三路132號,新竹縣竹北市麻園里,高錦德,53496917,有限公司,,1090612,生產中,08食品製造業、08食品製造業,089其他食品,,,,,
台灣島津產業設備股份有限公司,04000689,,新竹縣湖口鄉鳳凰村中華路122之7號2樓、3樓(部份使用),新竹縣湖口鄉鳳凰村,藤井良一,28727952,股份有限公司,,1070716,生產中,29機械設備製造業,293通用機械設備,http://www.shimadzusti.com.tw/zh-tw/,渦輪分子泵維修及安裝、氦氣測漏儀販售及維修、工業用爐維修及安裝、油壓泵浦,,121.01123,24.8764782
祥利科技股份有限公司中和廠,04000771,,新竹縣竹北市泰和里中和街62巷15弄3號1樓、2樓,新竹縣竹北市泰和里,蔡瑩駿,57077160,股份有限公司,,1080423,生產中,26電子零組件製造業,261半導體,,記憶卡、ＩＣ、隨身碟測試,,121.012634,24.8485756
矩陣國際股份有限公司,04000331,,新竹縣新豐鄉中崙村3鄰中崙93號,新竹縣新豐鄉中崙村,黃均文,28675498,股份有限公司,,1030527,生產中,32家具製造業,321非金屬家具,,木製家具製造蕭售,,121.000267,24.89693
台灣宇創精密科技股份有限公司建興廠,04000667,,新竹縣新豐鄉崎項村建興路二段421巷6號1樓,新竹縣新豐鄉,黃立芳,54117766,股份有限公司,,1070501,生產中,22塑膠製品製造業、25金屬製品製造業,220塑膠製品、259其他金屬製品,,Ｃｙｌｉｎｄｅｒ　Ｂｏｘ,,120.986977,24.89021
詠崧窯業股份有限公司,S0400051,,新竹縣橫山鄉橫山村中華街280號,新竹縣橫山鄉橫山村,林連興,23573789,股份有限公司,,1090610,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,232耐火、黏土建材及其他陶瓷製品,,,,,
"舜格有限公司 新埔廠",04000256,,新竹縣新埔鎮田新里田新路340號,新竹縣新埔鎮田新里,謝宏新,96990753,有限公司,,1020725,生產中,29機械設備製造業,291金屬加工用機械設備、292其他專用機械設備、293通用機械設備,,,,,
陶一企業有限公司新豐廠,04000620,,新竹縣新豐鄉忠孝村2鄰中興路134巷8號1、2樓,新竹縣新豐鄉忠孝村,詹瑞梅,23244128,有限公司,,1061128,生產中,11紡織業,115紡織品,,面膜．水針不織布．其他紙張,,120.998055,24.8762054
富鼎先進電子股份有限公司,04000106,,新竹縣竹北市竹北里台元一街5號12樓之2,新竹縣竹北市竹北里,鄧富吉,16550923,股份有限公司,,1001202,生產中,26電子零組件製造業,269其他電子零組件,,電晶體,,121.018593,24.8411484
喬鼎資訊股份有限公司一廠,95A00185,,新竹科學園區新竹縣寶山鄉工業東九路30號2樓,新竹縣寶山鄉,李志恩,22099738,股份有限公司,,0800507,生產中,27電腦、電子產品及光學製品製造業,271電腦及其週邊設備,https://www.promise.com/tw/,儲存系統設備（系統）、磁碟容錯陣列控制卡（卡板）、其他,,121.005951,24.7741566
亞太優勢微系統股份有限公司,95A00529,,新竹科學園區新竹縣寶山鄉雙溪村研發六路2號,新竹縣寶山鄉雙溪村,曾子章,70815339,股份有限公司,,0910627,生產中,26電子零組件製造業,261半導體、269其他電子零組件,http://www.apmsinc.com/,感測器，微機電專業生產製造服務，感測元件之應用產品,,120.993729,24.7803555
德晶科技股份有限公司,04000207,,新竹縣竹北市泰和里22鄰中和街191巷5號,新竹縣竹北市泰和里,李台山,53769281,股份有限公司,,1011123,生產中,26電子零組件製造業、29機械設備製造業,264光電材料及元件、292其他專用機械設備,,４”ＰＳＳ　ＷＡＦＥＲ４”ＰＳＳ　ＷＡＦＥＲ,,121.008324,24.84859
聯怡耐火陶瓷有限公司,99630246,07310000243378,新竹縣湖口鄉鳳山村光復南路４０號,新竹縣湖口鄉鳳山村,劉逢山,45906515,有限公司,0730906,0741023,生產中,23非金屬礦物製品製造業,232耐火、黏土建材及其他陶瓷製品,,高鋁質匣、，膜來特質耐火板，高鋁臺板,耐火土、氧化鋁、ＭＵＬＬＩＴＥ,121.019188,24.8601952
上誠材料科技有限公司,04000606,,新竹縣竹北市聯興里環北路三段280號,新竹縣竹北市聯興里,王耀德,54749685,有限公司,,1061006,生產中,29機械設備製造業、29機械設備製造業,293通用機械設備,,塑膠製品,,120.997368,24.8495159
芯成科技股份有限公司,04000270,,新竹縣竹北市泰和里中和街62巷17弄1號2樓,新竹縣竹北市泰和里,曾睿成,24268597,股份有限公司,,1021016,生產中,26電子零組件製造業,261半導體、269其他電子零組件,,晶片測試、記憶卡、ＩＣ、隨身碟測試,,121.012108,24.8486
