工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
屏東縣恆春鎮農會分廠,99666125,08010013000688,屏東縣恆春鎮仁壽里仁壽路104號,屏東縣恆春鎮仁壽里,林順和,91604802,農會組織,0800110,0810901,生產中,08食品製造業、08食品製造業,086碾榖、磨粉及澱粉製品、084動植物油脂,,糙米，白米,,120.738907,22.0270252
翊萱生技有限公司,13000648,,屏東縣里港鄉中和村中和路3-33號,屏東縣里港鄉中和村,余昭穎,54974795,有限公司,,1090929,生產中,08食品製造業,083蔬果加工,,,,,
眾宏實業有限公司,13000553,,屏東縣里港鄉載興村載南路270號,屏東縣里港鄉載興村,湯志強,84586723,有限公司,,1080603,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,其他非金屬礦物製品,,120.544922,22.7974682
福鑫農具有限公司泰山廠,13000556,,屏東縣高樹鄉泰山村7鄰山下路11-33號,屏東縣高樹鄉泰山村,張嘉芸,12826098,有限公司,,1080619,生產中,25金屬製品製造業,251金屬刀具、手工具及模具,,金屬刀具、手工具及模具,,120.616814,22.79138
城普股份有限公司,99699697,,屏東縣屏東市瑞光里民福路76號,屏東縣屏東市瑞光里,鄭志明,16519199,股份有限公司,,0950329,生產中,26電子零組件製造業,269其他電子零組件,,濾波器,,120.503242,22.6627216
聯夏食品工業股份有限公司屏東廠,99699701,,屏東縣麟洛鄉新田村民生路134號,屏東縣麟洛鄉新田村,林慧美,80677588,股份有限公司,,0950504,生產中,08食品製造業,081肉類加工、083蔬果加工、089其他食品,,豆類精選磨光、冷藏蔬果、加糖可,,120.540474,22.65144
宇洲食品工業股份有限公司,99665788,08910099903062,屏東縣內埔鄉竹圍村福壽路225號,屏東縣內埔鄉竹圍村,許文駿,23666745,股份有限公司,0890825,0910715,生產中,08食品製造業,081肉類加工,,豬肉、排骨、內臟、豬油脂（冷凍）,,120.555359,22.6473236
正牌食品行,99699788,,屏東縣竹田鄉泗洲村平洋路108-1號,屏東縣竹田鄉泗洲村,潘德文,90975565,獨資,,0970902,生產中,33其他製造業,339未分類其他製品,,衛生冰塊,,120.518272,22.571907
永發麵麶食品加工場,S1300122,,屏東縣屏東市大湖里大湖路461號,屏東縣屏東市大湖里,林祐伸,90397283,獨資,,1090604,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,,,,
皇龍門銅器有限公司,99699847,,屏東縣萬丹鄉社上村萬丹路3段332巷46、48號,屏東縣萬丹鄉社上村,林真嫻,25151927,有限公司,,0990203,生產中,25金屬製品製造業,254金屬加工處理,,銅爐,,120.480972,22.6228752
活那凌生技股份有限公司,81100031,,屏東縣長治鄉德和村園西二路18號4樓,屏東縣長治鄉德和村,陳思汝,27680331,股份有限公司,,1011221,生產中,19其他化學製品製造業,193清潔用品,,漱口水,１、薄荷２、香料３、水,120.5335,22.7148361
台灣常溫股份有限公司,13000115,,屏東縣屏東市橋南里工業三路18號,屏東縣屏東市橋南里,李尚,53118324,股份有限公司,,1010808,生產中,08食品製造業,089其他食品,http://store.conutri.com/,芭樂葉多酚茶，黑糖生薑紅茶，薑粉（絲），薑黃粉，果乾，藻鹽,,120.499039,22.6585274
隆技機電有限公司屏東廠,13000063,,屏東縣屏東市橋南里工業六路西段12號,屏東縣屏東市橋南里,傅企弘,22066672,有限公司,,1000810,生產中,22塑膠製品製造業,220塑膠製品,,ＰＣ塑膠粒、ＰＯＭ塑膠例,,120.494942,22.6542835
成泰企業股份有限公司,99666001,06210099116471,屏東縣屏東市清溪里建國路332巷39號,屏東縣屏東市清溪里,李秋憶,83377728,股份有限公司,0580101,0630328,生產中,24基本金屬製造業,241鋼鐵,,鋼筋盤元扁鐵角鐵洋釘鐵線,廢鋼鐵盤元,120.466522,22.6610851
世敏便當,13000255,,屏東縣屏東市大連里豐榮街50巷2號1樓,屏東縣屏東市大連里,陳蕭美娥,76780723,獨資,,1040210,生產中,08食品製造業,089其他食品,,便當,,120.502136,22.6782513
釜鉅精密機械有限公司萬丹廠,13000425,,屏東縣萬丹鄉廣安村萬丹路二段281巷2號,屏東縣萬丹鄉廣安村,何美惠,23174707,有限公司,,1060406,生產中,25金屬製品製造業,251金屬刀具、手工具及模具,,精密沖模，連續模，模具，一般金屬零件,鋁材，紅銅，青銅，鐵,120.486923,22.60709
興藝峰生技農業股份有限公司農科分公司,81100038,,屏東縣長治鄉德和村園西二路18號3樓,屏東縣長治鄉德和村,楊洵,84763826,股份有限公司,,1020423,生產中,,,,天癒酵素五生元液,,120.5335,22.7148361
天成商行,S1300063,,屏東縣鹽埔鄉高朗村光明街28-5號,屏東縣鹽埔鄉高朗村,郭家錞,40797215,獨資,,1090525,生產中,08食品製造業,083蔬果加工,,,,,
輝明車體有限公司,99699829,,屏東縣長治鄉進興村下寮巷7之5號,屏東縣長治鄉進興村,李文明,24431818,有限公司,,0980721,生產中,30汽車及其零件製造業、30汽車及其零件製造業、14木竹製品製造業,302車體、140木竹製品,,車體零件,,120.539169,22.6724949
福鑫農具有限公司,S1300080,,屏東縣長治鄉復興村復興路308號,屏東縣長治鄉復興村,張嘉芸,12826098,有限公司,,1090525,生產中,25金屬製品製造業,251金屬刀具、手工具及模具,,,,,
慈慧實業股份有限公司,13000446,,屏東縣九如鄉耆老村三民路233號4樓,屏東縣九如鄉耆老村,李偉宏,24330699,股份有限公司,,1060810,生產中,08食品製造業,089其他食品,,毛豆莢．粉圓,,120.4914,22.7487679
萬振昌倉儲設備股份有限公司,S1300123,,屏東縣萬丹鄉水仙村新鐘路1-23號,屏東縣萬丹鄉水仙村,蔡美華,86968161,股份有限公司,,1090604,生產中,25金屬製品製造業,259其他金屬製品,,,,,
正龍企業有限公司南州廠,13000153,,屏東縣南州鄉壽元村大同路97號,屏東縣南州鄉壽元村,黃郁程,53823314,有限公司,,1020424,生產中,08食品製造業,087動物飼品,,魚粉,,120.539146,22.490694
仕和企業股份有限公司鹽埔碎石場,99665931,06110099076319,屏東縣鹽埔鄉鹽中村豐年路1之2號,屏東縣鹽埔鄉鹽中村,王能和,90742855,股份有限公司,0580101,0611213,生產中,23非金屬礦物製品製造業,234石材製品,,碎石,,120.583061,22.7557125
富喬砂石有限公司,99699875,,屏東縣里港鄉三廍村江南巷22-1號,屏東縣里港鄉三廍村,柯旗龍,25085173,有限公司,,0990831,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,土石,碎石、砂,120.508423,22.8028641
上益營造股份有限公司,13000503,,屏東縣九如鄉九明村九如路2段1巷18號,屏東縣九如鄉九明村,張瑞文,84189219,股份有限公司,,1070829,生產中,25金屬製品製造業,254金屬加工處理,,不銹鋼加工,,120.485878,22.7254219
南和化學製藥廠,99666239,05810099005278,屏東縣屏東市厚生里建民路３９號,屏東縣屏東市厚生里,林南成,90001249,獨資,0580101,0590701,生產中,20藥品及醫用化學製品製造業,200藥品及醫用化學製品,,其他西藥製劑,,120.480789,22.6664982
旭紘環保科技股份有限公司,99699855,,屏東縣枋寮鄉東海村科技路7號,屏東縣枋寮鄉東海村,陳耿明,29008585,股份有限公司,,0990402,生產中,24基本金屬製造業,249其他基本金屬,,混合五金廢料,,120.58049,22.4112854
東源碾米廠,99666158,05810099009946,屏東縣潮州鎮泗林里通潮路９號,屏東縣潮州鎮泗林里,黃明緯,92203707,獨資,0580101,0610921,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,白米,,120.565643,22.5498848
璦快得建材有限公司,99665582,,屏東縣內埔鄉豐田村建國路26號,屏東縣內埔鄉豐田村,羅俊章,12775289,有限公司,,0900807,生產中,23非金屬礦物製品製造業,233水泥及其製品,,陶粒中空牆,,120.545921,22.6437664
佳魚企業社,13000524,,屏東縣屏東市清溪里和生路三段756巷23號,屏東縣屏東市清溪里,薛月霞,09145077,獨資,,1071127,生產中,08食品製造業,089其他食品,,巴沙魚、白帶魚,,120.466148,22.6592312
金石泰砂石有限公司,13000040,,屏東縣里港鄉載興村載南路1-22號,屏東縣里港鄉載興村,黃文昌,25165648,有限公司,,1000615,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,239其他非金屬礦物製品,,天然級配,,120.544456,22.7754
裕吉山製材廠,99666256,07710099162334,屏東縣潮州鎮興美里屏東縣潮州鎮光復路1段281號,屏東縣潮州鎮興美里,陳吳明聰,92323301,獨資,0770212,0770212,生產中,14木竹製品製造業,140木竹製品,,木竹製品（木材製品）,,120.530212,22.51829
統津企業股份有限公司屏東九如廠,99699677,,屏東縣九如鄉洽興村昌榮路158、158-1號,屏東縣九如鄉洽興村,蘇名湖,70618034,股份有限公司,,0941007,生產中,08食品製造業,089其他食品,,即食餐食、其他食品,,120.498993,22.7638416
捷希生技股份有限公司農科廠,81100065,,屏東縣長治鄉德和村農園路17號,屏東縣長治鄉德和村,秦國炎,80177459,股份有限公司,,1070417,生產中,08食品製造業,089其他食品,https://www.kaps.com.tw/,冰品，麵茶類,,120.542931,22.71697
聖州企業股份有限公司社皮廠,S1300208,,屏東縣萬丹鄉上村村社皮路一段38號,屏東縣萬丹鄉上村村,楊明舜,07992639,股份有限公司,,1090618,生產中,22塑膠製品製造業,220塑膠製品,,,,,
興延宏有限公司,13000296,,屏東縣新園鄉新園村媽祖路407巷3號,屏東縣新園鄉新園村,鄭進興,23332620,有限公司,,1041201,生產中,25金屬製品製造業,254金屬加工處理,,（鐵架）其他金屬製品,,120.447495,22.517
保毅企業有限公司,13000275,,屏東縣九如鄉玉泉村黃金路51號,屏東縣九如鄉玉泉村,蔡東勳,27309656,有限公司,,1040716,生產中,08食品製造業、08食品製造業,084動植物油脂,,食用油,,120.522148,22.73147
金利食安科技股份有限公司屏東廠,90P00033,,屏東縣屏東市前進里屏東加工出口區5鄰園西街15號,屏東縣屏東市前進里,廖日興,53414676,股份有限公司,,1020408,生產中,08食品製造業、09飲料製造業,089其他食品、092非酒精飲料,http://www.kfs-foodtech.com/,ＨＰＰ高壓滅菌純果蔬汁,,120.452873,22.64451
光兆電子股份有限公司第一廠,99665677,07710099185275,屏東縣內埔鄉豐田村建民路1號,屏東縣內埔鄉豐田村,徐國榮,92715670,股份有限公司,0770412,0800619,生產中,26電子零組件製造業,262被動電子元件,,１３Ｘ２６Ｑ電容器、１０Ｘ２０Ｑ電容器、８Ｘ１４Ｑ電容器,,120.547226,22.6427135
雄潤實業有限公司,99699628,,屏東縣新園鄉新園村媽祖路407巷1弄11號,屏東縣新園鄉新園村,洪世雄,24979560,有限公司,,0931227,生產中,11紡織業,115紡織品,,漁網、繩、纜、網、氈、毯,,120.44825,22.5165348
屏東農產股份有限公司紙廠,13000321,,屏東縣萬巒鄉新厝村新生路56號(紙廠),屏東縣萬巒鄉新厝村,林建滄,92702838,股份有限公司,,1050524,生產中,15紙漿、紙及紙製品製造業,152瓦楞紙板及紙容器,,紙袋,,120.610954,22.5739956
鴻林興業股份有限公司,99666134,06410099088341,屏東縣里港鄉三廍村江南巷23之2號,屏東縣里港鄉三廍村,蔡維正,91752471,股份有限公司,0580101,0641103,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,碎石、瀝青、混凝土,,120.506134,22.80214
新瑞峰玻璃纖維廠,99665932,08810013068744,屏東縣東港鎮興東里沿海路38號,屏東縣東港鎮興東里,曾新丁,17514968,獨資,0881119,0890623,生產中,23非金屬礦物製品製造業,231玻璃及其製品,,玻璃纖維製品,,120.463959,22.4695358
永裕帆布有限公司二廠,13000506,,屏東縣崁頂鄉力社村舊店路12-10號,屏東縣崁頂鄉力社村,王文良,54230492,有限公司,,1070920,生產中,11紡織業,115紡織品,,紡織品（帆布，其他攬網）,,120.513039,22.5409317
冶富技研股份有限公司,99665684,08310099151940,屏東縣屏東市橋南里工業路22號,屏東縣屏東市橋南里,大東正和,84308849,股份有限公司,0830303,0830426,生產中,31其他運輸工具及其零件製造業,312機車及其零件,,機車墊片,,120.5013,22.6581326
偉晟企業社,13000529,,屏東縣長治鄉中山路156號,屏東縣長治鄉,蘇晋瑩,40799797,獨資,,1071217,生產中,24基本金屬製造業,241鋼鐵,,鑄件,,120.580879,22.718401
超群混凝土工業股份有限公司內埔廠,13000027,,屏東縣內埔鄉豐田村建富路7號,屏東縣內埔鄉豐田村,吳振瀛,23356538,股份有限公司,,1000330,生產中,23非金屬礦物製品製造業,233水泥及其製品,,水泥、預拌混凝土,水泥、砂、碎石、高爐石粉、飛灰,120.547745,22.64187
大寬食茶國際有限公司,13000414,,屏東縣萬丹鄉廣安村萬丹路二段281巷20號,屏東縣萬丹鄉廣安村,王興彪,55915133,有限公司,,1060220,生產中,08食品製造業,089其他食品,,粉圓,,120.486465,22.60706
大力飼料工廠,99666222,06110099104657,屏東縣屏東市新興里復興南路1段451巷6號,屏東縣屏東市新興里,溫麗卿,91723384,獨資,0580101,0620523,生產中,08食品製造業,087動物飼品,,養豬飼料,,120.4861,22.6449471
永成黃豆製品廠,S1300078,,屏東縣竹田鄉泗洲村新莊洋路4-3號,屏東縣竹田鄉泗洲村,林飛騰,26415237,獨資,,1090624,生產中,08食品製造業,083蔬果加工,,,,,
金萬成鋼鐵有限公司,S1300172,,屏東縣屏東市三山里海豐街2之3號,屏東縣屏東市三山里,蔡金鐘,89728975,有限公司,,1090612,生產中,25金屬製品製造業,252金屬結構及建築組件,,,,,
屏南營造股份有限公司,S1300121,,屏東縣屏東市湖南里歸禮巷42-1號,屏東縣屏東市湖南里,盧冠騏,23184851,股份有限公司,,1090604,生產中,25金屬製品製造業,252金屬結構及建築組件,,,,,
元宇生技股份有限公司,81100069,,屏東縣長治鄉德和村園南路7號,屏東縣長治鄉德和村,李宗穎,13157216,股份有限公司,,1071112,生產中,32家具製造業,321非金屬家具,,竹製家具類產品,,120.533279,22.7065
林榮鐵工廠,99665834,07510013066488,屏東縣東港鎮朝安里新生三路68號,屏東縣東港鎮朝安里,林清田,91791087,獨資,0750626,0750721,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,船舶零件加工,,120.445885,22.4678364
高鼎實業股份有限公司,90P00022,,屏東縣屏東市前進里屏東加工出口區5鄰南一路5號,屏東縣屏東市前進里,宋月照,70422171,股份有限公司,,0991129,生產中,19其他化學製品製造業,192塗料、染料及顏料,http://www.grincoat.com,１．環氧樹脂環保無鉛鏡背漆２．鏡背漆－適合銀鏡、鋁鏡３．玻璃漆,,120.456734,22.63978
豐惇瀝青股份有限公司,99665547,08910013099198,屏東縣枋山鄉楓港村舊庄路300號,屏東縣枋山鄉楓港村,洪惠敏,70594053,有限公司,0891030,0900626,生產中,17石油及煤製品製造業,170石油及煤製品,,,,,
敏源實業有限公司,99666259,07010099060791,屏東縣屏東市清溪里建國路360巷4號,屏東縣屏東市清溪里,鄭宣菲,90774027,有限公司,0580101,0700112,生產中,22塑膠製品製造業,220塑膠製品,,塑膠製品,,120.467644,22.659565
國泰化工廠股份有限公司屏南分公司,99699722,,屏東縣枋寮鄉東海村屏南路３０號,屏東縣枋寮鄉東海村,侯智銘,27926855,股份有限公司,,0951124,生產中,18化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,181化學原材料,,吊白塊、鋅粉、重亞硫酸鈉、鋅氧粉,,120.5779,22.4103718
金皇企業股份有限公司屏南二廠,99665772,07710099269360,屏東縣枋寮鄉東海村枋寮鄉東海村精進路25號,屏東縣枋寮鄉東海村,陳思明,85807913,有限公司,0770920,0871006,生產中,32家具製造業,322金屬家具、321非金屬家具,,金屬家具製造業、辦公椅子．非金屬家具,,120.5776,22.40728
盛元鋁業有限公司,99665588,08210013145833,屏東縣屏東市清溪里建國路332巷34號,屏東縣屏東市清溪里,張志成,86754219,有限公司,0821004,0821021,生產中,25金屬製品製造業,254金屬加工處理,,鋁材買賣,,120.466843,22.6614418
弘興國際有限公司,13000451,,屏東縣屏東市清溪里建國路332巷29號,屏東縣屏東市清溪里,王善弘,42878065,有限公司,,1060905,生產中,30汽車及其零件製造業,303汽車零件,,方向盤,,120.467453,22.6612453
臺灣菸酒股份有限公司屏東酒廠,99665553,07210099100670,屏東縣內埔鄉豐田村建國路34號,屏東縣內埔鄉豐田村,鄭明鐘,03787101,股份有限公司,0720616,0751229,生產中,08食品製造業、09飲料製造業,089其他食品、091酒精飲料,http://event.ttl.com.tw/pt/,１．０．６Ｌ紅標料理米酒２．米酒頭３．純米料理米酒４．４０度料理米酒,,120.550461,22.6464176
聯夏食品工業股份有限公司潮州廠,99665850,06010099015694,屏東縣潮州鎮八爺里介壽路255號,屏東縣潮州鎮八爺里,林慧美,80677588,股份有限公司,0580101,0820525,生產中,08食品製造業、09飲料製造業,083蔬果加工、089其他食品、092非酒精飲料,,各種加糖豆餡，調理食品，米飯系列,,120.534462,22.5392876
鈦騰複合材料股份有限公司,90P00024,,屏東縣屏東市大洲里屏東加工出口區10鄰南一路8號,屏東縣屏東市大洲里,張榮寶,27877756,股份有限公司,,0991222,生產中,22塑膠製品製造業,220塑膠製品,,塑膠粒,,120.456917,22.6392479
先進貿易實業有限公司二廠,S1300194,,屏東縣萬丹鄉廣安村大昌路60號,屏東縣萬丹鄉廣安村,彭泉,97235708,有限公司,,1090617,生產中,23非金屬礦物製品製造業,232耐火、黏土建材及其他陶瓷製品,,,,,
統福企業有限公司萬巒廠,99665627,08810099811439,屏東縣萬巒鄉萬巒村中正路一三七之三六號,屏東縣萬巒鄉萬巒村,黃靖智,16554998,有限公司,0881007,0901109,生產中,08食品製造業,089其他食品,,素肉酥、素肉脯、素肉絲、其他食品,,120.567146,22.5760422
盛貽熱浸鋅企業股份有限公司二廠,13000216,,屏東縣里港鄉三廍村三和路119-90號,屏東縣里港鄉三廍村,歐建宗,86327103,股份有限公司,,1030609,生產中,25金屬製品製造業,254金屬加工處理,,,,,
星博電子股份有限公司,90P00019,,屏東縣屏東市大洲里屏東加工出口區10鄰園西街5號,屏東縣屏東市大洲里,邱振雄,89582325,股份有限公司,,0991027,生產中,26電子零組件製造業,269其他電子零組件,http://www.sinpro.com,電源供應器及相關電源產品,,120.455467,22.63647
東森水處理股份有限公司,S1300165,,屏東縣萬丹鄉廣安村廣志街110巷23號,屏東縣萬丹鄉廣安村,金培鴻,79955198,股份有限公司,,1090610,生產中,22塑膠製品製造業、29機械設備製造業、28電力設備及配備製造業,220塑膠製品、293通用機械設備、285家用電器,,,,,
郭爐山企業股份有限公司屏東廠,13000243,,屏東縣萬丹鄉社上村萬丹路3段345號,屏東縣萬丹鄉社上村,顏惠珍,22132595,股份有限公司,,1031226,生產中,22塑膠製品製造業,220塑膠製品,,塑膠製品,塑膠粒,120.479385,22.62553
大江生醫股份有限公司農科分公司,81100021,,屏東縣長治鄉德和村6鄰神農路12號,屏東縣長治鄉德和村,林詠翔,12292039,股份有限公司,,1000328,生產中,09飲料製造業、08食品製造業,092非酒精飲料、089其他食品,https://www.tci-bio.com/zh-tw,機能性飲料,,120.539146,22.7110348
全興工業股份有限公司屏東廠,99699596,,屏東縣內埔鄉豐田村建業路2號,屏東縣內埔鄉豐田村,林登堂,58167007,股份有限公司,,0930413,生產中,30汽車及其零件製造業,303汽車零件,,汽車座椅、門板、汽車及其零件,,120.544014,22.64014
華欣食品股份有限公司,13000512,,屏東縣東港鎮新勝里中山路70-1號,屏東縣東港鎮新勝里,潘沄蓁,80042967,股份有限公司,,1071016,生產中,08食品製造業,089其他食品,,麵包、餅乾、蛋糕,,120.450233,22.4669628
亨科企業有限公司,13000202,,屏東縣萬巒鄉佳和村佳興路79-1號,屏東縣萬巒鄉佳和村,郭秀娥,28524400,有限公司,,1030227,生產中,22塑膠製品製造業、22塑膠製品製造業,220塑膠製品,,塑膠製品,,120.589241,22.57071
泰承木業有限公司,13000212,,屏東縣萬巒鄉佳和村佳興路103號,屏東縣萬巒鄉佳和村,周姿廷,79961804,有限公司,,1030526,生產中,14木竹製品製造業、14木竹製品製造業,140木竹製品,,木竹製品、合板,,120.58828,22.5675926
中華海洋生技股份有限公司,81100045,,屏東縣長治鄉德和村園西二路22號4樓,屏東縣長治鄉德和村,張永聲,16301376,股份有限公司,,1030825,生產中,08食品製造業,089其他食品,http://hiq-health.com/,褐藻萃取液,,120.532814,22.7155743
永順塑膠工廠第一廠,99665901,07610013015269,屏東縣屏東市清溪里屏東縣屏東市建國路251號,屏東縣屏東市清溪里,林劉金放,90389951,合夥,0760305,0771102,生產中,22塑膠製品製造業,220塑膠製品,,塑膠瓶,,120.467506,22.6568756
林晟國際企業有限公司屏東廠,13000517,,屏東縣屏東市橋南里工業路15號,屏東縣屏東市橋南里,梁展榞,13068158,有限公司,,1071025,生產中,31其他運輸工具及其零件製造業,312機車及其零件、313自行車及其零件、319未分類其他運輸工具及其零件,,電動自行車組裝、製造,,120.50071,22.6600952
肇興企業股份有限公司,99665607,08210099085787,屏東縣枋寮鄉東海村永翔路51號,屏東縣枋寮鄉東海村,張德賢,22549278,股份有限公司,0821124,0830104,生產中,23非金屬礦物製品製造業,232耐火、黏土建材及其他陶瓷製品,,防火被覆材料,,120.56897,22.4070034
通陞機械有限公司潮州廠,13000350,,屏東縣潮州鎮泗林里通潮四巷17號,屏東縣潮州鎮泗林里,陳建豪,54208581,有限公司,,1051013,生產中,29機械設備製造業,293通用機械設備,,起重機零件修理、起重機,,120.56102,22.5519085
泰安行,S1300235,,屏東縣屏東市大湖里大湖路797號,屏東縣屏東市大湖里,邱竹蔚,13603834,獨資,,1090622,生產中,14木竹製品製造業,140木竹製品,,,,,
海冠有限公司,13000311,10410013600434,屏東縣東港鎮船頭里大同路296號,屏東縣東港鎮船頭里,林韋宏,70496406,有限公司,1040903,1050222,生產中,08食品製造業,082水產加工,,水產品處理及其製品,,120.466476,22.467495
旭暘光電股份有限公司,13000635,,屏東縣潮州鎮九塊里7鄰復興三巷3-1號,屏東縣潮州鎮九塊里,陳俊旭,27502890,股份有限公司,,1090408,生產中,28電力設備及配備製造業,284照明設備及配備,,,,,
惠華飼料有限公司,99665636,,屏東縣枋寮鄉東海村研發路75號,屏東縣枋寮鄉東海村,許惠華,16942914,有限公司,,0901206,生產中,08食品製造業,087動物飼品,,其他食品,,120.573486,22.4077854
三通車體有限公司,99665527,08210099071652,屏東縣屏東市橋南里工業一路9號,屏東縣屏東市橋南里,王素華,27671620,有限公司,0820318,0820409,生產中,30汽車及其零件製造業,302車體,,汽車車體打造,,120.500237,22.6621532
台灣金布丹生物科技有限公司新園廠,13000133,,屏東縣新園鄉新園村媽祖路407巷2弄18號,屏東縣新園鄉新園村,徐榮淵,53820196,有限公司,,1011220,生產中,19其他化學製品製造業、19其他化學製品製造業,194化粧品,,洗面霜（乳）,,120.448181,22.5157089
正碩實業有限公司屏東廠,13000249,,屏東縣新園鄉新園村媽祖路407巷2弄26號,屏東縣新園鄉新園村,蔡味純,16826817,有限公司,,1040112,生產中,25金屬製品製造業、29機械設備製造業,259其他金屬製品、293通用機械設備,,風管另料、鋼鐵材、五金配件,,120.448357,22.5159187
尚餘工業股份有限公司,99665751,07610013090709,屏東縣屏東市清溪里建國路388號,屏東縣屏東市清溪里,詹凱名,22549869,股份有限公司,0760825,0760831,生產中,31其他運輸工具及其零件製造業、30汽車及其零件製造業,319未分類其他運輸工具及其零件、302車體,,拖車無電引動、其他運輸工具及零件,,120.4668,22.6566277
永晉冠金屬股份有限公司,99699659,,屏東縣屏東市清溪里建國路332巷44弄70號,屏東縣屏東市清溪里,方瑞榮,12838186,股份有限公司,,0940630,生產中,25金屬製品製造業,251金屬刀具、手工具及模具、252金屬結構及建築組件、259其他金屬製品、254金屬加工處理,,汽機車零件、汽車及其零件,,120.468651,22.6645756
奇洺生物科技有限公司,99699743,,屏東縣屏東市清溪里建國路360巷28號,屏東縣屏東市清溪里,鄭玠政,28815391,有限公司,,0960615,生產中,08食品製造業、09飲料製造業,089其他食品、092非酒精飲料,,醬油,,120.466309,22.6594334
安章企業社,13000297,,屏東縣屏東市橋南里工業二路2號,屏東縣屏東市橋南里,李易章,40792099,獨資,,1041211,生產中,08食品製造業,087動物飼品,,飼料用油脂,,120.497795,22.663662
