工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
御品家食品工廠,16000003,,澎湖縣馬公市鎖港里14鄰鎖管港1063號,澎湖縣馬公市鎖港里,許秋萍,36877150,獨資,,1020329,生產中,08食品製造業、08食品製造業,089其他食品,,黑糖糕．花生酥．餅乾,,119.603256,23.52328
中鼎豆類食品工廠,99667035,07210000193692,澎湖縣馬公市石泉里石泉街2-33號,澎湖縣馬公市石泉里,張光輝,96685923,合夥,0721122,0730530,生產中,08食品製造業,089其他食品,,豆腐，豆乾，豆皮,,119.594589,23.561409
德美餅舖,99667036,07610000115959,澎湖縣馬公市陽明里三多路一八四巷一六號一樓,澎湖縣馬公市陽明里,陳紅柿　　　,96570653,獨資,0760225,0760505,生產中,08食品製造業,089其他食品,,麵包，蛋糕,,119.576607,23.575716
久禾造船廠,99667041,07510016046141,澎湖縣馬公市案山里2-39號,澎湖縣馬公市案山里,舒兆年,08189929,合夥,0751114,0751121,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,木殼漁船修理,,119.567795,23.5716743
進泉企業社,99667032,08210016052502,澎湖縣馬公市東衛里16號,澎湖縣馬公市東衛里,李吟美,77197332,獨資,0821008,0821022,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,船筏製造，船筏引擎修理,,119.574638,23.5765762
柄森企業有限公司湖西廠,99667081,,澎湖縣湖西鄉林投村121號,澎湖縣湖西鄉林投村,葉季融,70519843,有限公司,,0890421,生產中,23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土,,119.651215,23.5705585
豐德冷凍廠股份有限公司,99667070,05900016069921,澎湖縣馬公市光復里興港北街3號,澎湖縣馬公市光復里,陳鈴俊,96377019,股份有限公司,0590727,0651105,生產中,33其他製造業,339未分類其他製品,,冷凍水產，冰塊,,119.571518,23.5659142
龍峰預拌混凝土有限公司,99667004,08810016030109,澎湖縣馬公市西文里西文澳97-56號,澎湖縣馬公市西文里,陳詩佳,97073470,有限公司,0880529,0890424,生產中,23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土、水泥砂漿,,119.588058,23.5692158
權耀工程有限公司,16000005,,澎湖縣馬公市烏崁里320號,澎湖縣馬公市烏崁里,林森田,53488780,有限公司,,1030303,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,233水泥及其製品、239其他非金屬礦物製品,,水泥及其製品，其他非金屬礦物製品,,119.62764,23.5541077
展豐保利龍廠,99710003,,澎湖縣馬公市案山里大案山2之82號,澎湖縣馬公市案山里,陳泳豪,80807105,合夥,,0960511,生產中,22塑膠製品製造業,220塑膠製品,,保利龍,,119.577911,23.5571251
文豪冷凍製冰廠,99667093,07610016000535,澎湖縣白沙鄉赤崁村澎湖縣白沙鄉赤崁里漁港新村六○號,澎湖縣白沙鄉赤崁村,黃明男　　　,60357334,獨資,0760107,0770822,生產中,33其他製造業,339未分類其他製品,,漁業用冰塊，漁貨冷藏,,119.602692,23.6668072
其禾實業有限公司,99710012,,澎湖縣馬公市鐵線里鐵線尾25-36號1樓,澎湖縣馬公市鐵線里,黃麗美,16507052,有限公司,,0980729,生產中,25金屬製品製造業,2499990、254金屬加工處理,http://www.chyiher-elevator.com/,電梯用扶手、螺絲、流籠箱板等電梯週邊部品,,119.599861,23.5337486
時雨有限公司,99667069,06910000085743,澎湖縣馬公市光復里興港北街5號,澎湖縣馬公市光復里,陳鈴俊　　　,96648483,有限公司,0580101,0700910,生產中,33其他製造業,339未分類其他製品,,冷凍庫出租,,119.570839,23.5663719
望安鄉製冰冷凍廠,99667045,08410016048840,澎湖縣望安鄉東安村1-4號,澎湖縣望安鄉東安村,彭亞湖,96402002,公營,0840926,0850322,生產中,33其他製造業,339未分類其他製品,,漁業用冰,水,119.507347,23.3631248
貴山國際有限公司,16000010,,澎湖縣馬公市鎖港里鎖管港1065號,澎湖縣馬公市鎖港里,楊正明,54245410,有限公司,,1061017,生產中,08食品製造業、08食品製造業,082水產加工、089其他食品,http://www.fusan.tw,魯肉粉，魚骨酥，否仁丁香，干貝醬,,119.603554,23.5237923
西北製冰工業有限公司,99667068,06210000000699,澎湖縣馬公市光復里興港北街1號,澎湖縣馬公市光復里,陳加堅,22316735,有限公司,0780101,0620528,生產中,33其他製造業,339未分類其他製品,,冷藏魚蝦，冰塊,,119.5717,23.5656986
弘安機械工廠,99667054,08310016006806,澎湖縣馬公市東文里179-5號,澎湖縣馬公市東文里,顏瑞福,87730476,獨資,0830221,0830303,生產中,25金屬製品製造業、29機械設備製造業,252金屬結構及建築組件、293通用機械設備、251金屬刀具、手工具及模具,,,,,
澎湖第一酒廠股份有限公司,99710004,,澎湖縣馬公市西文里西文澳97之12號,澎湖縣馬公市西文里,吳淑瑾,28351603,有限公司,,0960524,生產中,09飲料製造業,091酒精飲料,,白酒、釀造酒,,119.588058,23.5692158
滿天星造船廠,99710009,,澎湖縣馬公市案山里2-43號,澎湖縣馬公市案山里,呂正豐,80790245,獨資,,0970919,生產中,31其他運輸工具及其零件製造業、31其他運輸工具及其零件製造業,311船舶及浮動設施,,船用機械零組件,玻璃纖維、油漆、木材,119.567795,23.5716743
共成鐵工廠,99667057,07610016013300,澎湖縣馬公市陽明里新生路88號,澎湖縣馬公市陽明里,鄭永專,96073016,獨資,0760416,0760520,生產中,29機械設備製造業、25金屬製品製造業,252金屬結構及建築組件、259其他金屬製品、293通用機械設備、251金屬刀具、手工具及模具,,,,,
海鑫造船有限公司,99667027,07610016000739,澎湖縣馬公市案山里大案山二之三十六號,澎湖縣馬公市案山里,李子芊,28679121,有限公司,0760107,0760424,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,漁船修理,,119.577911,23.5571251
寰一實業有限公司,99667075,07810016282117,澎湖縣馬公市重光里96之3號,澎湖縣馬公市重光里,鄭龍蛟,23840293,有限公司,0780719,0781019,生產中,08食品製造業,089其他食品,,黑糖糕,,119.568581,23.58201
東衛鐵工廠,99667044,07710016004355,澎湖縣馬公市東衛里東衛八之三號,澎湖縣馬公市東衛里,呂皇叔　　,96683410,獨資,0770127,0770204,生產中,25金屬製品製造業,252金屬結構及建築組件、259其他金屬製品,,白鐵門窗、扶手欄杆、鋼架,,119.574265,23.576849
偉群食品加工廠,99667011,08710016903849,澎湖縣馬公市案山里文山路348號,澎湖縣馬公市案山里,鄭福榮,87747455,獨資,0870429,0870629,生產中,08食品製造業,089其他食品,,海產加工,,119.58168,23.5588989
華勇預拌混凝土有限公司,99667033,08710016902232,澎湖縣馬公市西文里西文澳97-90號,澎湖縣馬公市西文里,翁蔡桂香,16209671,有限公司,0870310,0870902,生產中,23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土,,119.588058,23.5692158
萬泰企業行,99710007,,澎湖縣馬公市案山里大案山2-50號,澎湖縣馬公市案山里,王淑貞,18227182,獨資,,0970320,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,船舶及其他零件製造,,119.567795,23.5716743
海寶實業有限公司澎湖廠,99154374,07910016022376,澎湖縣湖西鄉龍門村一六二號,澎湖縣湖西鄉龍門村,蘇登山　　　,15297944,有限公司,0790611,0790614,生產中,33其他製造業、33其他製造業,339未分類其他製品,,,,,
泰永企業行水泥預拌混凝土廠,99667019,07810000295471,澎湖縣湖西鄉隘門村１２７之２號,澎湖縣湖西鄉隘門村,劉崇保　　　,96659087,獨資,0781110,0800205,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,預拌混凝土,,119.6326,23.5571957
宏德鐵工廠,99667065,07910016048429,澎湖縣馬公市東衛里一一一之二號,澎湖縣馬公市東衛里,呂村清　　　,77184569,獨資,0791127,0791128,生產中,25金屬製品製造業,252金屬結構及建築組件,,鐵門、鐵窗、電動捲門、金屬結構及建築組件,,119.602669,23.5693035
金泉泰造船廠,99667012,07510000134788,澎湖縣西嶼鄉竹灣村73-1號,澎湖縣西嶼鄉竹灣村,蔡雙進　　　,96627699,獨資,0750613,0750613,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,漁船建造及修理,,119.522118,23.6319237
農昇產業股份有限公司澎湖分公司,99710002,,澎湖縣湖西鄉西溪村14鄰125之3號,澎湖縣湖西鄉西溪村,王朝在,27745691,股份有限公司,,0950106,生產中,09飲料製造業,092非酒精飲料,,,,,
振成鐵工廠,99667071,,澎湖縣馬公市西文里文澳97-47號,澎湖縣馬公市西文里,陳乙卯,87745724,獨資,,0870625,生產中,25金屬製品製造業,259其他金屬製品、252金屬結構及建築組件,,廚具製造、製造不銹鋼材料,,119.587425,23.5692062
昇億船舶工業股份有限公司,99667066,07510016006864,澎湖縣馬公市案山里大案山路二之四八號,澎湖縣馬公市案山里,呂文誠,84155421,獨資,0750226,0750923,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,玻璃纖維船舶及產品製造、木殼船,柳安木、玻璃纖維、樹脂,119.573738,23.5580063
炯霖企業有限公司,99667016,07510016009544,澎湖縣馬公市西文里97-23號,澎湖縣馬公市西文里,葉德亮,96627868,股份有限公司,0750312,0750403,生產中,25金屬製品製造業,252金屬結構及建築組件、259其他金屬製品,,船舶運送業,,119.587425,23.5692062
新興周造船有限公司,99667046,07510016009650,澎湖縣馬公市案山里96-9號及96-32號,澎湖縣馬公市案山里,張穎倬,89772423,有限公司,0750312,0750411,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,木殼船建造，木殼船修理，ＦＰＰ,,119.577354,23.5595856
藍木商行,99667049,07510016019705,澎湖縣馬公市重慶里中興路三○之四號,澎湖縣馬公市重慶里,藍英毅,96570035,獨資,0750516,0750904,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,印刷品,,119.566841,23.5668087
澎祖海產加工廠,99667089,08610016809024,澎湖縣白沙鄉赤崁村漁港新村49號,澎湖縣白沙鄉赤崁村,許茗甫,77180796,獨資,0861001,0870116,生產中,08食品製造業,089其他食品,,海產加工品,,119.602,23.6673527
和順企業行,99667007,,澎湖縣馬公市興仁里114-7號,澎湖縣馬公市興仁里,顏天培,77180959,獨資,,0901106,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品、233水泥及其製品,,水泥及水泥製品、其他非金屬礦物製品,,119.614822,23.5482731
澎興造船廠,99667047,07510016033706,澎湖縣馬公市案山里九六之二三號,澎湖縣馬公市案山里,胡佛扶　　,96358104,合夥,0750816,0750924,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,漁船修理,,119.577354,23.5595856
新建億鐵工廠,99667091,07210016024450,澎湖縣馬公市西文里西文澳121-4號,澎湖縣馬公市西文里,葉明團　　　,96680309,獨資,0720713,0721231,生產中,25金屬製品製造業,252金屬結構及建築組件、259其他金屬製品,,廠房鋼架、電動捲門、不銹鋼窗,,119.589775,23.5638065
郁洲瀝青工業有限公司,16000007,,澎湖縣馬公市興仁里87-3號,澎湖縣馬公市興仁里,曾俊誠,70638469,有限公司,,1030828,生產中,17石油及煤製品製造業、23非金屬礦物製品製造業,170石油及煤製品、233水泥及其製品、239其他非金屬礦物製品,,石油及煤製品，水泥及其製品，其他非金屬礦物製品,,119.664795,23.57279
顏遜造船廠,99710001,,澎湖縣馬公市案山里96-20號,澎湖縣馬公市案山里,顏昭雄,96382907,獨資,,0941101,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,船舶及其零件,,119.577354,23.5595856
復興造船廠,99667050,07510016046142,澎湖縣馬公市案山里大案山九六之八號,澎湖縣馬公市案山里,陳永興,96374701,獨資,0751111,0761111,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,船舶修理,,119.578064,23.5597286
宜峰製水廠,99667061,08810016064441,澎湖縣馬公市西文里97-33號,澎湖縣馬公市西文里,沈士豪,89947795,有限公司,0880602,0881214,生產中,09飲料製造業,092非酒精飲料,,包裝飲用水,,119.587425,23.5692062
金順發鐵工廠,99667073,,澎湖縣馬公市西文里一二一號,澎湖縣馬公市西文里,陳和利,96650987,獨資,,0750604,生產中,25金屬製品製造業,252金屬結構及建築組件、259其他金屬製品,,鐵桶、鐵架、鐵門窗、白鐵桶,,119.589775,23.5638065
福榮食品廠,99667017,07610000334468,澎湖縣湖西鄉湖西村一七三之一號,澎湖縣湖西鄉湖西村,陳福榮　　　,96337707,獨資,0761124,0761213,生產中,08食品製造業,089其他食品,,麵包，蛋糕，餅乾，花生酥，糖,,119.663162,23.584528
宏昇造船廠,99667003,07610016002298,澎湖縣馬公市案山里二之三八號,澎湖縣馬公市案山里,陳大禹　　,08179289,獨資,0900315,0900501,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,船舶及其零件,,119.567795,23.5716743
兄弟造船廠,99667001,07510016046140,澎湖縣馬公市案山里大案山九六之一八號,澎湖縣馬公市案山里,高淑鶯　　　,87752597,獨資,0751111,0760515,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,船舶修理，５０噸以下船舶建造,,119.578064,23.5597286
正吉環境科技有限公司,99710006,,澎湖縣馬公市西文里西文澳97之76號,澎湖縣馬公市西文里,高凌雲,28589493,有限公司,,0960920,生產中,29機械設備製造業,2990990、293通用機械設備,,污水處理設施,,119.588058,23.5692158
新順進鐵工廠,99667058,07610016013296,澎湖縣馬公市西文里一四九號一樓,澎湖縣馬公市西文里,陳金廷,96622006,獨資,0760414,0760603,生產中,25金屬製品製造業,252金屬結構及建築組件,,鐵門窗、白鐵桶、鐵架,,119.589867,23.5641479
榮和造船廠,99667053,07610016023701,澎湖縣白沙鄉赤崁村七之二號,澎湖縣白沙鄉赤崁村,呂鄭素卿,10579901,獨資,0760619,0760622,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,木殼船（建造，修理），玻璃纖維（建造）,,119.601868,23.6635475
先明海產冷凍廠,99667009,08110000070432,澎湖縣馬公市烏崁里烏崁一二六之八號,澎湖縣馬公市烏崁里,洪安蘢　　　,96582546,獨資,0810124,0810411,生產中,33其他製造業,339未分類其他製品,,冰塊，海產凍藏,,119.61805,23.5477371
合隆造船廠,99710008,,澎湖縣馬公市案山里2-44號,澎湖縣馬公市案山里,王柄楠,87749101,獨資,,0970919,生產中,31其他運輸工具及其零件製造業,2912990、311船舶及浮動設施,,船用機械零組件,,119.567795,23.5716743
福進汽車修理廠,99710010,,澎湖縣馬公市西文里西文澳97-65號,澎湖縣馬公市西文里,陳志興,10723407,獨資,,0980109,生產中,30汽車及其零件製造業,2932630、302車體,,汽車零組件（螺絲、板金外皮）、大貨車車身,,119.588058,23.5692158
大成鐵工廠,99667056,07710016048819,澎湖縣馬公市石泉里一之一七號,澎湖縣馬公市石泉里,歐明傳　　　,96002189,獨資,0771121,0780823,生產中,25金屬製品製造業,259其他金屬製品、252金屬結構及建築組件,,鐵門、鐵窗,,119.574036,23.5770073
昌億預拌混凝土有限公司,99667031,,澎湖縣湖西鄉尖山村85號,澎湖縣湖西鄉尖山村,謝榮懷,12708613,有限公司,,0910307,生產中,23非金屬礦物製品製造業,233水泥及其製品,,水泥及水泥製品,,119.664795,23.57279
昌億預拌混凝土有限公司(二),16000009,,澎湖縣湖西鄉湖東村5鄰湖東90號,澎湖縣湖西鄉湖東村,謝榮懷,12708613,有限公司,,1051219,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,233水泥及其製品、234石材製品、239其他非金屬礦物製品,,,,,
豪信預拌混凝土股份有限公司,99667002,08910016062140,澎湖縣馬公市西文里西文澳97之81號,澎湖縣馬公市西文里,林國強,70529504,有限公司,0891115,0900418,生產中,23非金屬礦物製品製造業,233水泥及其製品,,水泥、水泥製品,,119.588058,23.5692158
再興造船廠,99667006,,澎湖縣白沙鄉鳥嶼村鳥嶼5-1號1樓,澎湖縣白沙鄉鳥嶼村,林均炫,87747286,獨資,,0901019,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,船舶及其零件,,119.660751,23.6604576
永專冷藏製冰有限公司,99667067,07010016252467,澎湖縣馬公市鎖港里鎖管港292號,澎湖縣馬公市鎖港里,許美娟,96659468,有限公司,0701230,0720816,生產中,33其他製造業,339未分類其他製品,,冷藏製冰,,119.604057,23.52777
新興鐵工廠,99667040,07610016036813,澎湖縣馬公市啟明里臨海路七之三號,澎湖縣馬公市啟明里,歐中華　　　,96571695,獨資,0760907,0760912,生產中,29機械設備製造業、29機械設備製造業,291金屬加工用機械設備,,金屬門窗（不含鋁製）、金屬加工用機械設備、通用機械設備,,119.567513,23.5633812
鈺峻鐵工廠,99667083,07510016052337,澎湖縣白沙鄉赤崁村漁港新村33號,澎湖縣白沙鄉赤崁村,李龍現　　　,96683755,獨資,0751226,0760620,生產中,29機械設備製造業,293通用機械設備,,漁船機械修理金屬機械製造,,119.601967,23.6669769
新慶利鐵工廠,99667079,07510016021229,澎湖縣白沙鄉赤崁村9之3號,澎湖縣白沙鄉赤崁村,許武曲　　　,96585023,獨資,0750528,0750624,生產中,25金屬製品製造業、29機械設備製造業,293通用機械設備、251金屬刀具、手工具及模具、252金屬結構及建築組件,,漁船機械修理，鐵材加工,,119.60025,23.6627026
合樂股份有限公司澎湖廠,99667026,07410016023074,澎湖縣湖西鄉龍門村142-2號,澎湖縣湖西鄉龍門村,呂明鑑　　　,12378107,股份有限公司,0740613,0740724,生產中,33其他製造業,339未分類其他製品,,珊瑚（項鍊、耳環、戒指、胸花）,,119.673271,23.56302
富國印刷廠,99667022,07010000252524,澎湖縣馬公市長安里中興路59號,澎湖縣馬公市長安里,李英俊,96663505,獨資,0701203,0710209,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,印刷品,,119.56517,23.5669937
