工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
勝騰實業股份有限公司麻園廠,09000516,,雲林縣莿桐鄉六合村新興路79號,雲林縣莿桐鄉六合村,林勝紘,84916490,股份有限公司,,1040824,生產中,15紙漿、紙及紙製品製造業,159其他紙製品,,紙張紙板,,120.549065,23.77078
金著農產加工廠,99653780,07510000215740,雲林縣北港鎮劉厝里民樂路四五三號,雲林縣北港鎮劉厝里,李吳招群,06187734,獨資,0750911,0750911,生產中,08食品製造業,084動植物油脂,,花生油、麻油,,120.289124,23.58591
茂原行,S0900134,,雲林縣虎尾鎮頂溪里崁腳1-28號,雲林縣虎尾鎮頂溪里,廖宜榛,18340500,獨資,,1090602,生產中,11紡織業,115紡織品,,,,,
和榮食品有限公司,99654671,,雲林縣水林鄉灣東村正義南路３－２號,雲林縣水林鄉灣東村,陳元山,27883737,有限公司,,0950424,生產中,08食品製造業,081肉類加工,,冷凍食品,,120.239609,23.5930519
美璟有限公司(第二廠),S0900057,,雲林縣水林鄉山腳村蕃東路2之12號,雲林縣水林鄉山腳村,周禎祥,16687672,有限公司,,1090430,生產中,25金屬製品製造業、29機械設備製造業,252金屬結構及建築組件、292其他專用機械設備,,,,,
欣虹織造股份有限公司(一廠）,S0900115,,雲林縣虎尾鎮下溪里大庄路35-16號,雲林縣虎尾鎮下溪里,白燈娟,80562170,股份有限公司,,1090514,生產中,11紡織業,115紡織品,,,,,
欣茂興業有限公司,99654312,08110000081282,"雲林縣斗六市榴中里復興路65號,52-1號",雲林縣斗六市,張世欣,28323023,股份有限公司,0810218,0810522,生產中,11紡織業,112織布,,纖維布,,120.59864,23.7242317
合源興工程有限公司,09000419,,雲林縣麥寮鄉三盛村仁德西路一段139巷21弄13號,雲林縣麥寮鄉三盛村,林進益,13003971,有限公司,,1030422,生產中,25金屬製品製造業,259其他金屬製品,,其他金屬製品,,120.262314,23.79688
大同醬油罐頭食品工廠,99653426,05910000003257,雲林縣西螺鎮廣福里大同路八九號,雲林縣西螺鎮廣福里,曾朝勤,63003390,合夥,0590101,0590101,生產中,08食品製造業,083蔬果加工、089其他食品,,醬油、果汁、豆腐，果汁（罐裝）,,120.466011,23.7984047
鴻鼎興業有限公司,99709417,,雲林縣斗六市林頭里光榮街45之1號,雲林縣斗六市林頭里,游忠儒,28350174,有限公司,,0961116,生產中,33其他製造業,331育樂用品、339未分類其他製品,,十字弓、露營棍、暖袋,木材、鋁管、不鏽鋼板,120.558434,23.701828
寶允在工程有限公司台西廠,09000219,,雲林縣臺西鄉五港村瓦厝35號,雲林縣臺西鄉五港村,黃招琳,80701623,有限公司,,1010813,生產中,25金屬製品製造業,259其他金屬製品,,金屬製品製造,,120.208427,23.71468
建中砂石行,99653806,06910000192482,雲林縣古坑鄉新庄村新庄五一之六號,雲林縣古坑鄉新庄村,林惠娣,64852286,獨資,0691003,0691110,生產中,23非金屬礦物製品製造業,234石材製品,,砂、砂石級配、混泥土,,120.587715,23.6910915
金協發企業有限公司,99654693,,雲林縣斗南鎮舊社里信義路１３３號,雲林縣斗南鎮舊社里,嚴秀琴,16701963,有限公司,,0950727,生產中,25金屬製品製造業,252金屬結構及建築組件,,其他金屬建築組件（捲門）,,120.480942,23.6702042
台灣糖業股份有限公司虎尾糖廠,99653697,,雲林縣虎尾鎮安慶里中山路２號,雲林縣虎尾鎮安慶里,張西德,03794905,股份有限公司,,0590216,生產中,08食品製造業,089其他食品,,砂糖、糖蜜、蔗渣,,120.436119,23.7041721
佑隆工程行,09000461,10310009600094,雲林縣麥寮鄉橋頭村橋頭267-3號,雲林縣麥寮鄉橋頭村,陳秋賢,92824229,獨資,1031124,1031204,生產中,29機械設備製造業,293通用機械設備,,其他機械加工,,120.272804,23.7955418
東領企業有限公司二廠,09000983,,雲林縣斗六市榴中里復興路19號,雲林縣斗六市榴中里,李安東,23911114,有限公司,,1090415,生產中,14木竹製品製造業、14木竹製品製造業,140木竹製品,,,,,
業勝五金鐵網有限公司,09000248,,雲林縣虎尾鎮延平里中南61號,雲林縣虎尾鎮延平里,李育鐘,53984872,有限公司,,1011031,生產中,25金屬製品製造業,259其他金屬製品,,鐵線石籠,,120.414848,23.6826324
昶輝土木包工業（麥寮廠）,09000177,,雲林縣麥寮鄉海豐村義和16號,雲林縣麥寮鄉海豐村,楊清富,98942722,獨資,,1010308,生產中,25金屬製品製造業,259其他金屬製品,,,,,
匯軒股份有限公司斗六廠,09000041,,雲林縣斗六市榴中里斗工二路37號,雲林縣斗六市榴中里,唐鈺熹,24205741,股份有限公司,,1000201,生產中,08食品製造業,087動物飼品,http://www.kanvergen.com,綜合性補助飼料,,120.598282,23.7195721
富喬工業股份有限公司雲林分公司,93A00117,93A00117,雲林縣虎尾鎮墾地里中部科學園區科虎二路8號,雲林縣虎尾鎮墾地里,張元賓,16834268,股份有限公司,0990526,0990526,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,231玻璃及其製品,http://www.ffg.com.tw/,電子級／工業級玻纖紗,,120.4022,23.7360535
台億食品股份有限公司,99653078,08910000960269,雲林縣元長鄉下寮村經建街10號,雲林縣元長鄉下寮村,陳東榮,16851574,股份有限公司,0890415,0900116,生產中,08食品製造業,081肉類加工,,生鮮豬肉,,120.331314,23.6106968
瑞崢工程行（雲林廠）,09001000,10910009600186,雲林縣褒忠鄉有才村有才1-103號,雲林縣褒忠鄉有才村,呂廣智,47960991,合夥,1090520,1090618,生產中,25金屬製品製造業,254金屬加工處理,,,,,
信佳紡織廠,99654465,07510000078348,雲林縣元長鄉頂寮村中坑路二０之一二號,雲林縣元長鄉頂寮村,吳聖賢,06186186,獨資,0750331,0750331,生產中,11紡織業,115紡織品,,其它紡織品,,120.328392,23.638567
福祿壽國際酒品股份有限公司,99653549,,雲林縣古坑鄉古坑村中山路一一號,雲林縣古坑鄉古坑村,張耕維,63346305,股份有限公司,,0611218,生產中,08食品製造業、09飲料製造業,083蔬果加工、091酒精飲料、092非酒精飲料,,高梁酒、米酒、料理米酒,,120.560036,23.64062
凱麗化籹品工廠有限公司,99654069,08210000084636,雲林縣斗六市溪洲里萬年路八０一號一樓,雲林縣斗六市溪洲里,陳秋月,22922471,有限公司,0821027,0821204,生產中,19其他化學製品製造業,194化粧品,,,,,
裕發碾米工廠,99653184,07010000076439,雲林縣水林鄉埔村瓊埔路八一之二號,雲林縣水林鄉,呂裕發,63858403,獨資,0700409,0700914,生產中,08食品製造業,086碾榖、磨粉及澱粉製品、089其他食品,,食米,,120.208878,23.515749
保證責任台灣區阿丹果菜生產合作社,09000520,,雲林縣斗南鎮阿丹里阿丹5-8號,雲林縣斗南鎮阿丹里,李星辰,41215048,合作社,,1040804,生產中,08食品製造業,083蔬果加工,,蔬果,,120.503593,23.6502571
東樣工業有限公司,09000677,,雲林縣斗六市虎溪里雲科路三段31-1號,雲林縣斗六市虎溪里,陳玠樺,58306606,有限公司,,1060613,生產中,22塑膠製品製造業,220塑膠製品,,塑膠製品,,120.521278,23.7259121
鎰錩興業有限公司,99653347,07310009089537,雲林縣斗六市鎮西里雲林路二段一五０號,雲林縣斗六市鎮西里,呂智偉,97076666,有限公司,0730911,0740503,生產中,25金屬製品製造業,259其他金屬製品,,道路標線,,120.532669,23.7041283
東和金屬企業社,99709561,,雲林縣麥寮鄉施厝村仁德東路271號,雲林縣麥寮鄉施厝村,顏秀鳳,98942309,其他,,0990420,生產中,25金屬製品製造業,252金屬結構及建築組件,,伸縮大門,,120.285393,23.7943153
豐喜食品股份有限公司,99653959,,雲林縣斗六市榴中里工業路一一八號,雲林縣斗六市榴中里,廖憲平,23780871,股份有限公司,,0911127,生產中,08食品製造業,089其他食品,,糖果及烘培食品、其他食品,,120.597565,23.7225113
三祥纖維股份有限公司斗六廠,99654397,06410000178234,雲林縣林內鄉九芎村大埔路一之六號,雲林縣林內鄉九芎村,黃尉軒,59146733,股份有限公司,0641217,0760318,生產中,11紡織業,114染整,,,,,
宏發橡膠股份有限公司,99653205,08010009069649,雲林縣褒忠鄉新湖村復興路四０之四號,雲林縣褒忠鄉新湖村,吳金莉,86189214,股份有限公司,0800628,0800727,生產中,21橡膠製品製造業、22塑膠製品製造業,210橡膠製品、220塑膠製品,,,,,
茂佳隆有限公司,09000337,,雲林縣斗六市八德里豐興路98號,雲林縣斗六市八德里,黃芳如,54101125,有限公司,,1020725,生產中,15紙漿、紙及紙製品製造業,152瓦楞紙板及紙容器,,紙板,,120.558533,23.7171516
合台生化股份有限公司,09000430,,雲林縣斗六市榴南里斗工六路67號,雲林縣斗六市榴南里,廖郁銘,12413723,股份有限公司,,1030523,生產中,08食品製造業,087動物飼品,http://asiapetcare.com,動物飼料,,120.600014,23.71797
慶隆商行,99653708,06410000074478,雲林縣北港鎮新街里穎寧街61號,雲林縣北港鎮新街里,蔡肇基,64897571,獨資,0640602,0641023,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,花生仁、落花生、殼粉,,120.295975,23.5785732
永力達有限公司虎尾廠,09001021,10910009600249,雲林縣虎尾鎮興南里興南928號1樓,雲林縣虎尾鎮興南里,呂俊興,53480605,有限公司,1090710,1090731,生產中,25金屬製品製造業,259其他金屬製品,,,,,
幅遠建材股份有限公司,09000919,,雲林縣斗南鎮大同里建國二路32號,雲林縣斗南鎮大同里,許慶右,16829899,股份有限公司,,1080930,生產中,25金屬製品製造業,254金屬加工處理,,金屬加工處理,,120.4716,23.6825562
濟生股份有限公司斗六廠,99709499,,雲林縣斗六市虎溪里科工十二路２號,雲林縣斗六市虎溪里,陳鴻志,04309819,股份有限公司,,0980317,生產中,08食品製造業,089其他食品,http://www.fmspices.com,粗粒純黑胡椒－６００ＧＬ、特白胡椒粉－６００Ｇ、細粉純黑胡椒、上咖哩粉,,120.507858,23.7165375
國薪窯業有限公司,99654448,05910000050523,雲林縣臺西鄉牛厝村成功路一七一號,雲林縣臺西鄉牛厝村,蔡進雄,89985761,有限公司,0590602,0590602,生產中,23非金屬礦物製品製造業,233水泥及其製品、239其他非金屬礦物製品,,煤炭、燃料,,120.219322,23.6628571
東洋康配頂有限公司,99709412,,雲林縣斗六市榴中里斗工二路23號,雲林縣斗六市榴中里,江春樹,27446650,有限公司,,0961102,生產中,21橡膠製品製造業,210橡膠製品,,橡膠加工,,120.594437,23.7195625
和宜紙業股份有限公司,09000028,,"雲林縣斗六市斗工一路8號,斗工二路7號,工業路95號,斗工八路21號",雲林縣斗六市,蕭裕興,84735786,股份有限公司,,0991230,生產中,15紙漿、紙及紙製品製造業、22塑膠製品製造業,151紙漿、紙、紙板、220塑膠製品,,擦手紙、衛生紙,,120.59166,23.71533
昌岱工業有限公司二廠,09000444,,雲林縣斗六市虎溪里科工十二路9號,雲林縣斗六市虎溪里,劉奎暐,23511757,有限公司,,1030818,生產中,25金屬製品製造業,254金屬加工處理,,金屬加工處理,,120.507538,23.71467
晉田實業有限公司,09000417,,雲林縣東勢鄉復興村文化路8號,雲林縣東勢鄉復興村,張美秀,25071311,有限公司,,1030411,生產中,08食品製造業,081肉類加工,,肉類處理及其製品,,120.276985,23.6785469
益盟工業有限公司,99709352,,雲林縣斗南鎮石溪里化日路２９號,雲林縣斗南鎮石溪里,張建和,84658388,有限公司,,0950828,生產中,25金屬製品製造業、28電力設備及配備製造業,259其他金屬製品、293通用機械設備、281發電、輸電及配電機械,,白鐵箱,,120.48053,23.640667
福德一生股份有限公司,09000457,,雲林縣斗六市溪洲里科加六路8號,雲林縣斗六市溪洲里,陳碧華,53263261,股份有限公司,,1031111,生產中,08食品製造業,089其他食品,,其他食品,,120.550629,23.74373
櫻泰製帽有限公司,99653899,08210009099628,雲林縣大埤鄉嘉興村嘉興五三之六號,雲林縣大埤鄉嘉興村,蘇明松,84507805,有限公司,0820820,0820901,生產中,12成衣及服飾品製造業,123服飾品,,帽子加工、設計、製造,,120.458351,23.6492672
聚欣塑膠企業有限公司,99653055,06910000199359,雲林縣林內鄉重興村重興六九之二號,雲林縣林內鄉重興村,陳政松,52551948,有限公司,0691216,0700707,生產中,22塑膠製品製造業,220塑膠製品,,塑膠文件夾,,120.571671,23.76152
禾暉水泥實業有限公司,99653187,08810009058906,雲林縣麥寮鄉麥豐村西濱路二段一九二號,雲林縣麥寮鄉麥豐村,潘文榕,84429549,有限公司,0880908,0890410,生產中,23非金屬礦物製品製造業,233水泥及其製品,,,,,
八方工程有限公司,09000762,10710009600041,雲林縣麥寮鄉麥津村保安林路29-3號,雲林縣麥寮鄉麥津村,石樹林,28513683,有限公司,1070516,1070530,生產中,25金屬製品製造業,252金屬結構及建築組件,,其他未分類土木工程,,120.251335,23.7722111
協泉機械股份有限公司,S0900107,,雲林縣虎尾鎮下溪里大庄74-16號,雲林縣虎尾鎮下溪里,陳自強,23862795,股份有限公司,,1090429,生產中,25金屬製品製造業,259其他金屬製品,,,,,
雲林縣口湖鄉農會梧辦事處碾米工廠,99653514,,雲林縣口湖鄉梧南村中山路２９號,雲林縣口湖鄉梧南村,呂老乾,63624601,農會組織,,0590629,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,白米，糙米,,120.164337,23.6167049
雲林縣西螺鎮農會鹿場區域乾燥中心,09000830,,雲林縣西螺鎮鹿場里鹿場89-1號,雲林縣西螺鎮鹿場里,黃萬清,64217504,農會組織,,1080108,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,碾榖、磨粉及澱粉製品,,120.471306,23.7487736
佑聲企業股份有限公司斗六廠,99653057,08610000801420,雲林縣斗六市榴南里斗工二路88號,雲林縣斗六市榴南里,詹明正,12100150,股份有限公司,0860217,0881130,生產中,23非金屬礦物製品製造業,233水泥及其製品,,水泥添加劑、速凝劑、高性能滅水劑、滅水緩凝劑,,120.599586,23.7188549
廣新工程有限公司尚義廠,09000954,,雲林縣大埤鄉尚義村17鄰尚義5-45號1樓,雲林縣大埤鄉尚義村,羅啓財,83491848,有限公司,,1090117,生產中,25金屬製品製造業、25金屬製品製造業,252金屬結構及建築組件,,,,,
大勝纖維股份有限公司(斗六廠),99653380,08910000903382,雲林縣斗六市榴中里工業路九十九號,雲林縣斗六市榴中里,謝榮豊,89599326,股份有限公司,0890605,0890710,生產中,11紡織業,111紡紗,,,,,
晨品興業有限公司,09000813,,雲林縣斗南鎮小東里德業路21號,雲林縣斗南鎮小東里,張裕晨,42956097,有限公司,,1071015,生產中,08食品製造業,081肉類加工,,滷味,,120.476433,23.6945572
沅璋商行,S0900037,,雲林縣斗南鎮林子里林子300號,雲林縣斗南鎮林子里,郭沅璋,99666800,獨資,,1090427,生產中,08食品製造業、08食品製造業,089其他食品,,,,,
雲美工程行(雲林廠),09000350,,雲林縣褒忠鄉有才村有才1-103號,雲林縣褒忠鄉有才村,鄭坤明,17169430,合夥,,1020902,生產中,25金屬製品製造業,254金屬加工處理,,,,,
高豐工程行一廠,09000858,10810009600024,雲林縣麥寮鄉興華村忠興13-16號,雲林縣麥寮鄉興華村,楊博欽,39859938,合夥,1080319,1080401,生產中,25金屬製品製造業,259其他金屬製品,,其他金屬製品,鋼管，鐵管,120.281174,23.7663269
漢昱塑膠有限公司,99653770,08910000903183,雲林縣斗六市榴中里民樂街九號,雲林縣斗六市榴中里,王德雄,70729284,有限公司,0890531,0891121,生產中,22塑膠製品製造業,220塑膠製品,,塑膠袋,,120.600517,23.7233677
大元五金機械廠,99654680,,雲林縣斗南鎮南昌里延平路２段４１９號,雲林縣斗南鎮南昌里,劉英堂,97630412,獨資,,0950519,生產中,30汽車及其零件製造業,303汽車零件,,紡織、食品、農用機械,鐵材、五金零件,120.476425,23.6734543
三才旭建材有限公司,99654653,,雲林縣斗南鎮南昌里莒光街１０６號,雲林縣斗南鎮南昌里,張麗玲,84363504,有限公司,,0941115,生產中,32家具製造業、14木竹製品製造業,321非金屬家具、322金屬家具、140木竹製品,,非金屬家具及裝設品、金屬家具及裝設品、木竹製品,,120.476318,23.6700726
盛記預拌混凝土有限公司,99653396,08710000900511,雲林縣斗六市榴北里石寮路3之1、2之12號,雲林縣斗六市榴北里,郭麗玉,84372166,有限公司,0870119,0870701,生產中,23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土,,120.513535,23.6941261
世唯企業有限公司,99709401,,雲林縣斗六市榴南里斗工十六路４３號,雲林縣斗六市榴南里,江岳豐,96885871,有限公司,,0960814,生產中,19其他化學製品製造業,199未分類其他化學製品,,接著劑,,120.599327,23.71042
威崎機械有限公司,09000200,,雲林縣崙背鄉豐榮村豐榮新城5號1樓,雲林縣崙背鄉豐榮村,王武龍,27846558,有限公司,,1010531,生產中,25金屬製品製造業、29機械設備製造業,259其他金屬製品、292其他專用機械設備,,鋼板裁剪,,120.31115,23.7923317
建泰建材有限公司,99653257,,雲林縣虎尾鎮平和里光明路七三巷三之一號,雲林縣虎尾鎮平和里,王璽喬,27499234,股份有限公司,,0910121,生產中,23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土、紅磚,,120.452057,23.7055969
富崴飼料有限公司,99709410,,雲林縣褒忠鄉中民村中正路２８之２０號,雲林縣褒忠鄉中民村,陳景如,27836670,有限公司,,0961026,生產中,08食品製造業,087動物飼品,,其他食品,,120.318619,23.6971817
泰宣企業股份有限公司麥寮廠,09000296,,雲林縣麥寮鄉橋頭村新民街70號1樓,雲林縣麥寮鄉橋頭村,黃朝祺,96953928,股份有限公司,,1020401,生產中,25金屬製品製造業,259其他金屬製品,http://www.tscorp.com.tw,煉油管線保溫、除鏽、配管、油槽定檢及清潔、機械安裝,,120.2713,23.7949524
金生豆皮廠,S0900194,,雲林縣西螺鎮大新里大新161－2號,雲林縣西螺鎮大新里,呂桓輝,97632538,獨資,,1090605,生產中,08食品製造業、08食品製造業,083蔬果加工,,,,,
成穎工程有限公司一廠,09000247,,雲林縣臺西鄉溪頂村溪頂182號,雲林縣臺西鄉溪頂村,林文生,24383180,有限公司,,1011029,生產中,25金屬製品製造業,259其他金屬製品,,其他金屬加工處理業,,120.185547,23.6866646
東菊金屬工業股份有限公司,09000278,,雲林縣斗六市榴南里榴邨二十街6號,雲林縣斗六市榴南里,李剛毅,22617606,股份有限公司,,1020208,生產中,25金屬製品製造業,252金屬結構及建築組件,http://www.tokiku.com.tw,帷幕牆單元,,120.591728,23.7104549
張家茂木業加工廠,99653303,07510000214012,雲林縣斗南鎮將軍里將軍五號,雲林縣斗南鎮將軍里,陳春貴,76737260,獨資,0750813,0750813,生產中,14木竹製品製造業,140木竹製品,,木材,,120.497826,23.6683331
元晟工程有限公司一廠,09000960,10810009600122,雲林縣麥寮鄉雷厝村雷厝122-3號,雲林縣麥寮鄉雷厝村,林雅貞,54806025,有限公司,1081217,1090211,生產中,25金屬製品製造業,252金屬結構及建築組件,,,,,
義美食品股份有限公司斗六廠,09000886,,雲林縣斗六市榴南里斗工八路1號,雲林縣斗六市榴南里,高志明,11768704,股份有限公司,,1080701,生產中,08食品製造業、09飲料製造業,085乳品、089其他食品、092非酒精飲料,,乳品，非酒精飲料,,120.593307,23.7157917
虎尾鎮農會農產品加工廠,99653745,07510000271181,雲林縣虎尾鎮新興里光復路一九七號,雲林縣虎尾鎮新興里,丁榮義,64251501,農會組織,0750917,0770425,生產中,08食品製造業,084動植物油脂、089其他食品、086碾榖、磨粉及澱粉製品,,花生仁，花生殼粉，花生殼粒,,120.444183,23.7091827
太翔保溫工程有限公司,09000366,,雲林縣麥寮鄉海豐村永和17-16號1樓,雲林縣麥寮鄉海豐村,林彩雲,70628785,有限公司,,1021023,生產中,25金屬製品製造業,259其他金屬製品,,鋼管配件,,120.243919,23.7755051
建瑋棉織有限公司第二廠,S0900069,,雲林縣土庫鎮興新里下店路12之2號,雲林縣土庫鎮興新里,林美娥,23952233,有限公司,,1090429,生產中,11紡織業,115紡織品,,,,,
興隆毛巾廠有限公司,99654110,07510000268915,雲林縣虎尾鎮埒內里埒內84之1號,雲林縣虎尾鎮,林素,82775038,有限公司,0751001,0751002,生產中,11紡織業,115紡織品,,毛巾,棉紗,120.443253,23.725132
三勳貿易有限公司,99653451,08410009086439,雲林縣莿桐鄉大美村大美村溪美路二七之一號,雲林縣莿桐鄉大美村,吳碧卿,22282849,有限公司,0840710,0840725,生產中,19其他化學製品製造業,192塗料、染料及顏料,,油墨,,120.505981,23.7381516
保證責任雲林縣農產品加工運銷合作社,99709494,,雲林縣土庫鎮西平里光榮路3段277號,雲林縣土庫鎮西平里,張昱祺,18342937,合作社,,0980304,生產中,08食品製造業,081肉類加工,,,,,
歐明憲企業股份有限公司,99653413,08210000075103,雲林縣褒忠鄉中民村中正路二八號,雲林縣褒忠鄉中民村,歐張麗雲,22939016,股份有限公司,0820612,0830126,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,瀝青混凝土,,120.318619,23.6971817
滙康股份有限公司第二廠,09000439,,雲林縣斗六市榴中里民有街26號,雲林縣斗六市榴中里,陳添發,23705424,股份有限公司,,1030704,生產中,29機械設備製造業、29機械設備製造業,293通用機械設備,,日光型螢光顏料,,120.594467,23.7208786
利銘企業有限公司麥寮廠,09000670,10610009600034,雲林縣麥寮鄉三盛村仁德西路一段43號1樓,雲林縣麥寮鄉三盛村,曾秋月,24637712,有限公司,1060504,1060515,生產中,25金屬製品製造業,259其他金屬製品,,其他金屬製品及加工處理,,120.264664,23.79701
宇榮高爾夫科技股份有限公司雲科二廠,09001022,,雲林縣斗六市虎溪里科工十六路17號,雲林縣斗六市虎溪里,黃家聲,84304999,股份有限公司,,1090807,生產中,33其他製造業,331育樂用品,,,,,
順華塑膠企業股份有限公司,09000025,,雲林縣莿桐鄉甘西村中村2號,雲林縣莿桐鄉甘西村,唐榮華,16500614,股份有限公司,,0991215,生產中,22塑膠製品製造業,220塑膠製品,,塑膠箱,,120.494553,23.7481289
旭成食品行,99653574,07410000366751,雲林縣口湖鄉謝厝村拔拉路五○號,雲林縣口湖鄉謝厝村,郭耀中,64885688,獨資,0741212,0741212,生產中,08食品製造業,089其他食品,,薯酥，葡餅,甘藷、蘿蔔,120.199852,23.58523
臺鑫農產有限公司,09000843,10810009600011,雲林縣北港鎮光復里光復路2號,雲林縣北港鎮光復里,劉佳威,54526755,有限公司,1080121,1080131,生產中,08食品製造業,083蔬果加工,,蔬果加工,,120.298882,23.5687733
