工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
佳及雅實業有限公司,99676943,,臺南市安南區理想里海佃路2段280號,臺南市安南區理想里,蕭雲程,16504127,有限公司,,0940408,生產中,32家具製造業,321非金屬家具,,金屬家具及裝設品,,120.189255,23.035553
台灣漿造工業有限公司,99660852,08510011312555,臺南市鹽水區飯店里麻油寮5之5號,臺南市鹽水區飯店里,莊令喻　　　,23128079,有限公司,0851220,0860429,生產中,19其他化學製品製造業,199未分類其他化學製品,,建築材料（塑鋼土、媒合漿、結構液）（泥漿用補強砌接劑）調配,土,120.212364,23.265007
富正應用材料股份有限公司,67000463,,臺南市安定區中沙里沙崙29號,臺南市安定區中沙里,周誠賢,53482771,股份有限公司,,1011011,生產中,19其他化學製品製造業,193清潔用品,,雨刷精,,120.211288,23.0734749
冠王股份有限公司,99657878,07910000184571,臺南市永康區王行里興工路13號,臺南市永康區王行里,謝秉錞　　　,69693034,股份有限公司,0791217,0800130,生產中,19其他化學製品製造業,193清潔用品,,清潔劑,,120.271332,23.04716
龍燈生物科技股份有限公司,99683199,,臺南市永康區埔園里龍埔街566號,臺南市永康區埔園里,羅大益　　,73034105,股份有限公司,,0590626,生產中,,,,殺蟲劑、除草劑,,120.2528,23.0355759
凱祥工程股份有限公司第一廠,99656213,,臺南市仁德區中生里中洲250之27號,臺南市仁德區中生里,楊少明,86608413,股份有限公司,,0900425,生產中,19其他化學製品製造業、29機械設備製造業,292其他專用機械設備、293通用機械設備、199未分類其他化學製品,,專用生產機械、污染防治設備,,120.251869,22.9047241
捷昇塑膠企業股份有限公司,99673137,06610000151831,臺南市南區彰南里新忠路33號,臺南市南區彰南里,魏漢波,69546786,股份有限公司,0660914,0691230,生產中,18化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業、33其他製造業,184塑膠及合成橡膠原料、331育樂用品,,塑膠粒,,120.179474,22.97914
凱陽精密股份有限公司,67002321,,臺南市永康區塩洲里中正二街205號,臺南市永康區塩洲里,許信安,24926945,股份有限公司,,1080319,生產中,25金屬製品製造業,251金屬刀具、手工具及模具,,,,,
登瑋塑膠實業股份有限公司,99706270,,臺南市七股區七股里38號,臺南市七股區七股里,曾振舜,80460407,股份有限公司,,0950424,生產中,22塑膠製品製造業,220塑膠製品,,塑膠製品（塑膠粒）,,120.130363,23.1345043
臺南市政府工務局安南瀝青拌合工廠,99676887,,臺南市安南區城北里安明路4段256號,臺南市安南區城北里,林志穎,69108505,其他,,0931118,生產中,17石油及煤製品製造業,170石油及煤製品,,瀝青混凝土、其他石油及煤製品,,120.134621,23.05834
利峰企業有限公司,67000404,,臺南市永康區王行里永科一路92號,臺南市永康區王行里,林文鐺,22580333,有限公司,,1010712,生產中,29機械設備製造業,293通用機械設備,,鋼棒、鋼管、鐵管,,120.278236,23.0437431
輔彥工業股份有限公司,99658031,07410000310831,臺南市仁德區保安里開發三路8號,臺南市仁德區保安里,陳弘展　,22207201,股份有限公司,0740103,0740605,生產中,29機械設備製造業、25金屬製品製造業,291金屬加工用機械設備,,滑臺,,120.2461,22.92225
台灣薄膜工業股份有限公司永科廠,67000762,,臺南市永康區王行里永科三路19號B棟1樓,臺南市永康區王行里,王勝志,22177255,股份有限公司,,1021209,生產中,22塑膠製品製造業,220塑膠製品,,塑膠袋、包裝紙,,120.279846,23.0416851
亞洲石材股份有限公司,99657847,08310011102934,臺南市新營區中營里開元路84之8號,臺南市新營區中營里,蔡清印　　　,89323094,股份有限公司,0830701,0840503,生產中,23非金屬礦物製品製造業,234石材製品,,花崗石製品,,120.329277,23.3134212
冠亞寵物食品有限公司,67001100,,臺南市柳營區人和里橋南228之11號,臺南市柳營區人和里,姜隆全,54570230,有限公司,,1031225,生產中,33其他製造業,339未分類其他製品,,其他製品,,120.311943,23.2913036
暉鎮興業有限公司,99657733,08810000811874,臺南市官田區二鎮里建業路15號,臺南市官田區二鎮里,溫金文,97057014,有限公司,0881102,0881227,生產中,17石油及煤製品製造業、25金屬製品製造業,170石油及煤製品、253金屬容器,,工業用潤滑油,,120.330185,23.2091675
曄瑒精機有限公司,99676919,,臺南市安南區新順里安和路2段318巷125弄39號,臺南市安南區新順里,侯松延,27486028,有限公司,,0940201,生產中,29機械設備製造業,291金屬加工用機械設備、293通用機械設備、292其他專用機械設備,,機械零件、金屬加工用機械、專用生產機械、通用機械設備、其他機,,120.219826,23.0432587
仙台藥品工業股份有限公司,99656825,07510000331785,臺南市新營區嘉芳里新工路35號A棟、35之1號,臺南市新營區嘉芳里,沈連貴美　,71078598,股份有限公司,0751223,0770917,生產中,20藥品及醫用化學製品製造業、19其他化學製品製造業,200藥品及醫用化學製品、194化粧品,http://www.sentai.com.tw,內服液劑、外用液劑、錠劑、西藥品,葡萄糖、維他命、製藥原料,120.281792,23.3023319
大麗企業社,99659773,08810011309583,臺南市仁德區一甲里太乙路83號,臺南市仁德區一甲里,林麗華,17241159,獨資,0880914,0881008,生產中,19其他化學製品製造業,193清潔用品、199未分類其他化學製品,,工業用清潔用品（脫脂劑）,,120.250076,22.9824238
福光企業股份有限公司,S6700259,,臺南市仁德區二行里中正西路202巷239號,臺南市仁德區二行里,張璞稜,73632361,股份有限公司,,1090714,生產中,25金屬製品製造業,259其他金屬製品,,,,,
鴻毅機械工業股份有限公司三廠,67000415,,臺南市永康區三民里和平東路151號,臺南市永康區三民里,阮連通,23717218,股份有限公司,,1010725,生產中,29機械設備製造業,291金屬加工用機械設備,,鋼板、ＰＰ板、槽鐵,,120.262764,23.0548477
秀山交通器材股份有限公司台南廠,99711215,,臺南市歸仁區看東里中山路1段185號,臺南市歸仁區看東里,楊秀川,03193109,股份有限公司,,0960625,生產中,30汽車及其零件製造業,303汽車零件,,汽車車燈,塑膠製品、線組、線路板、投射鏡組,120.305176,22.96483
允晨興業有限公司,67002253,,臺南市麻豆區油車里油車8之18號1樓,臺南市麻豆區油車里,陳周玉惠,74716326,有限公司,,1071225,生產中,11紡織業,115紡織品,,椅墊套子、抱枕套子、小套子,,120.244858,23.1881924
際翔精密機械有限公司,99657777,08510011312528,臺南市永康區尚頂里中正二街162巷40號,臺南市永康區尚頂里,楊旻展　　　,97269761,有限公司,0851219,0860214,生產中,25金屬製品製造業、29機械設備製造業,251金屬刀具、手工具及模具、293通用機械設備,,模具加工,,120.232948,23.0274982
裕芳珍食品行,S6700307,,臺南市安定區大同里大同115之1號,臺南市安定區大同里,葉雲章,21939740,獨資,,1090723,生產中,08食品製造業,089其他食品,,,,,
郁詠股份有限公司,99657432,08410011303943,臺南市永康區尚頂里塩信街62號,臺南市永康區尚頂里,陳美櫻　,89524395,股份有限公司,0840531,0840608,生產中,25金屬製品製造業,259其他金屬製品,,五金零件,,120.228127,23.0271645
順昌五金實業廠,67000754,,臺南市安南區安東里安和路一段288巷160號,臺南市安南區安東里,王宇翔,37590324,獨資,,1021125,生產中,25金屬製品製造業、26電子零組件製造業,259其他金屬製品、269其他電子零組件,,螺絲五金,,120.216705,23.0335255
德信建材有限公司,67002162,,臺南市後壁區後壁里後壁42之13號,臺南市後壁區後壁里,朱育賢,64878384,有限公司,,1070927,生產中,23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土,,120.3591,23.3607979
儀玳化妝品股份有限公司,99711498,,臺南市七股區義合里義合21之1號1樓,臺南市七股區義合里,方國忠,28931687,股份有限公司,,0970703,生產中,19其他化學製品製造業,194化粧品,,面膜,,120.149757,23.1088619
海吉兒實業有限公司,99661193,,臺南市鹽水區橋南里自立街1號2樓,臺南市鹽水區橋南里,毛寈寈,13008770,有限公司,,0911007,生產中,19其他化學製品製造業,194化粧品、192塗料、染料及顏料,,化妝品,,120.274818,23.3077278
德寶工安股份有限公司,S6700195,,臺南市歸仁區媽廟里和順路1段200號,臺南市歸仁區媽廟里,蔡江登,80321433,股份有限公司,,1090707,生產中,33其他製造業,332醫療器材及用品,,,,,
生旭紡織企業股份有限公司,99683949,,臺南市新市區港墘里國際路7號,臺南市新市區港墘里,呂慶忠,73677319,股份有限公司,,0920219,生產中,11紡織業,112織布,,織布,,120.2999,23.0785637
彬鴻食品有限公司台南廠,67001045,,臺南市南區彰南里新和路46號,臺南市南區彰南里,侯賢明,25044770,有限公司,,1031111,生產中,08食品製造業,081肉類加工、082水產加工、089其他食品,,肉類處理及其製品，水產處理及其製品，其他食品,,120.17569,22.9677258
香珍食品工業股份有限公司,99658248,08210000086526,臺南市佳里區漳洲里番子寮247之5號,臺南市佳里區漳洲里,楊明旗　　　,86958038,股份有限公司,0821213,0830106,生產中,08食品製造業,084動植物油脂,,麻油、花生油、苦茶油、香油,,120.154335,23.1806316
中強光電股份有限公司南科分公司第二廠,94B00162,,臺南市新市區豐華里環西路1段6號,臺南市新市區,林宗彥,13111346,本國公司之分公司,,1090528,生產中,26電子零組件製造業、27電腦、電子產品及光學製品製造業、28電力設備及配備製造業、31其他運輸工具及其零件製造業,264光電材料及元件、275量測、導航、控制設備及鐘錶、277光學儀器及設備、289其他電力設備及配備、319未分類其他運輸工具及其零件,,,,,
專宇實業社二廠,S6700276,,臺南市安南區原佃里本原街一段41巷56、58號,臺南市安南區原佃里,林鈺娥,06655912,合夥,,1090715,生產中,22塑膠製品製造業,220塑膠製品,,,,,
運通工業股份有限公司善化廠,67002032,,臺南市善化區小新里小新營342號,臺南市善化區小新里,李淵溪,69635014,股份有限公司,,1070413,生產中,25金屬製品製造業,259其他金屬製品,http://www.wingtone.com.tw/,特殊螺帽．汽車扣件,,120.31955,23.1200752
俊億模具企業有限公司,99711812,,臺南市永康區塩行里正南三路230號,臺南市永康區塩行里,黃龍山,28166261,有限公司,,0980911,生產中,25金屬製品製造業,251金屬刀具、手工具及模具,,模具製造,,120.234314,23.0322189
新世發肥料有限公司,99659255,,臺南市官田區二鎮里工業南路23號,臺南市官田區二鎮里,李榮展,16901878,有限公司,,0910613,生產中,18化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,183肥料及氮化合物,,肥料,,120.3257,23.2030182
全宏化妝品國際開發有限公司,99711824,,臺南市西港區西港里中山路480號,臺南市西港區西港里,鄭德勝,24383219,有限公司,,0981001,生產中,19其他化學製品製造業,194化粧品,,清潔用品,,120.201859,23.12868
台麗塑膠股份有限公司,67000261,,臺南市仁德區土庫里大順路81號,臺南市仁德區土庫里,羅文志,23373972,股份有限公司,,1001223,生產中,18化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,184塑膠及合成橡膠原料,,其他未列名塑膠製品,,120.253807,22.9859848
華江醫療儀器股份有限公司工廠,99673415,08510000409020,臺南市南區彰南里新愛路23之1號,臺南市南區彰南里,鄭東松,69722158,股份有限公司,0850924,0851018,生產中,11紡織業、12成衣及服飾品製造業,121成衣、115紡織品,,人工腎臟,,120.179993,22.9743938
隆鑫塑膠實業有限公司一廠,99727606,,臺南市仁德區一甲里忠義二街9號,臺南市仁德區一甲里,盧建安,28034190,有限公司,,0990723,生產中,22塑膠製品製造業,220塑膠製品,,ＰＶＣ收縮管、ＰＶＣ收縮膜,,120.258514,22.9787655
東陽實業廠股份有限公司九廠,99673840,08510021000105,臺南市安南區安東里政安路250巷202號,臺南市安南區安東里,吳永豐,68326665,股份有限公司,0850408,0870122,生產中,25金屬製品製造業、30汽車及其零件製造業,254金屬加工處理、303汽車零件,http://WWW.TYG.COM.TW,汽車機車零件,,120.219376,23.039135
農作發生物科技股份有限公司一廠,99709634,,臺南市永康區塩行里中正南路490巷38號Ｂ棟,臺南市永康區塩行里,江築庭,13068988,股份有限公司,,0951012,生產中,18化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,183肥料及氮化合物,,液態肥料,,120.233963,23.0331249
新三益實業社工廠,S6700196,,臺南市歸仁區七甲里南潭三街32號,臺南市歸仁區七甲里,沈盈洲,74956373,獨資,,1090708,生產中,22塑膠製品製造業,220塑膠製品,,,,,
和順興興業股份有限公司,99683714,08410011307685,臺南市永康區東橋里中山南路365巷2之44號,臺南市永康區東橋里,郭遵道,89646067,股份有限公司,0840807,0840821,生產中,25金屬製品製造業,251金屬刀具、手工具及模具,,模具加工,五金零件,120.247246,23.0234337
唯鑫縫製設備股份有限公司,67002663,,臺南市仁德區仁義里林頂街17號,臺南市仁德區仁義里,吳戊昌,28304497,股份有限公司,,1090408,生產中,29機械設備製造業,292其他專用機械設備,,,,,
錦興齒輪機械廠有限公司,99683712,,臺南市永康區尚頂里中正南路325號,臺南市永康區尚頂里,歐陽立勳　,73376480,有限公司,,0590910,生產中,29機械設備製造業,293通用機械設備,,齒輪、各種機械,鋼鐵料,120.22261,23.0277977
鎧維機械有限公司,99675090,08010021000664,臺南市安南區安順里開安四街27號,臺南市安南區安順里,黃莉惠,86979054,有限公司,0800805,0811231,生產中,29機械設備製造業、25金屬製品製造業,292其他專用機械設備、251金屬刀具、手工具及模具,,壓出機,鋼鐵,120.226524,23.0484257
雍御企業股份有限公司台南廠,67002490,,臺南市關廟區埤頭里關新路一段288號,臺南市關廟區埤頭里,黄建享,27641128,股份有限公司,,1080821,生產中,30汽車及其零件製造業,301汽車、303汽車零件,,未分類其他運輸工具及其零件,,120.31218,22.9823
聖為企業股份有限公司,99660083,07710011025922,臺南市仁德區土庫里太乙路60號,臺南市仁德區土庫里,陳文慧,22494230,股份有限公司,0770314,0770409,生產中,21橡膠製品製造業、29機械設備製造業,210橡膠製品、293通用機械設備,,墊圈,,120.2517,22.9825668
百豐真空工業有限公司,99673554,07710000285668,臺南市安南區安東里安和路2段150巷53號,臺南市安南區安東里,郭桓銘,22928783,有限公司,0771216,0790703,生產中,25金屬製品製造業,254金屬加工處理,,真空鍍金,,120.216766,23.0399837
致富鋁業股份有限公司,99705724,,臺南市安南區鹽田里工業二路68號,臺南市安南區,陳維華,27812213,股份有限公司,,0950811,生產中,24基本金屬製造業,242鋁,,鋁擠型,,120.148247,23.04261
元能股份有限公司,99676955,,臺南市安南區鹽田里科技三路36號,臺南市安南區,魏子夏,89565917,股份有限公司,,0940518,生產中,24基本金屬製造業,241鋼鐵,,不銹鋼線材,不銹鋼線材,120.142464,23.0422058
愛迪克科技股份有限公司科工廠,67001158,,臺南市安南區顯宮里工業五路57號,臺南市安南區顯宮里,吳大和,84164842,股份有限公司,,1040226,生產中,19其他化學製品製造業,199未分類其他化學製品,http://www.itk.com.tw,油墨、樹脂,,120.139526,23.0419426
宏益化學社,99659637,08610000806116,臺南市仁德區土庫里太乙十二街32號,臺南市仁德區土庫里,陳俊雄　　　,20357610,獨資,0860730,0860909,生產中,19其他化學製品製造業,194化粧品,,洗髮精、洗衣乳（精）,,120.250748,22.9844379
萊特美生化股份有限公司,99657671,07410000299872,臺南市新營區忠政里府西路62之3號,臺南市新營區忠政里,林世龍　　　,06539251,股份有限公司,0741111,0741202,生產中,19其他化學製品製造業,194化粧品,,化粧品（油劑、液劑、乳劑、粉劑、油膏劑）,,120.313789,23.313942
金凱富體育器材有限公司工廠,S6700102,,臺南市安南區佃東里公學路4段2巷113號,臺南市安南區佃東里,許春福,84852313,有限公司,,1090716,生產中,33其他製造業,331育樂用品,,,,,
元展輸送機械廠安定廠,S6700381,,臺南市安定區新吉里新吉283之2號,臺南市安定區新吉里,莊曉茜,06595491,獨資,,1090806,生產中,29機械設備製造業,293通用機械設備,,,,,
虹泰生醫股份有限公司,99711641,,臺南市仁德區太子里大利路56號,臺南市仁德區太子里,梁金生,29126963,股份有限公司,,0971212,生產中,19其他化學製品製造業、33其他製造業,194化粧品、332醫療器材及用品,,低週波治療器,,120.254524,22.9879627
美家好企業股份有限公司,99676984,,臺南市安南區鹽田里科技五路155號,臺南市安南區,謝新德,86990255,股份有限公司,,0940823,生產中,28電力設備及配備製造業,285家用電器,http://www.megahome.com.tw,家用電器,,120.135979,23.0325928
建全實業有限公司,67001897,,臺南市南區彰南里新義南路45號,臺南市南區彰南里,高鐸恩,64319002,有限公司,,1061017,生產中,33其他製造業,339未分類其他製品,,塑膠製品,,120.176987,22.9683876
住華科技股份有限公司南科二廠,94B00233,,"臺南市新市區環西路1段3號(FAB7 1樓A、C區及3樓B區及TOC FAB_5FA區、SUP 2F_B、C區、SUP 1F_D區)",臺南市新市區,枝松邦茂,70848177,股份有限公司,,1000623,生產中,,,http://www.sumika.com.tw,偏光板，鋁靶材,,120.274796,23.0905724
台灣捷恩智股份有限公司,94A00212,,臺南市善化區南關里大利三路3號,臺南市善化區南關里,王燕清,70359629,股份有限公司,,0960209,生產中,19其他化學製品製造業,199未分類其他化學製品,http://www.jnc-corp.com.tw/,液晶聚合物,,120.274124,23.1197948
尚益冰品廠,99658611,07510011023037,臺南市學甲區三慶里新芳41之1號,臺南市學甲區三慶里,李尚家　　,06628726,獨資,0750306,0750319,生產中,08食品製造業,089其他食品,,冰棒拔出機、包裝機、冰淇淋機,,120.192482,23.2782345
高群鈑金科技股份有限公司永康廠,99684669,,臺南市永康區三民里民東路59號,臺南市永康區三民里,呂宏居,80456121,股份有限公司,,0940302,生產中,25金屬製品製造業,254金屬加工處理、259其他金屬製品,,鋼鐵、其他金屬製品,,120.265167,23.0535755
茂宏股份有限公司,67000169,,臺南市關廟區下湖里關新路一段270號,臺南市關廟區下湖里,謝成發,89567942,股份有限公司,,1000831,生產中,25金屬製品製造業、25金屬製品製造業,259其他金屬製品,,鏈條,,120.313179,22.9818783
奇立實業股份有限公司二廠,67002735,,臺南市新營區嘉芳里五福路21號,臺南市新營區嘉芳里,黃鐘平,89985185,股份有限公司,,1090624,生產中,29機械設備製造業,293通用機械設備,,,,,
中興藥品工業股份有限公司,99674358,0AA99999000214,臺南市東區和平里東門路3段98巷11號,臺南市東區和平里,林國賢,68130901,股份有限公司,0501101,0590103,生產中,20藥品及醫用化學製品製造業、08食品製造業,087動物飼品、200藥品及醫用化學製品,,動物用藥,,120.23233,22.978529
順通水泥製品股份有限公司,99657848,08710011310512,臺南市永康區塩行里中正北路318巷29號,臺南市永康區塩行里,吳俊良　　　,22964921,股份有限公司,0871007,0880728,生產中,23非金屬礦物製品製造業,233水泥及其製品,,水泥製品、預鑄人孔、手孔、預鑄胸牆、四迴線型４２,,120.2499,23.03917
仁有機械有限公司,99674106,07410021001770,臺南市安南區東和里長和路1段823巷132號,臺南市安南區東和里,唐王雪微,22272048,有限公司,0740911,0740925,生產中,29機械設備製造業,292其他專用機械設備,,其他食品機械,,120.227386,23.0593224
榮展油品企業股份有限公司,99660419,07310011041019,臺南市仁德區一甲里太乙一街46號,臺南市仁德區一甲里,陳振榮　　　,69702744,股份有限公司,0730426,0740523,生產中,19其他化學製品製造業,199未分類其他化學製品,,臘、牛油,,120.254784,22.980423
高宏盛實業有限公司,67000952,,臺南市安南區新順里開安一街8巷15弄27號,臺南市安南區新順里,莊寶桂,97193783,有限公司,,1030729,生產中,22塑膠製品製造業,220塑膠製品,,塑膠製品,,120.225052,23.0456619
世洋綜合實業股份有限公司,99657682,08110011117376,臺南市新營區中營里東山路21號,臺南市新營區中營里,魏守正　　　,86821998,股份有限公司,0810828,0811230,生產中,22塑膠製品製造業,220塑膠製品,,塑膠硬管、預拌混凝土,,120.325409,23.3089485
冠美科技股份有限公司三廠,99676736,,臺南市安南區安東里安和路2段54巷20號,臺南市安南區安東里,鍾進生,68456110,股份有限公司,,0920808,生產中,22塑膠製品製造業,220塑膠製品,,塑膠製品、機車零件,,120.21505,23.0375023
南晃交通器材工業股份有限公司,99705868,,臺南市安南區鹽田里科技三路60號,臺南市安南區,鄭丞焜,69304529,股份有限公司,,0961026,生產中,30汽車及其零件製造業、31其他運輸工具及其零件製造業,303汽車零件、312機車及其零件、313自行車及其零件,https://www.nhc-brakes.com/zh-tw/,剎車片、離合器,鐵片、鋁材,120.141075,23.040638
生泰工業股份有限公司,99674200,06110000043260,臺南市安南區安東里安和路2段54巷223號,臺南市安南區安東里,蔡全泰,70011711,股份有限公司,0610531,0611227,生產中,25金屬製品製造業、22塑膠製品製造業、24基本金屬製造業,259其他金屬製品、252金屬結構及建築組件、220塑膠製品、242鋁,,鋁（錠、板、合金），鋁質建築材,,120.216888,23.0359383
谷直企業有限公司,99675146,06610000003084,臺南市安南區幸福里府安路6段55號,臺南市安南區幸福里,吳壁政,69311492,有限公司,0660107,0660706,生產中,29機械設備製造業,293通用機械設備,,五金零件加工（機械零件為主，眼鏡零件也有）,,120.189484,23.0190716
典雅實業廠股份有限公司,99674526,07710021000655,臺南市安南區新順里安和路2段318巷125弄211號,臺南市安南區新順里,陳柏勳,22672086,股份有限公司,0770506,0790412,生產中,25金屬製品製造業,254金屬加工處理,,金屬製品表面電鍍,銅、硫酸鎳、化學藥劑,120.220139,23.0443554
宏隆齒輪機器廠股份有限公司,99658703,08410011307481,臺南市新化區護國里中山路43號,臺南市新化區護國里,陳李震祥　　,69571882,股份有限公司,0840719,0840913,生產中,29機械設備製造業、25金屬製品製造業、30汽車及其零件製造業、31其他運輸工具及其零件製造業,259其他金屬製品、293通用機械設備、291金屬加工用機械設備、251金屬刀具、手工具及模具、292其他專用機械設備、303汽車零件、312機車及其零件、313自行車及其零件,,齒磨,,120.317268,23.045948
昇皓技研股份有限公司,99684270,,臺南市仁德區土庫里太乙路1Ｏ6號,臺南市仁德區土庫里,張佩蓉,80484180,股份有限公司,,0921024,生產中,24基本金屬製造業,241鋼鐵,,不銹鋼細線,,120.249855,22.9849167
鑫萬鑫企業有限公司,67001946,,臺南市永康區尚頂里中正二街176號,臺南市永康區尚頂里,葉俊霆,80040378,有限公司,,1061211,生產中,29機械設備製造業、30汽車及其零件製造業、31其他運輸工具及其零件製造業,293通用機械設備、303汽車零件、312機車及其零件、313自行車及其零件,,其他金屬製品製造,,120.233162,23.0292072
永鈦機械有限公司,99711630,,臺南市永康區南灣里大灣東路22巷13號,臺南市永康區南灣里,陳明發,28963152,有限公司,,0971202,生產中,29機械設備製造業,291金屬加工用機械設備,,壓鑄機,,120.259819,22.9975319
三益鐵材加工所,99657200,06410000070195,臺南市柳營區人和里橋南203之1號,臺南市柳營區人和里,石韙馼　,90992109,獨資,0640602,0660314,生產中,25金屬製品製造業,254金屬加工處理,,鐵材加工,,120.311966,23.29182
欣聲實業有限公司,99674620,07410021002327,臺南市安南區國安里國安街236巷5號,臺南市安南區國安里,陳志欣,06497843,有限公司,0741203,0741216,生產中,26電子零組件製造業,269其他電子零組件,,接頭、電子零件,,120.185417,23.0221348
興榮製漆工業有限公司,99683246,07110000070475,臺南市西港區西港里堀子頭75之1號,臺南市西港區西港里,徐旺籐　　　,74709887,有限公司,0710313,0710412,生產中,19其他化學製品製造業,192塗料、染料及顏料,,水性水泥漆,,120.206764,23.117157
新利得塑膠實業有限公司,99706302,,臺南市安定區中沙里中崙174號,臺南市安定區中沙里,蔡王淑鳳,28327549,有限公司,,0950614,生產中,22塑膠製品製造業、30汽車及其零件製造業、31其他運輸工具及其零件製造業,220塑膠製品、303汽車零件、312機車及其零件,,汽車零件,,120.209366,23.0747662
隆興螺絲股份有限公司,99683516,08110011102483,臺南市北門區慈安里三寮灣474號,臺南市北門區慈安里,黃郁珺　,86757790,股份有限公司,0810729,0810805,生產中,25金屬製品製造業,259其他金屬製品,,螺絲,,120.110863,23.2394714
榆元企業有限公司,99684747,,臺南市西港區西港里文化路69巷7號,臺南市西港區西港里,陳文進,27287082,有限公司,,0940621,生產中,14木竹製品製造業,140木竹製品,,相框,,120.20517,23.12794
明龍興機械有限公司,99657261,08310011012424,臺南市永康區三民里三民街90巷5號,臺南市永康區三民里,蔡明宗　,84613670,有限公司,0830202,0830204,生產中,29機械設備製造業,292其他專用機械設備,,發泡機、製管機、地毯貼合機等裝配及零件,,120.248512,23.0526886
柏塏企業有限公司,67001330,,臺南市仁德區土庫里太乙路66號,臺南市仁德區土庫里,林家宇,24230404,有限公司,,1041029,生產中,30汽車及其零件製造業、31其他運輸工具及其零件製造業,303汽車零件、312機車及其零件,,晴雨窗,壓克力板,120.25106,22.9825878
