工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
金燕企業有限公司北投廠,63020099,07463000009831,臺北市北投區八仙里中央南路二段十六之一號一、二樓,臺北市北投區八仙里,劉義雄,18715112,有限公司,0740208,0750826,生產中,19其他化學製品製造業,194化粧品,,洗髮精,,121.5002,25.1266785
展霖生化基因股份有限公司,63022001,,臺北市內湖區港墘里瑞光路四三九號,臺北市內湖區港墘里,陳武宗,27343465,股份有限公司,,0950901,生產中,19其他化學製品製造業,194化粧品,,化粧水，乳霜，乳液，洗面乳等產品,有機認證萃取物，大豆乳化劑，天然花草水劑，天然抗菌劑，海藻釋控膠體,121.571091,25.0787964
美之心國際股份有限公司,63022505,,臺北市內湖區西湖里洲子街一０五號（一樓）,臺北市內湖區西湖里,李忠良,24602832,股份有限公司,,1090320,生產中,13皮革、毛皮及其製品製造業,130皮革、毛皮及其製品,,,,,
旭泰染化股份有限公司,63022236,,臺北市內湖區港墘里瑞光路一八八巷四十五號三樓,臺北市內湖區港墘里,吳宗翰,25137159,股份有限公司,,1010402,生產中,19其他化學製品製造業,192塗料、染料及顏料,http://www.sunriseoba.com/,上光色料加工,,121.576523,25.073988
良友國際食品股份有限公司,63022203,,臺北市內湖區湖元里行忠路四十八號二、三、四、五樓,臺北市內湖區湖元里,許异卉,84285579,股份有限公司,,1000706,生產中,08食品製造業,089其他食品,,食品罐頭,,121.578636,25.0656338
延億股份有限公司,63020328,07863000018028,臺北市南港區西新里臺北市南港區南港路三段五十巷十九號、十九號地下室,臺北市南港區西新里,洪國忠,36543366,股份有限公司,0780321,0780516,生產中,25金屬製品製造業,259其他金屬製品,http://www.yeni.com.tw,電腦高架地板,,121.590927,25.0559635
上運股份有限公司,63021680,06663000032634,臺北市內湖區蘆洲里安康路一五０號一至三樓、一五二號二至四樓,臺北市內湖區蘆洲里,李德振,04991159,有限公司,0660711,0680821,生產中,33其他製造業、27電腦、電子產品及光學製品製造業、26電子零組件製造業,331育樂用品、271電腦及其週邊設備、269其他電子零組件,,網球練習網、推水器、網球球夾、高爾夫練習網、高爾夫練習球,,121.600479,25.06297
衛鮮食品股份有限公司,63022223,,臺北市內湖區湖元里民善街一二八號地下二樓,臺北市內湖區湖元里,陳金發,53555767,股份有限公司,,1001222,生產中,08食品製造業,081肉類加工,,肉品切片加工,,121.575027,25.06138
大安工研食品工廠股份有限公司,63021128,04163000000819,臺北市大安區民輝里忠孝東路三段十巷一號一樓,臺北市大安區民輝里,許嘉彬,03028426,股份有限公司,0410101,0410612,生產中,08食品製造業,083蔬果加工、089其他食品,,酢醬油味噌醬菜醬類咖哩粉糯米粉馨油,,121.533684,25.0416
生訊科技股份有限公司,63022233,,臺北市內湖區湖元里新湖一路一四五號五樓,臺北市內湖區湖元里,盧智成,80152632,股份有限公司,,1010330,生產中,26電子零組件製造業、33其他製造業,264光電材料及元件、332醫療器材及用品,http://www.biosensetek.com,無線生理信號傳導器ＶＴ２０００,電子零件、電路板、線材、殼具,121.576904,25.0587616
錦華製版印刷有限公司,S6300016,,臺北市萬華區菜園里西昌街五十六號一樓,臺北市萬華區菜園里,黃秋濱,15489302,有限公司,,1090608,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,,,,
昱陸麵店,S6300014,,臺北市士林區承德里承德路四段五十八巷二十四號,臺北市士林區承德里,林旭祥,48749119,獨資,,1090601,生產中,08食品製造業,089其他食品,,,,,
可林修面樂企業有限公司,63020704,06363000074477,臺北市中正區文祥里杭州南路一段一０五巷十二之一號一樓,臺北市中正區文祥里,林周銘寬,04232426,有限公司,0631005,0631105,生產中,19其他化學製品製造業、25金屬製品製造業,193清潔用品、251金屬刀具、手工具及模具,,乳劑,,121.526489,25.03709
祥至機械有限公司,S6300006,,臺北市南港區東新里興南街一三九號,臺北市南港區東新里,張旭智,23145112,有限公司,,1090429,生產中,29機械設備製造業,293通用機械設備,,,,,
瑞亞生醫股份有限公司,63022449,,臺北市內湖區湖元里新湖一路八十五號七樓,臺北市內湖區湖元里,李典穎,53567692,股份有限公司,,1070821,生產中,33其他製造業,332醫療器材及用品,http://www.swissray.com/index.php,角膜塑型片,,121.575676,25.0584488
台寶儷仕國際有限公司,63022463,,臺北市內湖區石潭里新明路二四一之一號四樓,臺北市內湖區石潭里,陳炳男,24752304,有限公司,,1071224,生產中,19其他化學製品製造業,194化粧品,,斯密露洗液、活膚洗液、儷伶手工皂,,121.587326,25.0579185
湄南小鎮有限公司,63022396,,臺北市南港區合成里忠孝東路六段八一巷六號、六號二樓,臺北市南港區合成里,郭泰生,89476128,有限公司,,1050818,生產中,08食品製造業,089其他食品,,月亮蝦餅,,121.584267,25.0482578
加麥股份有限公司,63020019,07363000006794,臺北市士林區福中里臺北市士林區通河東街一段一八一號一、二、三樓,臺北市士林區福中里,蔡鎮雄,04391681,股份有限公司,0731024,0740208,生產中,27電腦、電子產品及光學製品製造業,273視聽電子產品,,耳機、旋紐組合,,121.515648,25.08868
和椿科技股份有限公司,63021886,,臺北市內湖區港墘里洲子街六十號二樓,臺北市內湖區港墘里,張永昌,12304443,股份有限公司,,0930906,生產中,29機械設備製造業、27電腦、電子產品及光學製品製造業、26電子零組件製造業,293通用機械設備、275量測、導航、控制設備及鐘錶、269其他電子零組件,,ＰＢＣ切割機、自動雷射耦光設備、六軸關節式機械手臂、電腦及其週邊設備,,121.572624,25.0792484
方霖實業有限公司,63021790,06863000037008,臺北市士林區福安里延平北路七段二十七巷十五號一樓,臺北市士林區福安里,盧正一,31252037,有限公司,0680712,0680712,生產中,15紙漿、紙及紙製品製造業,152瓦楞紙板及紙容器,,紙杯，紙盒，紙板,,121.495934,25.0950623
精英廣告有限公司南港廠,63022484,,臺北市南港區重陽里重陽路二六三巷二號二樓,臺北市南港區重陽里,邱耀豪,42827221,有限公司,,1080902,生產中,11紡織業、16印刷及資料儲存媒體複製業,115紡織品、160印刷及資料儲存媒體複製,,紡織品，印刷及資料儲存媒體複製,,121.60318,25.0579586
台灣千妥化學股份有限公司,63020024,08663000022212,臺北市南港區東新里重陽路二六三巷六號四樓,臺北市南港區東新里,劉昌榮,04824913,股份有限公司,0860328,0860501,生產中,19其他化學製品製造業,194化粧品,,化粧品（乳劑、油劑、液劑、油膏劑）,,121.603035,25.0581779
精美化工廠股份有限公司,63020365,04963000001263,臺北市大同區至聖里重慶北路三段一九一巷一弄一號,臺北市大同區至聖里,陳月英,07505722,股份有限公司,0491205,0500210,生產中,19其他化學製品製造業,194化粧品,,液劑、噴霧劑、油劑、油膏乳劑,,121.514336,25.0699043
恩揚生物科技股份有限公司,63022374,,臺北市內湖區西湖里內湖路一段三一八號八樓,臺北市內湖區西湖里,劉文煌,53646182,股份有限公司,,1040917,生產中,08食品製造業,089其他食品,http://www.balay.com.tw,ＫＢＡ牛樟菇子實體原料及產品的開發與生產,培養皿、瓶器、麥芽萃取物、洋菜粉,121.570068,25.0815563
芙麗堂企業有限公司,63020977,08063000018938,臺北市內湖區石潭里新明路一二三巷四號二樓,臺北市內湖區石潭里,林冠豪,22163626,有限公司,0800403,0800429,生產中,19其他化學製品製造業,194化粧品,,化粧品、玻尿酸純液、遮暇粉底乳,,121.589981,25.0592861
浤菖生技股份有限公司台北廠,63022049,,臺北市內湖區葫洲里潭美街五五八號三樓,臺北市內湖區葫洲里,吳月伶,70457298,股份有限公司,,0961218,生產中,19其他化學製品製造業,194化粧品,,化粧品（乳劑、液劑）,,121.598892,25.0604553
賀海有限公司,63020805,07863000018290,臺北市南港區重陽路二三五巷二號一樓,臺北市南港區,謝炳毅,70475471,有限公司,0781108,0781117,生產中,29機械設備製造業,293通用機械設備、292其他專用機械設備,,抽水機、變電機,,121.602165,25.05783
永康科技儀器有限公司,63022492,,臺北市內湖區湖元里陽光街三四五巷二之一號,臺北市內湖區湖元里,朱仁湧,54686160,有限公司,,1081106,生產中,33其他製造業,332醫療器材及用品,http://yongyuemedical.com,醫療器材及用品,,121.577606,25.07293
岱鐠科技有限公司,63022527,,臺北市內湖區石潭里新明路一四三巷七號四樓,臺北市內湖區石潭里,曹忠勇,27980338,有限公司,,1091106,生產中,27電腦、電子產品及光學製品製造業,271電腦及其週邊設備,,,,,
久盛紙器有限公司,S6300017,,臺北市士林區永倫里倫等街五十四巷三十六號,臺北市士林區永倫里,郭素貞,23325944,有限公司,,1090608,生產中,15紙漿、紙及紙製品製造業,152瓦楞紙板及紙容器,,,,,
茂業興業有限公司,63022274,,臺北市南港區東明里向陽路一０六號,臺北市南港區東明里,李盈慧,80659961,有限公司,,1011227,生產中,08食品製造業,089其他食品,,餅乾,,121.5952,25.0535583
頂暘空調冷凍有限公司,63022526,,臺北市北投區八仙里中央南路二段一０三號四樓,臺北市北投區八仙里,張朝煌,23620474,有限公司,,1091022,生產中,28電力設備及配備製造業、29機械設備製造業,285家用電器、293通用機械設備,,,,,
琨鑫工業有限公司,63021190,06063000078701,臺北市大同區至聖里民族西路一八七巷三號一樓,臺北市大同區至聖里,蔣仁倫,07605481,有限公司,0601220,0610410,生產中,28電力設備及配備製造業,281發電、輸電及配電機械、289其他電力設備及配備,,電機零件,,121.514839,25.0689926
蘭亭生物科技股份有限公司,63022411,,臺北市內湖區湖元里行愛路七十七巷三十一、三十三號五樓,臺北市內湖區湖元里,呂金燕,53680569,股份有限公司,,1060317,生產中,08食品製造業,089其他食品,http://www.lantyng.url.tw,蘭亭牛樟芝菌絲體膠囊（９０粒）（３０粒）蘭亭牛樟芝乳霜（５５ｍＬ）,,121.582321,25.0630665
聯和印製廠有限公司,63021044,06363000074418,臺北市萬華區和德里寶興街二十一號一樓,臺北市萬華區和德里,陳元翔,04550358,有限公司,0631002,0640113,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,鋅版印刷品,,121.492874,25.027935
天時國際實業有限公司內湖廠,63022367,,臺北市內湖區湖元里瑞光路七十六巷十六號,臺北市內湖區湖元里,周濬甫,24577094,有限公司,,1040601,生產中,08食品製造業、09飲料製造業,083蔬果加工、092非酒精飲料,http://timesberries.com/,冷凍栽種藍莓／冷凍蔓越莓／冷凍覆盆莓／冷凍野生藍莓,,121.580978,25.07108
永磐科技股份有限公司,63022468,,臺北市內湖區西湖里瑞光路四七八巷十八弄二十二號三樓,臺北市內湖區西湖里,楊清文,20915973,股份有限公司,,1080402,生產中,27電腦、電子產品及光學製品製造業,276輻射及電子醫學設備,http://www.mikoiot.com,輻射及電子醫學設備,,121.568306,25.07846
吉光智慧科技有限公司,63022502,,臺北市南港區重陽里重陽路二六三巷二號三樓,臺北市南港區重陽里,許光裕,52585834,有限公司,,1090214,生產中,33其他製造業,332醫療器材及用品,,,,,
嘉信服裝材料行,63020463,07563000010335,臺北市萬華區雙園里莒光路三二二巷五號一樓,臺北市萬華區雙園里,阮雅鈴,15660036,獨資,0750109,0750606,生產中,33其他製造業,339未分類其他製品,,鈕釦,,121.497551,25.0313435
廣盛科技股份有限公司內湖二廠,63022323,,臺北市內湖區湖元里瑞湖街一０三號四樓之四、四樓之五,臺北市內湖區湖元里,陳志鵬,27345816,股份有限公司,,1030721,生產中,27電腦、電子產品及光學製品製造業,271電腦及其週邊設備,https://www.qsan.com/tw,電腦及其週邊設備,,121.576248,25.07266
八樂企業股份有限公司,63022500,,臺北市內湖區湖元里瑞湖街一九九號五樓,臺北市內湖區湖元里,陳詠麗,12672116,股份有限公司,,1090110,生產中,12成衣及服飾品製造業,121成衣,,,,,
艾訊股份有限公司北投二廠,63022270,,臺北市北投區八仙里公舘路四三二號三樓,臺北市北投區八仙里,楊裕德,23718011,股份有限公司,,1011106,生產中,27電腦、電子產品及光學製品製造業、28電力設備及配備製造業,273視聽電子產品、271電腦及其週邊設備、281發電、輸電及配電機械、289其他電力設備及配備,http://axiomtek.com.tw,其他電腦週邊設備（嵌入式系統、觸控模組、ＬＣＤ顯示器）視聽電子產品（觸控式平板播放系統，數位電子看板）發電、輸電及配電機械（控制開關及工業用電力控制設備等）其他電力設備及配備,,121.501961,25.1204166
正益食品廠有限公司,63020513,06563000026538,臺北市內湖區新明路三二一巷十三號二樓、十五號一、二樓,臺北市內湖區週美里,徐發樹,04777101,有限公司,0650614,0650827,生產中,08食品製造業,089其他食品,,煎餅餅乾糖果西點麵包,,121.584846,25.05619
世揚電業有限公司,63020814,08063000019301,臺北市內湖區環山路一段三十六號地下一樓,臺北市內湖區西康里,鄭禎祥,35949682,有限公司,0801002,0801210,生產中,28電力設備及配備製造業,289其他電力設備及配備、283電線及配線器材,,連接器,,121.565186,25.085865
創今服裝有限公司,63021621,07663000013600,臺北市萬華區糖廍里大理街一五九巷三號六樓、六樓之一,臺北市萬華區糖廍里,盧漢忠,15880138,有限公司,0761208,0780714,生產中,12成衣及服飾品製造業,121成衣,,泳衣，女裝,,121.496307,25.0344486
凱鴻素食有限公司,63020094,08463000020991,臺北市南港區松河街四０六號,臺北市南港區,郭鳳凰,89624042,有限公司,0841220,0850206,生產中,08食品製造業,089其他食品,,餐盒食品,,121.589363,25.0553589
大鈿電業有限公司,63020246,07463000009918,臺北市北投區一德里大度路三段二九六巷二十四號三樓,臺北市北投區一德里,黃麗生,31315531,有限公司,0740504,0740525,生產中,28電力設備及配備製造業,289其他電力設備及配備、283電線及配線器材,,端子、電子線加工,錫、端子片,121.466896,25.1243057
寬庭美學股份有限公司,63020801,08563000021616,臺北市北投區八仙里中央南路二段十六之二號二樓,臺北市北投區八仙里,陳靜寬,86152835,股份有限公司,0850829,0850907,生產中,11紡織業,115紡織品,,床單被套床罩,,121.5002,25.1267776
肝王製藥股份有限公司,63021068,06263000025127,臺北市北投區奇岩里公舘路九十三號一、二樓,臺北市北投區奇岩里,葉恩強,31285852,股份有限公司,0621108,0630322,生產中,20藥品及醫用化學製品製造業,200藥品及醫用化學製品,,中藥丸,,121.504761,25.1304588
蜂韻實業有限公司,63022375,,臺北市南港區西新里南港路三段一三０巷三弄七號四樓,臺北市南港區西新里,林文興,22442276,有限公司,,1040923,生產中,28電力設備及配備製造業,289其他電力設備及配備,,電源啟動器,,121.587769,25.05374
麥詩實業有限公司,63020329,08463000020857,臺北市內湖區西康里內湖路一段九十一巷二十四弄三十八號二樓,臺北市內湖區西康里,曾祥益,31331069,有限公司,0840424,0840518,生產中,19其他化學製品製造業,194化粧品,,保養品、洗髮用品,,121.563011,25.08517
信源企業股份有限公司,63022465,,臺北市內湖區湖元里新湖一路三七０號五樓,臺北市內湖區湖元里,楊麗芬,23444771,股份有限公司,,1080121,生產中,12成衣及服飾品製造業,121成衣,,布疋成衣．各種紡織品加工,,121.583366,25.0630188
正盛印刷有限公司,63021182,06963000022794,臺北市萬華區福音里貴陽街二段九十六巷十二號一樓,臺北市萬華區福音里,蔡慶忠,15880524,股份有限公司,0690510,0690829,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,印刷品,鉛字、油墨、紙,121.503151,25.0392952
來旺行有限公司,63020311,06763000013790,臺北市士林區福順里延平北路五段一三六巷三十四號一樓,臺北市士林區福順里,張建隆,22195134,有限公司,0670330,0670331,生產中,28電力設備及配備製造業,284照明設備及配備,,燈飾照片器具,,121.51181,25.0822411
臺灣脈思股份有限公司,63022511,,臺北市南港區玉成里八德路四段七六八巷一弄二十四號(一樓),臺北市南港區玉成里,張震南,27326819,股份有限公司,,1090415,生產中,25金屬製品製造業、29機械設備製造業,253金屬容器、293通用機械設備,,,,,
健鼎興業有限公司,63021475,08563000021114,臺北市南港區合成里忠孝東路六段一五九巷四弄十二號一樓,臺北市南港區合成里,張春卿,84764775,有限公司,0850314,0850327,生產中,29機械設備製造業,293通用機械設備,,塑膠袋封切機裝配,,121.586662,25.0496368
老絕麻辣美食有限公司,63022491,,臺北市北投區八仙里中央南路二段十六號,臺北市北投區八仙里,林儷蓉,55181602,有限公司,,1081031,生產中,08食品製造業,081肉類加工、089其他食品,,肉類加工，其他食品,,121.500221,25.1267967
鴻虹企業有限公司,63021442,08163000019906,臺北市士林區福中里通河東街一段一六七巷三十九號三樓,臺北市士林區福中里,劉約志,22182118,有限公司,0810317,0810401,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,紙張印刷，標籤印刷,,121.517105,25.0878
唐威電子有限公司,63021403,09063000028125,臺北市南港區中南里忠孝東路七段五三三號二樓,臺北市南港區中南里,韋素珍,22470928,有限公司,0900216,0900315,生產中,28電力設備及配備製造業,285家用電器,,空氣清淨機、負離子產生器、高壓產生器,,121.612793,25.0529671
臺北漁產運銷股份有限公司冷凍廠,63020527,06363000035390,臺北市萬華區興德里萬大路五三一號,臺北市萬華區興德里,黃俊誠,22661975,股份有限公司,0631102,0641126,生產中,33其他製造業,339未分類其他製品,,冰塊魚貨冷藏,,121.497185,25.0186043
欽翔塑膠有限公司,63020450,07763000017363,臺北市內湖區週美里新明路二四六巷三弄二十三號一樓,臺北市內湖區週美里,王瑞珍,22896488,有限公司,0770621,0770808,生產中,22塑膠製品製造業,220塑膠製品,,塑膠外殼,,121.584496,25.0573616
業生科技股份有限公司,63022497,,臺北市南港區西新里南港路三段四十七巷二號三樓,臺北市南港區西新里,戴逸之,42819545,股份有限公司,,1081210,生產中,28電力設備及配備製造業、29機械設備製造業,285家用電器、293通用機械設備,,家用電器，通用機械設備,皂材．零件,121.590309,25.0527287
統園企業股份有限公司士林廠,63022172,,臺北市士林區福中里大南路三六一號五樓之ㄧ,臺北市士林區福中里,王繼中,22387885,股份有限公司,,0991126,生產中,08食品製造業,089其他食品,,保健類之膠囊、錠狀、顆粒粉末、食品添加物：複方,,121.516487,25.08889
吉能塑膠廠股份有限公司,63021376,07463000010258,臺北市內湖區週美里新明路三三三巷二十三號一樓,臺北市內湖區週美里,石朝明,04775997,股份有限公司,0741023,0741030,生產中,22塑膠製品製造業,220塑膠製品,,塑膠燈殼、塑膠柄、塑膠蓋、塑膠盤,塑膠粒、模具,121.584091,25.055748
可好企業股份有限公司內湖廠,63020748,07763000017385,臺北市內湖區週美里南京東路六段三三０巷十八弄十一號一樓,臺北市內湖區週美里,李應運,04426247,股份有限公司,0770704,0770722,生產中,22塑膠製品製造業,220塑膠製品,,塑膠家用品,,121.584023,25.057745
通業技研股份有限公司,63022510,,臺北市內湖區西湖里堤頂大道二段二０五號四樓,臺北市內湖區西湖里,紀崇楠,86822173,股份有限公司,,1090414,生產中,33其他製造業,332醫療器材及用品,,,,,
美福餐飲股份有限公司,63022362,,臺北市內湖區湖元里民善街一二八號三樓,臺北市內湖區湖元里,巫秀鳳,80198341,股份有限公司,,1040422,生產中,08食品製造業,089其他食品,,湯包,,121.575027,25.06139
純香食品行,63022369,,臺北市內湖區週美里南京東路六段三三０巷十八弄十五號,臺北市內湖區週美里,葉浩明,08594146,獨資,,1040626,生產中,08食品製造業,089其他食品,,年糕、豆花、蘿蔔糕,,121.583847,25.0576782
互豐企業有限公司,63022168,,臺北市內湖區港墘里瑞光路二五八巷五十三號一樓,臺北市內湖區港墘里,陳建利,86871841,有限公司,,0991109,生產中,29機械設備製造業,293通用機械設備,http://www.hiwin168.com.tw,線性滑軌,滑軌、滑塊、螺絲、鋼珠,121.574509,25.07463
黑米數位股份有限公司,63022422,,臺北市南港區西新里南港路三段五十巷十一號,臺北市南港區西新里,林建宏,28208620,股份有限公司,,1060707,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,印刷品（印刷曆／相片書／其他印刷品／框畫）,,121.591187,25.055603
墩祐工業有限公司,63021996,,臺北市內湖區蘆洲里安美街一六一號,臺北市內湖區蘆洲里,羅偉洲,97438529,有限公司,,0950718,生產中,28電力設備及配備製造業,281發電、輸電及配電機械,,程序操作控制盤、實驗設備儀錶盤、機械控制盤、生產流程儀電控制、反應器固液分離儀控系統,,121.600052,25.0600986
凱林彩印股份有限公司,63021950,,臺北市內湖區安康路一０六巷五十九號一樓,臺北市內湖區葫洲里,蔡世賢,14094154,股份有限公司,,0941013,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,印刷,,121.599396,25.0603981
原見精機股份有限公司,63022459,,臺北市南港區東明里南港路二段九十九之二十四號,臺北市南港區東明里,蘇瑞堯,55694841,股份有限公司,,1071105,生產中,29機械設備製造業,293通用機械設備,,力覺感測模組,,121.59642,25.0536079
新誼整合科技股份有限公司,63022326,,臺北市內湖區湖元里新湖二路一二八號三樓之二,臺北市內湖區湖元里,林伯峰,12664093,股份有限公司,,1030813,生產中,26電子零組件製造業、27電腦、電子產品及光學製品製造業,269其他電子零組件、271電腦及其週邊設備、272通訊傳播設備、277光學儀器及設備,http://www.shinsoft.com.tw/index.php/tw/,其他電子零組件，電腦及其週邊設備，通訊傳播設備，光學儀器及設備,,121.578842,25.0624981
雙鋼工業有限公司,63020653,07163000008316,臺北市南港區合成里市民大道七段二０二號,臺北市南港區合成里,游榮喬,84462384,有限公司,0710225,0710313,生產中,29機械設備製造業、30汽車及其零件製造業、25金屬製品製造業,293通用機械設備、303汽車零件、259其他金屬製品,,金屬門窗,鋼板、銅板、鋼條、鋼棒,121.586678,25.0499344
一原工程有限公司,63021425,06863000070445,臺北市南港區西新里南港路三段八十巷四十五號一樓,臺北市南港區西新里,林鴻章,04802306,有限公司,0681228,0690115,生產中,25金屬製品製造業,252金屬結構及建築組件、253金屬容器,,鐵桶、鐵窗、鐵門,鐵板,121.590408,25.0550976
三光精密工業股份有限公司,63021568,08663000021944,臺北市士林區永倫里通河西街二段二三二之三號一樓,臺北市士林區永倫里,陳瑞龍,29509841,股份有限公司,0860205,0861114,生產中,29機械設備製造業,293通用機械設備,,電扇軸心、馬達軸心,,121.500496,25.093441
德佳鋼鐵有限公司內湖廠,63022245,,臺北市內湖區蘆洲里安康路一四七號,臺北市內湖區蘆洲里,劉錫穀,21230794,有限公司,,1010515,生產中,25金屬製品製造業,254金屬加工處理,,鋼板加工,,121.601768,25.0633469
利立實業有限公司,63021084,06163000068854,臺北市大同區重慶里哈密街五十九巷七十三弄九號一樓,臺北市大同區重慶里,白啟峰,07165420,有限公司,0610711,0611012,生產中,22塑膠製品製造業、31其他運輸工具及其零件製造業,220塑膠製品、319未分類其他運輸工具及其零件,,文具、文教用品,,121.516075,25.07568
三星實業有限公司,63020835,06163000062809,臺北市士林區永倫里通河西街二段二三０號,臺北市士林區永倫里,計復華,29504079,有限公司,0610310,0620813,生產中,12成衣及服飾品製造業、22塑膠製品製造業、33其他製造業,121成衣、220塑膠製品、331育樂用品、339未分類其他製品,,成衣塑膠製品,,121.500847,25.0937519
永祥西點麵包店,63020480,08363000020750,臺北市內湖區西康里內湖路一段七十七號一樓,臺北市內湖區西康里,廖春梅,81612249,獨資,0831116,0831205,生產中,08食品製造業,089其他食品,,烘焙食品,,121.560608,25.0848141
美泰印刷企業股份有限公司,63021316,06663000001128,臺北市大同區南芳里迪化街一段三四三號一樓,臺北市大同區南芳里,黃清祥,04349538,股份有限公司,0660110,0660207,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,印刷品,,121.509163,25.06238
晶盛材料股份有限公司,63022116,,臺北市內湖區瑞光路二五八巷五十三號三樓、五十五號三樓、五十五號三樓之一,臺北市內湖區,蔡爾賢,28008242,股份有限公司,,0980710,生產中,27電腦、電子產品及光學製品製造業,277光學儀器及設備,http://cristalmat.com,石英玻璃透鏡,,121.574509,25.07463
美特多股份有限公司,63022307,,臺北市內湖區週美里南京東路六段二六二、二六六號二樓,臺北市內湖區週美里,趙福生,27714796,股份有限公司,,1030210,生產中,08食品製造業,081肉類加工,,肉類處理及其製品,牛．羊．豬．雞等肉品,121.582375,25.0571384
緯凱股份有限公司,63022190,,臺北市南港區重陽里重陽路二六三巷四號四樓,臺北市南港區重陽里,張世和,53113876,股份有限公司,,1000412,生產中,27電腦、電子產品及光學製品製造業,272通訊傳播設備,,通訊傳播設備,,121.603073,25.0580826
