工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
聯嶧企業有限公司,20000035,,嘉義市西區紅瓦里新民路１１７號,嘉義市西區紅瓦里,羅智祐,16933648,有限公司,,1030129,生產中,32家具製造業,321非金屬家具,,非金屬家具,,120.433083,23.4535313
聯社糧食工廠,99672619,06310000134582,嘉義市西區磚磘里玉山路98號,嘉義市西區磚磘里,侯冠宇　　,66309866,獨資,0630920,0631028,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,糙米,,120.429237,23.47287
建欣企業社,20000001,,嘉義市西區福安里興達路７２５號,嘉義市西區福安里,蔡春華,25754693,獨資,,0991027,生產中,29機械設備製造業、30汽車及其零件製造業,293通用機械設備、303汽車零件,,安裝貨車尾門,,120.425087,23.4836769
翰德紙業有限公司,20000004,,嘉義市西區大溪里大溪路９８號,嘉義市西區大溪里,李香蘭,53151147,有限公司,,1000112,生產中,15紙漿、紙及紙製品製造業,152瓦楞紙板及紙容器,,紙桶,,120.415161,23.48525
萬事興實業有限公司,99672569,08310020031463,嘉義市西區港坪里育人路１６５巷４１弄１４號,嘉義市西區港坪里,陳泓欽　　　,23943538,有限公司,0830602,0830616,生產中,29機械設備製造業,292其他專用機械設備,,抽水機、泵浦,,120.41613,23.47099
台灣中油股份有限公司溶劑化學品事業部,99672514,058100AA000007,嘉義市西區美源里興業東路６號,嘉義市西區美源里,林珂如,19387101,股份有限公司,0580101,0580101,生產中,17石油及煤製品製造業、19其他化學製品製造業,170石油及煤製品、191農藥及環境用藥,,石油溶劑,,120.448929,23.46857
聯統印刷有限公司,S2000004,,嘉義市西區港坪里劉厝路４９３號,嘉義市西區港坪里,楊芳真,27903500,有限公司,,1090417,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,,,,
宏興洗衣有限公司,20000014,,嘉義市東區後湖里保忠二街100號,嘉義市東區後湖里,顏春貴,24378412,有限公司,,1001115,生產中,11紡織業、11紡織業,115紡織品,,床單、床罩,,120.455727,23.5095348
上客隆企業有限公司,S2000018,,嘉義市東區後湖里台林街４７５號,嘉義市東區後湖里,劉淑惠,84076658,有限公司,,1090520,生產中,25金屬製品製造業、25金屬製品製造業,254金屬加工處理,,,,,
暉昌企業股份有限公司,20000053,,嘉義市東區後湖里保忠一街１００巷６６號,嘉義市東區後湖里,潘世昌,04656508,股份有限公司,,1051207,生產中,25金屬製品製造業、25金屬製品製造業,252金屬結構及建築組件,http://www.faithsun.com,墊圈,,120.453323,23.5145264
日富塑膠廠,99672699,06210000074341,嘉義市西區保生里友愛路５２６巷１３號,嘉義市西區保生里,呂木三,66286483,獨資,0620620,0621022,生產中,22塑膠製品製造業,220塑膠製品,,塑膠零件,塑膠粒,120.4355,23.48878
共榮熱處理股份有限公司,99672688,07910020089176,嘉義市東區後湖里保忠三街６２巷２號,嘉義市東區後湖里,林昆河　　,22921085,股份有限公司,0791105,0791109,生產中,25金屬製品製造業,254金屬加工處理,,鐵,,120.452461,23.51089
蓬來鐵工廠,99672939,06210000057093,嘉義市西區西平里博愛路二段６２４號,嘉義市西區西平里,陳建龍　　　,65485554,獨資,0620514,0631030,生產中,30汽車及其零件製造業,301汽車、302車體、303汽車零件,,其他金屬製品,,120.429337,23.46995
貿暉實業股份有限公司,99672702,08810000062207,嘉義市東區後湖里忠孝二街３號,嘉義市東區後湖里,蘇清奇　　　,23864885,股份有限公司,0880320,0900202,生產中,08食品製造業,087動物飼品,,配合飼料產品、飼料添加劑調製,玉米,120.452766,23.5035
博士國際科技有限公司,20000018,,嘉義市東區後湖里保忠二街１０６號一樓,嘉義市東區後湖里,張添琮,28640581,有限公司,,1010109,生產中,32家具製造業、32家具製造業,321非金屬家具,,木板螺絲鐵零件半成品,,120.455383,23.5095329
億美印刷股份有限公司,99672858,06310000180772,嘉義市西區車店里建成街１３９號,嘉義市西區車店里,黃嘉雄,66630401,股份有限公司,0631227,0640117,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,商標印刷,,120.438683,23.47016
振宇塑膠機械有限公司,99672561,08110020089031,嘉義市西區福民里福州八街１７號一樓,嘉義市西區福民里,羅純美,86435588,有限公司,0810226,0810228,生產中,29機械設備製造業、29機械設備製造業,292其他專用機械設備,,塑膠機械裝配組合,控製箱、齒輪箱、送風機、馬達、變頻器,120.431053,23.46382
大春國際有限公司,99672823,07510020034580,嘉義市東區後湖里保忠三街６２巷１３６號,嘉義市東區後湖里,陳淑芬　,22137108,有限公司,0750617,0760605,生產中,32家具製造業,322金屬家具,,流理臺,,120.452347,23.51419
長岡化工股份有限公司,99672708,06410000129125,嘉義市西區下埤里北港路７４６巷９號,嘉義市西區下埤里,吳坤錫　　　,65279920,股份有限公司,0640911,0650228,生產中,18化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,183肥料及氮化合物,,鐵牛牌有機肥、鐵牛牌有機粒肥、特１號,,120.416656,23.48681
千統鋼管企業有限公司,99672821,06810000145509,嘉義市東區後湖里保義路１４３號,嘉義市東區後湖里,蔡明儒,86341787,有限公司,0680914,0681231,生產中,25金屬製品製造業,259其他金屬製品,,鋼管,鋼管,120.453041,23.50321
奇利食品行,20000002,,嘉義市西區福安里竹圍路２０４號一樓,嘉義市西區福安里,謝鳳珠,25757072,獨資,,0991220,生產中,08食品製造業,089其他食品,,蔥油餅,,120.426422,23.4865
慶溢橡膠工廠,99672963,,嘉義市西區福全里友愛路１１０號,嘉義市西區福全里,楊勝郎　　　,65905444,獨資,,0590601,生產中,21橡膠製品製造業,210橡膠製品,,橡膠滾筒,,120.434479,23.47861
旭宇科技有限公司,20000021,,嘉義市東區後湖里保忠三街６２巷４８號,嘉義市東區後湖里,郭翰翔,25046263,有限公司,,1010910,生產中,33其他製造業,332醫療器材及用品,,醫療耗材（傳導膠）,,120.452972,23.5117874
中富開發實業有限公司,20000045,,嘉義市東區後湖里保順路２３９號,嘉義市東區後湖里,吳國誠,54526328,有限公司,,1050203,生產中,19其他化學製品製造業、19其他化學製品製造業,193清潔用品,,清潔用品製造業,,120.450012,23.5109749
福勝鐵工廠,99672678,06410000128981,嘉義市西區後驛里博愛路二段２６４號一樓,嘉義市西區後驛里,葉青裕　　　,65833701,合夥,0640912,0650819,生產中,25金屬製品製造業,259其他金屬製品,,鐵架、鐵厝,,120.437973,23.47987
芳興機械有限公司一廠,99672606,08610020022899,嘉義市西區湖內里民生南路８４１巷２９號,嘉義市西區湖內里,杜家麟　　　,97428578,有限公司,0860403,0870418,生產中,25金屬製品製造業,259其他金屬製品,,機械製造、機械零件加工,,120.437721,23.45339
億哲科技股份有限公司,20000043,,嘉義市東區後湖里保忠三街２７巷６８號,嘉義市東區後湖里,馮群翔,54122867,股份有限公司,,1040731,生產中,29機械設備製造業,293通用機械設備,,球閥．五金零件加工,,120.452309,23.50906
永光鋸木工廠,99672941,06410000171129,嘉義市東區荖藤里文化路９３０號,嘉義市東區荖藤里,吳清松　　　,66405220,獨資,0641204,0650116,生產中,14木竹製品製造業,140木竹製品,,木材．針一級製品,,120.439293,23.5028477
豐鈞木工機廠,99672563,07510020037713,嘉義市西區新厝里保安二路５２號,嘉義市西區新厝里,陳永隆　　　,06243601,獨資,0750708,0750902,生產中,29機械設備製造業、25金屬製品製造業,292其他專用機械設備,,木工機械,,120.438919,23.4903
新東興機械廠,99672962,06810000110232,嘉義市西區福全里中興路１０９號,嘉義市西區福全里,鄭堯文　　　,66517273,獨資,0680309,0690124,生產中,29機械設備製造業,293通用機械設備,,小五金,,120.437088,23.48179
黃家企業社,20000069,,嘉義市東區芳草里芳興街１００號,嘉義市東區芳草里,黃威凱,98862121,獨資,,1070807,生產中,08食品製造業、08食品製造業,089其他食品,,冰塊,,120.462845,23.467453
嘉大五金工業社,99672907,07510020019718,嘉義市東區後湖里保順路２０１號,嘉義市東區後湖里,蔡壽明　　　,66629827,獨資,0750411,0750610,生產中,25金屬製品製造業,259其他金屬製品,,金屬手工具、五金零件,,120.450157,23.50958
正甫安機械有限公司,99672593,07910020089075,嘉義市西區劉厝里自強街４９巷２３號,嘉義市西區劉厝里,賴惠燕　　　,16695081,有限公司,0790501,0790518,生產中,29機械設備製造業,292其他專用機械設備、291金屬加工用機械設備、293通用機械設備,,金屬加工用機械、車床、銑床、鑽床、電焊機、氬焊機,,120.423111,23.46388
大陞印刷機械有限公司,99672936,08310020058695,嘉義市西區磚磘里磚磘９２號,嘉義市西區磚磘里,劉書宗　　　,86354332,有限公司,0830924,0831024,生產中,29機械設備製造業,292其他專用機械設備,,印刷機械、印刷機,,120.430595,23.4755325
詠順科技股份有限公司第二廠,99699055,,嘉義市東區後湖里保義路２８６號,嘉義市東區後湖里,陳建言,23543245,股份有限公司,,0960208,生產中,22塑膠製品製造業、23非金屬礦物製品製造業、25金屬製品製造業、28電力設備及配備製造業,220塑膠製品、233水泥及其製品、252金屬結構及建築組件、285家用電器,,保利龍、負壓式、風扇,,120.454079,23.50687
九龍生物科技有限公司,99699060,,嘉義市西區大溪里北港路１０５９號一樓,嘉義市西區大溪里,張健興,27479413,有限公司,,0960830,生產中,19其他化學製品製造業,199未分類其他化學製品,,其他化學製品（一條根藥洗）,,120.406792,23.48907
福懋鐵工廠,99672692,08310020090025,嘉義市西區大溪里大溪路４５號,嘉義市西區大溪里,陳祈誠　,98054520,合夥,0830207,0830223,生產中,25金屬製品製造業,252金屬結構及建築組件,,鐵架、鋼構鐵屋、建築組件,鐵板、Ｈ型鋼、鋼管,120.4163,23.48549
鴻毅企業行,S2000007,,嘉義市西區北新里世賢路一段３２４巷２０７號,嘉義市西區北新里,蕭女香,19734019,獨資,,1090501,生產中,25金屬製品製造業,252金屬結構及建築組件,,,,,
口福不淺有限公司,99699065,,嘉義市西區湖內里湖子內路２６３號,嘉義市西區湖內里,呂迎嘉,28769495,有限公司,,0961015,生產中,08食品製造業,089其他食品,,餅乾,,120.44149,23.4500961
豐年醬園食品實業股份有限公司嘉義工廠,99672515,05910000039115,嘉義市西區西平里玉康路32號,嘉義市西區西平里,陳界宏　　,69034309,股份有限公司,0590504,0610518,生產中,08食品製造業,083蔬果加工、089其他食品,,餅乾、麵卷、月餅、麵包、水丸、菜酥,,120.426,23.46993
聖倪國際有限公司保安廠,20000040,,嘉義市西區保安里保安一路４１２巷２５號,嘉義市西區保安里,黃資翔,25164423,有限公司,,1040327,生產中,12成衣及服飾品製造業,121成衣,,成衣,,120.431236,23.491
舜新企業社,S2000014,,嘉義市西區劉厝里劉富街１８號,嘉義市西區劉厝里,邱模隆,19736924,獨資,,1090513,生產中,25金屬製品製造業、25金屬製品製造業,251金屬刀具、手工具及模具,,,,,
啟東實業有限公司,20000066,,嘉義市東區後湖里保忠一街３９９號,嘉義市東區後湖里,林韋伶,97215007,有限公司,,1070510,生產中,27電腦、電子產品及光學製品製造業、27電腦、電子產品及光學製品製造業,271電腦及其週邊設備,,伺服器,,120.447441,23.51237
志興機械廠,99672957,06310000131095,嘉義市西區後驛里博愛路二段３１０號,嘉義市西區後驛里,蘇同良,65713902,獨資,0630916,0640106,生產中,30汽車及其零件製造業,303汽車零件,,汽車零件製造，修改汽門,,120.43737,23.47913
泰宏機械工業社,99672910,08410020054386,嘉義市東區後湖里保康路２１０號,嘉義市東區後湖里,林原增,93932746,合夥,0840803,0840810,生產中,25金屬製品製造業,259其他金屬製品,,機械零件,鋼板、粗銑刀,120.448128,23.50746
新民實業廠,99672994,07210000050778,嘉義市東區後湖里保康路２２２號,嘉義市東區後湖里,翟元蓉　,66616962,獨資,0720324,0720801,生產中,19其他化學製品製造業,194化粧品,,化粧品,,120.447449,23.50746
嘉一精密機械廠股份有限公司,20000041,,嘉義市東區後湖里保忠一街１４２號,嘉義市東區後湖里,蔡煌泉,66654590,股份有限公司,,1040622,生產中,29機械設備製造業,291金屬加工用機械設備,,工作母機插床,,120.451355,23.5139
鈺昌油行,S2000023,,嘉義市西區北新里海口寮路１５０巷２３號附１,嘉義市西區北新里,黃涂月娥,98868687,獨資,,1090602,生產中,08食品製造業,084動植物油脂、086碾榖、磨粉及澱粉製品、083蔬果加工,,,,,
正嘉隆彩色印刷股份有限公司,99672568,06010000087991,嘉義市東區北門里興中街１６９號,嘉義市東區北門里,林志明,66469429,股份有限公司,0600910,0620504,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,各種彩色印刷,,120.450012,23.48273
承煜實業有限公司,99699063,,嘉義市西區湖內里湖子內路２６３號,嘉義市西區湖內里,黃詩媛,28014899,有限公司,,0961012,生產中,08食品製造業,089其他食品、083蔬果加工、086碾榖、磨粉及澱粉製品,,濃縮醋、蔬果加工,,120.44149,23.4500961
究達有限公司,20000022,,嘉義市東區蘭潭里彌陀路７０巷５７號,嘉義市東區蘭潭里,薛麗真,80219922,有限公司,,1011003,生產中,33其他製造業、33其他製造業,331育樂用品,,環保白板－加工、白板筆－組裝,,120.469162,23.4666
合浦印刷文具有限公司,99672536,07210000096962,嘉義市西區番社里中山路４１０號地下室,嘉義市西區番社里,黃許素瓊　　　,66602910,有限公司,0720610,0721012,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,印刷品（文具印刷品）,,120.445244,23.479641
承岡興業有限公司,20000038,,嘉義市東區後湖里保忠三街６２巷４２號,嘉義市東區後湖里,黃勝裕,53817002,有限公司,,1030909,生產中,29機械設備製造業、30汽車及其零件製造業,293通用機械設備、303汽車零件,,通用機械設備，汽車零件,,120.452629,23.51181
昇億機械廠,99672849,07510020038972,嘉義市東區後湖里忠孝二街１７５號,嘉義市東區後湖里,蕭秉豐,06256611,獨資,0750708,0760310,生產中,25金屬製品製造業,259其他金屬製品,,鐵板加工,,120.449783,23.50353
國樹機械廠二廠,S2000017,,嘉義市西區下埤里下埤路１８２號,嘉義市西區下埤里,吳武秋,06244377,獨資,,1090519,生產中,29機械設備製造業,292其他專用機械設備,,,,,
楠嘉五金工業股份有限公司,99672580,07610020089356,嘉義市東區後湖里保忠一街１００巷１２號,嘉義市東區後湖里,江榮德,70491401,股份有限公司,0761001,0771020,生產中,25金屬製品製造業,259其他金屬製品,,金屬管接頭、立布,,120.453377,23.51334
錦旺螺絲有限公司,99672614,08810020160039,嘉義市東區後湖里保義路２４６巷１９號,嘉義市東區後湖里,蕭郁山,16921158,有限公司,0881202,0881210,生產中,25金屬製品製造業,259其他金屬製品,,螺絲、螺帽,,120.453789,23.50572
永昌木業工廠,99672707,06110000090000,嘉義市西區劉厝里世賢路二段６６０號一樓,嘉義市西區劉厝里,鄭淵文　　　,66285512,獨資,0610909,0621016,生產中,14木竹製品製造業,140木竹製品,,柳安製材,,120.425331,23.4657269
嘉義製材工廠,99672978,,嘉義巿國華里林森西路２６８巷２０號,嘉義市西區榮檜里,王顯榮　　,65844003,獨資,,0611106,生產中,14木竹製品製造業,140木竹製品,,,,,
聖展企業社,99699053,,嘉義市西區福全里博愛路二段３１１巷３號,嘉義市西區福全里,林柏杏,76821858,獨資,,0951102,生產中,30汽車及其零件製造業,303汽車零件,,五金加工,,120.4364,23.47711
銘昱鑄造有限公司,S2000027,,嘉義市西區下埤里賢達路６１６號,嘉義市西區下埤里,陳昱彣,28535217,有限公司,,1090828,生產中,24基本金屬製造業、24基本金屬製造業,241鋼鐵,,,,,
億翔機械股份有限公司,99672586,07810020089125,嘉義市東區後湖里保順路２２８號　、　　保忠三街１０５號,嘉義市東區後湖里,馮文保　　　,66619715,股份有限公司,0780623,0791029,生產中,25金屬製品製造業、29機械設備製造業,259其他金屬製品、293通用機械設備,http://www.yi-shyang.com.tw,球閥、千斤頂零件及加工,不銹鋼、鋼鐵,120.450386,23.510107
吉隆實業股份有限公司,99672577,0AA100AA000081,嘉義市東區後湖里保忠三街２８６號,嘉義市東區後湖里,林宸宏　　　,65185260,股份有限公司,0580101,0580101,生產中,14木竹製品製造業,140木竹製品,,合板、美術板、化妝板、層積材,,120.446449,23.51044
德晉印刷廠,99672979,07010000068800,嘉義市東區大街里吳鳳北路２３７號,嘉義市東區大街里,林明宗　　　,19723836,獨資,0700224,0700604,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,印刷物（文具印刷品）,,120.453056,23.4796
穗豐碾米廠,99672630,,嘉義市西區社內里北榮街１４９號,嘉義市西區社內里,李清源　　　,66467169,獨資,,0611027,生產中,08食品製造業,084動植物油脂、086碾榖、磨粉及澱粉製品、089其他食品,,白米,,120.446716,23.48059
昇華金屬企業股份有限公司,99672923,07710020089243,嘉義市東區後湖里保忠三街２７巷６２號,嘉義市東區後湖里,王春風,22953614,股份有限公司,0770715,0790903,生產中,32家具製造業,322金屬家具,,金屬家具（桌椅）,,120.453194,23.50895
興九龍企業股份有限公司,99672935,06410000044454,嘉義市西區大溪里北港路１０６３號,嘉義市西區大溪里,張永川　　　,66443934,股份有限公司,0640410,0640417,生產中,,,,線香、香環,,120.406792,23.48907
