工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
信大機械工程有限公司,99667312,06610000199074,基隆市安樂區中崙里武訓街２５號,基隆市安樂區中崙里,林素銀,00705176,有限公司,0660101,0670801,生產中,25金屬製品製造業、29機械設備製造業,252金屬結構及建築組件、259其他金屬製品、293通用機械設備、291金屬加工用機械設備、292其他專用機械設備,,欄杆、修船、鋼板、客車維修鍍鋅鋼排水管,,121.699921,25.14356
幸孚預拌混凝土廠股份有限公司基隆廠,99667103,07210000162467,基隆市七堵區八德里八德路２之１０號,基隆市七堵區八德里,陳兩傳,84255792,股份有限公司,0720823,0721024,生產中,23非金屬礦物製品製造業,233水泥及其製品,http://www.luckygrp.com.tw,預拌混凝土,,121.723335,25.10369
順興工業股份有限公司,99667216,06110000068261,基隆市安樂區新崙里基金一路３３９號,基隆市安樂區新崙里,林煊舜,00305100,股份有限公司,0610717,0610911,生產中,,,,輪船機械零件,,121.706223,25.141468
順易利實業有限公司七堵廠,17000021,,基隆市七堵區永安里俊賢路53號2樓,基隆市七堵區永安里,王薇琦,16734752,有限公司,,1010523,生產中,33其他製造業、11紡織業,332醫療器材及用品、115紡織品,,口罩、拖把、過濾網,不織布、口罩ＡＢ基布、水針布、粘扣帶、鍍鋅鋼帶,121.705887,25.0950165
聯力工業股份有限公司,99667116,08710017020017,基隆市七堵區六堵里工建北路11-1號,基隆市七堵區六堵里,陳登溪,22609211,股份有限公司,0870302,0870624,生產中,27電腦、電子產品及光學製品製造業、25金屬製品製造業,271電腦及其週邊設備、259其他金屬製品,,硬碟機，軟碟機,,121.704681,25.0854683
恒羣電子有限公司,17000068,,基隆市七堵區永安里俊賢路21號3樓,基隆市七堵區永安里,徐道義,54800465,有限公司,,1040727,生產中,27電腦、電子產品及光學製品製造業,275量測、導航、控制設備及鐘錶,,電子零件加工,,121.706474,25.0950127
瑞昶貿易股份有限公司基隆廠,99667104,07310000124275,基隆市安樂區內寮里武訓街６５號,基隆市安樂區內寮里,劉宏銘,04310533,股份有限公司,0730526,0730618,生產中,09飲料製造業,092非酒精飲料,,咖啡分裝,,121.698769,25.1494637
中國端子電業股份有限公司,99702523,,基隆市七堵區六堵里工建路１－７號,基隆市七堵區六堵里,謝春輝,04698269,股份有限公司,,0960926,生產中,28電力設備及配備製造業、30汽車及其零件製造業、31其他運輸工具及其零件製造業,283電線及配線器材、303汽車零件、312機車及其零件、313自行車及其零件、319未分類其他運輸工具及其零件,,機汽車配線、充電器、儀錶,,121.702766,25.0865612
嘉澤端子工業股份有限公司,99667151,08210000073448,基隆市安樂區中崙里武訓街１５號,基隆市安樂區中崙里,朱德祥,22244141,股份有限公司,0820506,0850430,生產中,26電子零組件製造業,269其他電子零組件,http://www.lotes.com.cn,電子零組件,,121.698479,25.1432686
欣德芮股份有限公司,17000069,,基隆市七堵區瑪南里大華二路33之7號(1樓),基隆市七堵區瑪南里,郭俊政,24690899,股份有限公司,,1041111,生產中,33其他製造業,332醫療器材及用品,,醫療滅菌袋,,121.689667,25.1047134
萬通企業有限公司,17000030,,基隆市七堵區永安里俊賢路59號4樓,基隆市七堵區永安里,劉瓔漣,84196746,有限公司,,1011210,生產中,26電子零組件製造業、28電力設備及配備製造業,269其他電子零組件、283電線及配線器材,,電線及電纜製造,,121.705986,25.0948429
台灣力一股份有限公司,17000083,,基隆市中山區和平里中山三路28號(2樓),基隆市中山區和平里,施畯助,43903133,股份有限公司,,1051124,生產中,29機械設備製造業,293通用機械設備,,保鮮冷藏冷凍機組,,121.751587,25.142
全得工程有限公司,99667396,,基隆市暖暖區暖東里東勢街６９之３號,基隆市暖暖區暖東里,陳黃鈐杏,84684528,有限公司,,0921203,生產中,29機械設備製造業、31其他運輸工具及其零件製造業,293通用機械設備、311船舶及浮動設施,,減速機、其他專用機械設備、吊門機主箱,,121.744171,25.0868225
順郁建材股份有限公司基隆廠,99667183,08810017020037,基隆市暖暖區過港里興隆街２９之３號,基隆市暖暖區過港里,王文貴,20857615,股份有限公司,0880422,0880503,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土,,121.748764,25.1009827
利安工業計器有限公司,17000043,,基隆市七堵區永安里俊賢路47號6樓,基隆市七堵區永安里,詹謹華,23312173,有限公司,,1020820,生產中,27電腦、電子產品及光學製品製造業,275量測、導航、控制設備及鐘錶,,機械器具批發,,121.706123,25.0950241
長興造船股份有限公司,99667287,05310017036281,基隆市中正區中濱里中正路３７７號,基隆市中正區中濱里,蕭龍達,00759897,股份有限公司,0530918,0540717,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,木鋼船,,121.764359,25.1498566
大順鑄造股份有限公司,99667217,06210000046359,基隆市安樂區新崙里基金一路３４１號,基隆市安樂區新崙里,林煊舜,00654438,股份有限公司,0620420,0620822,生產中,25金屬製品製造業,259其他金屬製品,,機械及零件鑄造，鋼鐵鑄品及銅鑄品，其他金屬製品，,,121.706223,25.141468
威聯通科技股份有限公司七堵二廠,17000096,,基隆市七堵區六堵里工建北路26號1樓,基隆市七堵區六堵里,郭博達,80682695,股份有限公司,,1080201,生產中,25金屬製品製造業、26電子零組件製造業、27電腦、電子產品及光學製品製造業,259其他金屬製品、269其他電子零組件、272通訊傳播設備、271電腦及其週邊設備,,網路儲存設備,,121.70433,25.0848217
台灣肥料股份有限公司基隆廠,99667158,05810000000888,基隆市中山區文化里中華路171號,基隆市中山區文化里,邵豪華,03795101,股份有限公司,0580101,0581101,生產中,18化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,183肥料及氮化合物,,過磷酸鈣,,121.736778,25.1496754
信榮電子股份有限公司,99667121,07510000206887,基隆市安樂區內寮里武訓街７０號,基隆市安樂區內寮里,古淑慧,00780619,股份有限公司,0750731,0750826,生產中,26電子零組件製造業,269其他電子零組件,,電子零組件製造業,磁棒、銅絲、鐵帽,121.699677,25.1483765
建寶食品股份有限公司,99667173,08510000404734,基隆市中正區海濱里北寧路６９號,基隆市中正區海濱里,劉錫虎,00784930,股份有限公司,0850628,0870824,生產中,08食品製造業,082水產加工,,蝦乾,,121.783287,25.1482925
滿城食品冷凍股份有限公司八斗子分廠,99667193,08810000061992,基隆市中正區海濱里北寧路６７號,基隆市中正區海濱里,陳慶珍,22507848,股份有限公司,0880312,0880708,生產中,33其他製造業,339未分類其他製品,,冷凍倉庫出租,,121.783066,25.1487427
兆隆實業有限公司,99667235,08210000074900,基隆市安樂區中崙里武訓街９號,基隆市安樂區中崙里,張鵬基,00763533,股份有限公司,0820609,0820713,生產中,24基本金屬製造業、25金屬製品製造業,241鋼鐵、254金屬加工處理,,鋼筋成型加工、鐵材裁剪加工,,121.697258,25.1430588
長春貨櫃儲運股份有限公司,99667176,06710000300538,基隆市七堵區堵南里明德三路九十六號,基隆市七堵區堵南里,陳致超,00655979,股份有限公司,0671122,0690604,生產中,31其他運輸工具及其零件製造業,319未分類其他運輸工具及其零件,,貨櫃及冷凍貨櫃修造、貨櫃修運,,121.685127,25.0761738
銓揚工業股份有限公司,17000017,,基隆市七堵區六堵里工建南路7─1號,基隆市七堵區六堵里,黃素燕,27367563,股份有限公司,,1001221,生產中,33其他製造業,339未分類其他製品,,清潔槍及其零件,鋁料,121.702347,25.0857868
山弘冷凍食品有限公司,99667277,05010017014409,基隆市仁愛區玉田里愛四路１０巷１號,基隆市仁愛區玉田里,尤一成,00860351,有限公司,0500417,0600506,生產中,08食品製造業,089其他食品,,冰淇淋,,121.7435,25.12783
毅太企業股份有限公司大武崙廠,99667319,08610000810891,基隆市安樂區內寮里武訓街４９ˋ５１號,基隆市安樂區內寮里,洪團樟,12264131,股份有限公司,0861118,0861204,生產中,25金屬製品製造業,252金屬結構及建築組件、259其他金屬製品,http://www.itai.com.tw/,淋浴拉門生產及安裝、衛浴設備、衛浴掛件,,121.699585,25.1472511
德乙企業股份有限公司,17000055,,基隆市安樂區內寮里武訓街50號,基隆市安樂區內寮里,張潄芬,20783993,股份有限公司,,1031209,生產中,,,,汽車零件,,121.700821,25.14561
元璋玻璃股份有限公司五廠,99702541,,基隆市安樂區內寮里武訓街６９號,基隆市安樂區內寮里,鄭文煜,22035355,股份有限公司,,0980401,生產中,23非金屬礦物製品製造業,231玻璃及其製品,http://www.stanleyglass.com.tw/,玻璃,,121.698006,25.1501427
慶暐醫療器材科技股份有限公司,99702543,,基隆市安樂區內寮里武訓街８０號,基隆市安樂區內寮里,廖李曲,23969353,股份有限公司,,0980428,生產中,33其他製造業,332醫療器材及用品,,洗牙器材,,121.699089,25.1497784
台敭耐力機電股份有限公司,17000074,,基隆市七堵區六堵里工建北路3號2、3樓,基隆市七堵區六堵里,張文揚,42616632,股份有限公司,,1050121,生產中,30汽車及其零件製造業、31其他運輸工具及其零件製造業,303汽車零件、319未分類其他運輸工具及其零件,,汽車開關,,121.703918,25.0873661
台灣宇通車業股份有限公司基隆廠,17000007,,基隆市七堵區堵南里明德三路111之1號,基隆市七堵區堵南里,魏應博,53122615,股份有限公司,,1000307,生產中,30汽車及其零件製造業,301汽車、302車體、303汽車零件,,大客車組裝,,121.687645,25.0740623
藍傑有限公司,17000081,,基隆市中正區社寮里和一路224號,基隆市中正區社寮里,唐榮貴,45128571,有限公司,,1051117,生產中,25金屬製品製造業,259其他金屬製品,,造船廠外包勞務業務,,121.764137,25.155077
神通資訊科技股份有限公司七堵廠,17000012,,基隆市七堵區永安里崇孝街2、2-1號,基隆市七堵區永安里,蘇亮,53000774,股份有限公司,,1000711,生產中,27電腦、電子產品及光學製品製造業、29機械設備製造業,271電腦及其週邊設備、272通訊傳播設備、273視聽電子產品、274資料儲存媒體、293通用機械設備,http://mitac.com.tw,筆記型電腦,,121.710556,25.0972824
桓和實業有限公司,17000048,,基隆市七堵區永安里俊賢路37號6樓,基隆市七堵區永安里,余長利,24207142,有限公司,,1030508,生產中,09飲料製造業,092非酒精飲料,,非酒精飲料,咖啡豆,121.706505,25.0944786
利華羊毛工業股份有限公司六堵廠,99667206,05810000000583,基隆市七堵區六堵里工建南路２號,基隆市七堵區六堵里,應柔爾,02018408,股份有限公司,0580101,0580930,生產中,11紡織業,115紡織品,,羊毛毛條，炭化羊毛,,121.70179,25.0864964
威強電工業電腦股份有限公司七堵廠,17000098,,基隆市七堵區六堵里工建北路22號2、3、5樓,基隆市七堵區六堵里,張明智,97445303,股份有限公司,,1080423,生產中,25金屬製品製造業、26電子零組件製造業、27電腦、電子產品及光學製品製造業,259其他金屬製品、269其他電子零組件、271電腦及其週邊設備、272通訊傳播設備,,主機板,,121.70443,25.08492
鑫法機械工程有限公司,99702527,,基隆市安樂區中崙里武訓街２之２號,基隆市安樂區中崙里,潘榮富,89546362,有限公司,,0961121,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,金屬裁剪，焊接處理,,121.696892,25.14267
威聯通科技股份有限公司,99702556,,基隆市七堵區六堵里工建北路22號2、4樓,基隆市七堵區六堵里,郭博達,80682695,股份有限公司,,0990504,生產中,26電子零組件製造業、27電腦、電子產品及光學製品製造業,269其他電子零組件、271電腦及其週邊設備、272通訊傳播設備、273視聽電子產品、274資料儲存媒體,http://www.qnap.com,網路伺服器、監控系統,,121.70443,25.08492
元昌一機械工廠有限公司大武崙廠,99702553,,基隆市安樂區外寮里武訓街５２號,基隆市安樂區外寮里,呂春益,89993896,有限公司,,0990127,生產中,31其他運輸工具及其零件製造業、28電力設備及配備製造業、29機械設備製造業,311船舶及浮動設施、319未分類其他運輸工具及其零件、289其他電力設備及配備、293通用機械設備,,船舶機械零件製造修理、各種機械配件自動潛,,121.700584,25.1458416
元璋玻璃股份有限公司六廠,99702562,,基隆市安樂區內寮里武訓街６７號,基隆市安樂區內寮里,鄭文煜,22035355,股份有限公司,,0990708,生產中,23非金屬礦物製品製造業,231玻璃及其製品,http://www.stanleyglass.com.tw/,玻璃,,121.698204,25.1498375
洋民機械工程有限公司,17000086,,基隆市安樂區中崙里武訓街36號,基隆市安樂區中崙里,張清嵐,27835834,有限公司,,1060511,生產中,29機械設備製造業,291金屬加工用機械設備,,Ｄ型掛環，滑車，救生艇艇架及支撐柱,鐵材，橡膠，鐵環，玻璃纖維,121.701363,25.1439514
超邁工業股份有限公司基隆二廠,99667124,08910017000018,基隆市七堵區六堵里工建北路９號,基隆市七堵區六堵里,陳忠信,22017687,股份有限公司,0890320,0901003,生產中,22塑膠製品製造業,220塑膠製品,,電腦電話零配件,,121.704521,25.08604
佳美嬰兒用品股份有限公司,99667336,07210000250453,基隆市七堵區六堵里工建南路１０號,基隆市七堵區六堵里,俞洪雪月,04469821,股份有限公司,0721217,0730612,生產中,11紡織業、12成衣及服飾品製造業、22塑膠製品製造業,115紡織品、121成衣、123服飾品、220塑膠製品,,奶瓶、奶嘴、嬰兒（各種禮盒、嬰兒被服）,,121.702469,25.0833511
國昌綜合工廠有限公司,99667141,07510000130860,基隆市七堵區泰安里泰安路１１１之１號,基隆市七堵區泰安里,李貴發,00700019,有限公司,0750513,0750513,生產中,26電子零組件製造業,269其他電子零組件,,變壓器、整流器,,121.710075,25.0853519
樺帥企業有限公司,17000042,,基隆市七堵區六堵里工建路21號2樓,基隆市七堵區六堵里,吳詠欽,22294021,有限公司,,1020819,生產中,26電子零組件製造業、27電腦、電子產品及光學製品製造業,269其他電子零組件、271電腦及其週邊設備,,電子零件,,121.699226,25.0918541
昇達科技股份有限公司六堵一廠,99702534,,基隆市七堵區六堵里工建路１號,基隆市七堵區六堵里,陳淑敏,16999508,股份有限公司,,0971106,生產中,26電子零組件製造業、27電腦、電子產品及光學製品製造業,262被動電子元件、264光電材料及元件、269其他電子零組件、272通訊傳播設備、275量測、導航、控制設備及鐘錶、277光學儀器及設備,http://www.umt-tw.com/,濾波器、雙工器、耦合元件、循環元件、傳輸元件及其他,,121.702766,25.0865612
江倫企業股份有限公司,99667143,06610000160864,基隆市安樂區中崙里武訓街２６號,基隆市安樂區中崙里,李信宏,12141096,股份有限公司,0660101,0680829,生產中,25金屬製品製造業,259其他金屬製品,,其他金屬製品,,121.701218,25.1422958
溢彩生技股份有限公司,17000062,,基隆市七堵區六堵里工建南路21號(B棟二樓、三樓及一、四樓部分使用),基隆市七堵區六堵里,盧繼張,24636713,股份有限公司,,1040407,生產中,19其他化學製品製造業,194化粧品,http://www.stellarbeauty.com.tw,化妝品,化學類原物料、布紙類原物料、包材類原物料,121.702965,25.0835381
永塑國際物流股份有限公司西16庫加工製造廠,17000022,,基隆市中山區和平里中山三路28號1樓,基隆市中山區和平里,簡耀宗,22460132,股份有限公司,,1010529,生產中,25金屬製品製造業、30汽車及其零件製造業、33其他製造業,259其他金屬製品、303汽車零件、339未分類其他製品,,,,,
鉅正企業股份有限公司,17000073,,基隆市七堵區瑪南里大華二路33-9號2樓,基隆市七堵區瑪南里,林晃正,24972010,股份有限公司,,1050111,生產中,30汽車及其零件製造業,302車體、303汽車零件,,安裝工資,,121.690086,25.1047783
瑋睿國際有限公司,17000082,,基隆市七堵區實踐里實踐路76號1樓,基隆市七堵區實踐里,胡台貞,53359717,有限公司,,1051118,生產中,,,,樂戀迷你智能溫控儀（無線熱敷墊及加熱溫控器）,,121.694176,25.0812588
樹森開發股份有限公司基隆廠,17000028,,基隆市七堵區六堵里工建南路23號,基隆市七堵區六堵里,周明昭,23148363,股份有限公司,,1011023,生產中,08食品製造業,081肉類加工、089其他食品,,肉品切割加工,,121.7034,25.0834484
天祐食品股份有限公司,99702568,,基隆市七堵區六堵里工建南路2之3號,基隆市七堵區六堵里,吳雲英,25009990,股份有限公司,,0990903,生產中,08食品製造業,082水產加工、089其他食品,,魚漿製品、蛋類製品,,121.70179,25.0864964
奇鎂科技股份有限公司,99702536,,基隆市安樂區中崙里武訓街47號3樓,基隆市安樂區中崙里,葛艾苓,13083762,股份有限公司,,0980108,生產中,16印刷及資料儲存媒體複製業、26電子零組件製造業、27電腦、電子產品及光學製品製造業,160印刷及資料儲存媒體複製、264光電材料及元件、269其他電子零組件、271電腦及其週邊設備、274資料儲存媒體,,ＳＴＮ　＆ＣＳＴＮＬＣＭ、ＴＦＴＬＣＭ、Ｒ＆Ｃ＆紅外線式（１５吋－４２吋）ＴＯＵＣＨＰＡＮＥＬ、ＳＭＴ打件加工,,121.69973,25.1465931
元璋玻璃股份有限公司二廠,99667257,07910000173686,基隆市安樂區中崙里武訓街３１號,基隆市安樂區中崙里,鄭文煜,22035355,股份有限公司,0790813,0800418,生產中,23非金屬礦物製品製造業,231玻璃及其製品,http://www.stanleyglass.com.tw/,玻璃,,121.700653,25.1440315
創睿企業股份有限公司,17000065,,基隆市七堵區瑪南里大華二路33-9號3樓,基隆市七堵區瑪南里,廖進錄,24321903,股份有限公司,,1040604,生產中,33其他製造業,332醫療器材及用品,,軀幹四肢固定裝置,,121.689667,25.1047134
滿城食品冷凍股份有限公司,99667379,07610000255551,基隆市信義區孝岡里深澳坑路３１０號,基隆市信義區孝岡里,陳慶珍,22507848,股份有限公司,0760724,0771012,生產中,08食品製造業,082水產加工、089其他食品,,冷凍倉庫出租,,121.794693,25.1209984
錮得偉有限公司,99667232,08210017020158,基隆市七堵區永安里俊賢路２１號６樓,基隆市七堵區永安里,增田大志,23679755,有限公司,0821001,0821005,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,船舶另件及加工（調連器，陰極防護裝置）,,121.706474,25.0950127
耀集食品工廠股份有限公司,99667293,08610000804287,基隆市安樂區中崙里武訓街8號,基隆市安樂區中崙里,陳麗香,84407030,股份有限公司,0860526,0880909,生產中,08食品製造業,082水產加工、089其他食品,,冷凍魚漿加工品,,121.698204,25.142725
國昌綜合工廠有限公司(食品廠),17000078,,基隆市七堵區泰安里泰安路111之1號,基隆市七堵區泰安里,李貴發,00700019,有限公司,,1050805,生產中,09飲料製造業,092非酒精飲料,,,,,
