工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
健良水泥加工廠,99666437,07510014048726,臺東縣臺東市南榮里更生路一Ｏ一七號,臺東縣臺東市南榮里,吳宗益,93721600,獨資,0750703,0750723,生產中,23非金屬礦物製品製造業,233水泥及其製品,,水泥管，水泥板，圓型化糞池,,121.131271,22.7725563
三能工業社,99666408,,臺東縣臺東市大同里中正路一八二號,臺東縣臺東市大同里,吳瑞玲,93014508,獨資,,0751120,生產中,24基本金屬製造業、29機械設備製造業,241鋼鐵、292其他專用機械設備,,機械、農具（修理、鐵類加工、輸美）、機類製造,,121.155144,22.7544956
臺東縣池上鄉農會碾米工廠,99666450,06810014132491,臺東縣池上鄉新興村新興八五之六號,臺東縣池上鄉新興村,游玉櫻,93080909,農會組織,0670704,0761017,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,http://www.csfa.com.tw/,白米,,121.203209,23.1123371
兄弟砂石場,14000039,,臺東縣大武鄉大武村崁仔腳70之1號,臺東縣大武鄉大武村,林大本,74911355,獨資,,1090601,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,239其他非金屬礦物製品,,,,,
粨種人食品股份有限公司,14000034,,臺東縣臺東市豐樂里大勇路8號,臺東縣臺東市豐樂里,徐哲煌,54952259,股份有限公司,,1081129,生產中,08食品製造業,089其他食品,,其他食品,,121.130188,22.7543659
上昇糧食有限公司台東廠,14000035,,臺東縣鹿野鄉瑞源村瑞景路二段195之1號,臺東縣鹿野鄉瑞源村,劉國欽,79966420,有限公司,,1081220,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,碾榖、磨粉及澱粉製品,,121.157822,22.9617882
東進鐵工廠,14000029,,臺東縣臺東市豐樂里大業路108號,臺東縣臺東市豐樂里,劉俊篁,93124110,獨資,,1080730,生產中,25金屬製品製造業,252金屬結構及建築組件,,金屬結構及建築組件,,121.130676,22.754425
叢林之屋,99666482,07610014115260,臺東縣臺東市中正里光明路一五八號,臺東縣臺東市中正里,徐斌舜,10827389,獨資,0760209,0760402,生產中,08食品製造業,089其他食品,,麵包，蛋糕，西點,,121.151489,22.7549725
永盛修配廠,99666488,07510014203836,臺東縣臺東市建業里知本路三段五六九號,臺東縣臺東市建業里,陳炯霖,93710174,獨資,0750702,0750708,生產中,25金屬製品製造業,252金屬結構及建築組件,,,,,
興東興業股份有限公司,99666362,06810014220695,臺東縣臺東市豐原里中華路四段九九九巷五００號,臺東縣臺東市豐原里,李建興,93688975,股份有限公司,0681015,0681116,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,砂、碎石,,121.10363,22.7147083
皇家穀堡實業有限公司,14000008,,臺東縣關山鎮新福里1鄰順興38、39號,臺東縣關山鎮新福里,劉婉琳,53493398,股份有限公司,,1040212,生產中,08食品製造業、08食品製造業,086碾榖、磨粉及澱粉製品,http://goldenricecastle.com.tw,白米,,121.16745,23.0510788
賴永美飼料股份有限公司,99666315,08610014802512,臺東縣臺東市豐田里中興路四段一八五號,臺東縣臺東市豐田里,"賴 俊 睿",97191791,股份有限公司,0860324,0860529,生產中,08食品製造業,087動物飼品,,配合飼料,,121.099266,22.7727
真食在有限公司,14000031,,臺東縣延平鄉桃源村昇平路3-9號,臺東縣延平鄉桃源村,莊琇惠,56602715,有限公司,,1080920,生產中,08食品製造業,083蔬果加工、089其他食品,,蔬果加工，其他食品,,121.08905,22.9019012
欣旺鐵工廠,99666326,08810014062679,臺東縣臺東市豐樂里大業路132巷5號,臺東縣臺東市豐樂里,蘇玫玲,74908921,獨資,0880406,0880617,生產中,25金屬製品製造業,252金屬結構及建築組件,,鐵門、鐵厝、鐵窗、鐵架、鐵材加工、鋁門窗,,121.130508,22.7534523
善若水股份有限公司台東池上工場,99666358,,臺東縣池上鄉新興村一二五號,臺東縣池上鄉新興村,葉之麟,80146196,股份有限公司,,0881018,生產中,09飲料製造業,092非酒精飲料,,飲料（礦泉水）,,121.199913,23.1193752
永裕碾米工廠,99666501,06610014152573,臺東縣東河鄉都蘭村都蘭一一三號,臺東縣東河鄉都蘭村,盧廷政,93072605,獨資,0660916,0661227,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,糙米、白米,,121.226631,22.87264
新龍溪碾米廠,99666433,06110014118023,臺東縣成功鎮信義里都歷路一八八號,臺東縣成功鎮信義里,黃瑀溧,93381503,獨資,0611115,0611123,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,糙米、白米、米糠,,121.333138,23.0290031
順源碾米工廠,99666506,07710014051792,臺東縣關山鎮德高里忠慶二十四號,臺東縣關山鎮德高里,羅永昌,12067477,獨資,0770701,0780627,生產中,08食品製造業,086碾榖、磨粉及澱粉製品、089其他食品,,白米、糙米、黑米,,121.179466,23.0912685
綠石環保資源股份有限公司,14000040,,臺東縣臺東市豐田里中興路4段133巷9弄81號,臺東縣臺東市豐田里,羅皓鴻,42785221,股份有限公司,,1090825,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,233水泥及其製品、239其他非金屬礦物製品,,,,,
正大鐵工廠,99666423,07510014124434,臺東縣臺東市知本里知本路三段一Ｏ一號,臺東縣臺東市知本里,劉修宏,93749282,獨資,0750418,0750426,生產中,25金屬製品製造業,252金屬結構及建築組件,,鐵材加工,,121.054482,22.70634
瑞豐碾米工廠,99666420,07510014126837,臺東縣池上鄉福文村十鄰文化路五０號,臺東縣池上鄉福文村,鐘文娥,93387106,獨資,0750523,0750523,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,白米,,121.217079,23.1271057
益昌鐵工廠,99666494,07510014134304,臺東縣鹿野鄉瑞源村文化路五十九號,臺東縣鹿野鄉瑞源村,吳梅英,93253508,獨資,0750526,0750610,生產中,25金屬製品製造業,252金屬結構及建築組件,,鐵材加工、農機修理,,121.156616,22.9576283
有豪企業有限公司,99666350,08310014151239,臺東縣臺東市豐樂里大德路三十號,臺東縣臺東市豐樂里,張明和,34077978,有限公司,0820925,0830908,生產中,11紡織業,114染整,,洗滌布匹，床單,,121.131012,22.75639
年豐米廠,99666431,07710014099116,臺東縣臺東市民生里傳廣路二七二號,臺東縣臺東市民生里,張小芳,93102100,獨資,0771216,0780321,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,白米、長糯米、圓糯米、在來米,,121.144035,22.7632065
進成鐵材行,99666415,07710014173931,臺東縣成功鎮忠仁里十三鄰中華路五十二號,臺東縣成功鎮忠仁里,郭芳成,93697340,獨資,0770305,0770305,生產中,25金屬製品製造業,252金屬結構及建築組件,,鐵類加工（鐵厝、鐵窗、鐵門）,鐵材、焊條、五金零件、門片,121.378151,23.1003513
協成製材碾米工廠,99666341,06110014118193,臺東縣鹿野鄉永安村十鄰中華路三段二八一巷九號,臺東縣鹿野鄉永安村,劉張博,93134139,獨資,0611116,0611123,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,糙米、白米,,121.14196,22.9388275
高正板金鐵材加工廠,99666432,06810014128571,臺東縣臺東市豐田里中興路四段二巷一二五號,臺東縣臺東市豐田里,鐘陳麗卿,93715086,獨資,0680614,0680614,生產中,24基本金屬製造業,241鋼鐵,,鐵材加工、板金加工,,121.104836,22.77445
晉誠有限公司,99666436,08810014980020,台東縣成功鎮忠仁里大同路十六號,臺東縣成功鎮忠仁里,許招銘,16872374,有限公司,0881001,0881217,生產中,23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土,,121.36898,23.1005058
泰豐碾米工廠,99666427,06110014118433,臺東縣臺東市永樂里民航路八九Ｏ號,臺東縣臺東市永樂里,陳胡罔招,93267209,獨資,0611120,0611128,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,糙米，白米,,121.113853,22.75365
新興鐵工廠,99666469,07710014174316,臺東縣池上鄉新興村十鄰新興路九十五號,臺東縣池上鄉新興村,范清美,93736126,獨資,0770309,0770309,生產中,25金屬製品製造業,252金屬結構及建築組件,,,,,
東霖鐵工廠,99666347,07510014204916,臺東縣關山鎮豐泉里１０鄰和平路９３－１號,臺東縣關山鎮豐泉里,朱曉俊,93666418,獨資,0750616,0750718,生產中,25金屬製品製造業,252金屬結構及建築組件,,鋼筋,,121.164337,23.0481777
