工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
福田瀝青混凝土有限公司,99666668,,花蓮縣吉安鄉稻香村香源路２０號,花蓮縣吉安鄉稻香村,林品玉,28547255,有限公司,,0790627,生產中,23非金屬礦物製品製造業,233水泥及其製品、239其他非金屬礦物製品,,,,,
國合大理石工廠有限公司,99666634,08010099336626,花蓮縣花蓮市民心里美工五街１號,花蓮縣花蓮市民心里,張玉葉,94620003,有限公司,0791028,0850429,生產中,23非金屬礦物製品製造業,234石材製品,,大理石地壁材,,121.63504,24.01426
永昌鐵工廠,99666911,,花蓮縣花蓮市國安里中山路３６０之１號,花蓮縣花蓮市國安里,鄭智榮,94060206,獨資,,0590223,生產中,25金屬製品製造業,259其他金屬製品,,,,,
台積石業股份有限公司,99666700,,花蓮縣花蓮市民心里美工八街１號,花蓮縣花蓮市民心里,莊志明,16331271,有限公司,,0780829,生產中,23非金屬礦物製品製造業,234石材製品,,大理石工藝品,,121.625381,24.0100327
龍嬴建設有限公司玉里預拌廠,99704645,,花蓮縣玉里鎮大禹里酸柑35之1號,花蓮縣玉里鎮大禹里,林鈺芬,80655297,有限公司,,0981112,生產中,23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土,,121.323563,23.3549557
石新精材國際股份有限公司,15000016,,花蓮縣花蓮市民心里美工八街18號,花蓮縣花蓮市民心里,方韋欽,70843172,股份有限公司,,1010214,生產中,23非金屬礦物製品製造業,234石材製品,,石材製品及石材製造加工,,121.622025,24.0115337
立丞鐵材有限公司,15000022,,花蓮縣花蓮市民心里美工9街3號1樓,花蓮縣花蓮市民心里,潘竹卿,53866880,有限公司,,1010829,生產中,25金屬製品製造業,254金屬加工處理,,金屬加工處理業（門板）,,121.621651,24.0128
澐鋒實業股份有限公司,99666567,,花蓮縣花蓮市民心里精美路１０號,花蓮縣花蓮市民心里,洪金助,94776960,股份有限公司,,0691128,生產中,23非金屬礦物製品製造業,234石材製品,,大理石碎石、蛇紋石碎石、矽鎂肥,,121.631668,24.0123615
永興工業社,99666841,,花蓮縣吉安鄉北昌村中央路三段４５４號,花蓮縣吉安鄉北昌村,麥彥彬,94756275,獨資,,0791128,生產中,25金屬製品製造業,253金屬容器,,開關箱,,121.587769,23.9864273
東昌企業社,S1500001,,花蓮縣玉里鎮三民里三軒31-28號,花蓮縣玉里鎮三民里,張宗昌,41010397,獨資,,1090529,生產中,08食品製造業、08食品製造業,087動物飼品,,,,,
力總企業有限公司,99666572,,花蓮縣花蓮市民心里美工六街４５號,花蓮縣花蓮市民心里,江嘉玲,94841028,有限公司,,0771005,生產中,23非金屬礦物製品製造業,234石材製品,,花崗石地壁材,,121.622826,24.0091438
六億豆干店,S1500003,,花蓮縣壽豐鄉共和村三農場16號,花蓮縣壽豐鄉共和村,張羅系,78850739,獨資,,1090601,生產中,08食品製造業、08食品製造業,083蔬果加工、089其他食品,,,,,
鉅昇金屬工業有限公司,99666680,,花蓮縣吉安鄉北昌村自立路２段７５巷７３號,花蓮縣吉安鄉北昌村,許國漳,89522087,有限公司,,0831023,生產中,25金屬製品製造業,252金屬結構及建築組件,,自動捲門片、鐵門窗,,121.591537,23.9839478
蜂之鄉有限公司,15000059,,花蓮縣花蓮市民心里美工六街31號,花蓮縣花蓮市民心里,李仁傑,27465451,有限公司,,1040129,生產中,08食品製造業、08食品製造業,089其他食品,,蜂蜜．蛋糕,蜂蜜，麵粉，糖,121.626617,24.0122948
利國石業股份有限公司第二廠,99666922,,花蓮縣花蓮市國慶里中山路一段６７巷５０號,花蓮縣花蓮市國慶里,黃大韋,94768862,股份有限公司,,0620206,生產中,23非金屬礦物製品製造業,234石材製品,,大理石板,,121.592148,23.9974251
景順興石業股份有限公司,99666948,,花蓮縣新城鄉康樂村康樂三街１７號,花蓮縣新城鄉康樂村,廖俊凱,94634457,股份有限公司,,0630220,生產中,23非金屬礦物製品製造業,234石材製品,,,,,
合瑞程有限公司,99666664,,花蓮縣吉安鄉光華村華南二路七號,花蓮縣吉安鄉光華村,尤柏閔,54235200,有限公司,,0901114,生產中,23非金屬礦物製品製造業,234石材製品,,,,,
坤鴻股份有限公司,99666923,,花蓮縣秀林鄉和平村30之9號,花蓮縣秀林鄉和平村,胡毓鋒,16339231,股份有限公司,,0911115,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,,,,
光隆企業股份有限公司,99666752,,花蓮縣新城鄉康樂村加彎１之２號,花蓮縣新城鄉康樂村,曾信雄,94400107,股份有限公司,,0710923,生產中,23非金屬礦物製品製造業,234石材製品,,各種花崗石，進口大理石建材及製品,花崗石原石，進口大理石,121.597542,24.0169277
光華石業股份有限公司,99666591,,花蓮縣吉安鄉光華村南濱路１段５６０號,花蓮縣吉安鄉光華村,王明哲,84199075,股份有限公司,,0840714,生產中,23非金屬礦物製品製造業,234石材製品,,大理石板,,121.592415,23.92958
萬賀企業股份有限公司,99666917,,花蓮縣吉安鄉仁安村南海二街１０１號,花蓮縣吉安鄉仁安村,康懷明,22283761,股份有限公司,,0671114,生產中,14木竹製品製造業、23非金屬礦物製品製造業,140木竹製品、234石材製品,,大理石製品,大理石,121.596367,23.9543152
大世紀鐵工業有限公司二廠,S1500016,,花蓮縣新城鄉康樂村17鄰南三棧29之3號,花蓮縣新城鄉康樂村,徐聰輝,94780444,有限公司,,1091119,生產中,25金屬製品製造業、25金屬製品製造業,252金屬結構及建築組件,,,,,
建利企業股份有限公司,99666689,,花蓮縣花蓮市國慶里中山路１段３１８巷３０弄２８號,花蓮縣花蓮市國慶里,黃建堯,94637829,股份有限公司,,0630404,生產中,23非金屬礦物製品製造業,234石材製品,http://www.hsinfu.com.tw,花崗石大板,,121.591057,24.0027466
台灣水泥股份有限公司花蓮廠預拌混凝土工場,99666687,,花蓮縣花蓮市民孝里精美路２之１號,花蓮縣花蓮市民孝里,劉志仁,11913502,股份有限公司,,0831223,生產中,23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土,,121.632767,24.0118217
大元行,99704632,,花蓮縣玉里鎮樂合里新民８－１號,花蓮縣玉里鎮樂合里,溫茗勝,76954646,獨資,,0970901,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品、233水泥及其製品,,砂石碎解洗選,,121.337776,23.31902
深海企業股份有限公司,15000006,,花蓮縣花蓮市民心里美工七街13號,花蓮縣花蓮市民心里,曾信雄,53270100,股份有限公司,,1000901,生產中,09飲料製造業、08食品製造業,091酒精飲料,,高粱酒,,121.627571,24.0160542
花蓮縣光豐地區農會,99666554,,花蓮縣光復鄉西富村中正路二段６巷１０號,花蓮縣光復鄉西富村,林清水,94749227,農會組織,,0750103,生產中,,,,糙米，白米,,121.439217,23.6588287
億泉石材有限公司,15000017,,花蓮縣吉安鄉光華村南濱路一段558號,花蓮縣吉安鄉光華村,李淑娟,24227442,有限公司,,1010426,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,234石材製品,,花崗石地壁材,,121.59304,23.9298534
曾記糬股份有限公司,S1500005,,花蓮縣花蓮市主和里廣東街96及98號1樓,花蓮縣花蓮市主和里,董椿霳,12901217,股份有限公司,,1090727,生產中,08食品製造業、08食品製造業,089其他食品,,,,,
協欣企業股份有限公司,99666608,,花蓮縣吉安鄉光華村南濱路１段５６２號,花蓮縣吉安鄉光華村,彭億妹,94627391,股份有限公司,,0830818,生產中,23非金屬礦物製品製造業,234石材製品,,花崗石材,,121.5921,23.92921
丞弘實業股份有限公司,99666595,,花蓮縣吉安鄉光華村南濱路1段550號,花蓮縣吉安鄉光華村,黃欣政,23559415,股份有限公司,,0831026,生產中,23非金屬礦物製品製造業,234石材製品,,大理石地壁材,,121.593742,23.931509
東洋造船工廠,15000028,,花蓮縣花蓮市民享里港濱路41號,花蓮縣花蓮市民享里,陳靚孺,94780134,合夥,,1020108,生產中,31其他運輸工具及其零件製造業,311船舶及浮動設施,,船舶修造,,121.620369,24.00543
諒興大理石企業有限公司,99666787,,花蓮縣新城鄉北埔村民權街１４１號,花蓮縣新城鄉北埔村,李岳煌,94653138,有限公司,,0630419,生產中,23非金屬礦物製品製造業,234石材製品,,花崗石壁材,,121.608452,24.034029
鑫囍企業股份有限公司,99704607,,花蓮縣花蓮市民心里精美路２８號,花蓮縣花蓮市民心里,陳秉達,27667702,股份有限公司,,0940809,生產中,09飲料製造業、08食品製造業,091酒精飲料、089其他食品,,高粱酒及米酒,,121.626381,24.016758
臻匯饌有限公司,15000019,,花蓮縣花蓮市民心里美工六街2號,花蓮縣花蓮市民心里,董椿霳,24350744,有限公司,,1010713,生產中,08食品製造業,089其他食品,,花蓮薯－立袋式,,121.630714,24.01626
長雄預拌混凝土廠股份有限公司,99704624,,花蓮縣吉安鄉仁安村南海四街１４８號,花蓮縣吉安鄉仁安村,邱豐娥,94633605,股份有限公司,,0970114,生產中,23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土,,121.593559,23.9519672
玉美軒食品行,99666670,08710015004618,花蓮縣玉里鎮中城里光復路６３號,花蓮縣玉里鎮中城里,李錦祥,08172194,獨資,0870109,0871214,生產中,08食品製造業,089其他食品,,,,,
碩豐石材股份有限公司,15000032,,花蓮縣花蓮市民心里美工六街6號,花蓮縣花蓮市民心里,黃欣輝,54503964,股份有限公司,,1021226,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,234石材製品,,石材及二次加工,,121.630646,24.0159035
鴻礦企業股份有限公司,99666593,,花蓮縣吉安鄉光華村華工四路１６號,花蓮縣吉安鄉光華村,江嘉玲,94631938,股份有限公司,,0841204,生產中,23非金屬礦物製品製造業,234石材製品,,大理石製品,,121.592888,23.9325447
方元金屬企業行,15000003,,花蓮縣吉安鄉稻香村香源街51號,花蓮縣吉安鄉稻香村,賴慶豐,30179994,獨資,,1000408,生產中,25金屬製品製造業,252金屬結構及建築組件,,不銹鋼管,,121.574684,23.9646111
弘元石材廠股份有限公司光華廠,99666590,,花蓮縣吉安鄉光華村南濱路１段５５４號,花蓮縣吉安鄉光華村,廖明山,22894714,股份有限公司,,0840713,生產中,23非金屬礦物製品製造業,234石材製品,,大理石板、石材製品,,121.593109,23.93081
騰發企業有限公司,99666791,,花蓮縣吉安鄉吉安村中興路２５０號,花蓮縣吉安鄉吉安村,林建和,94628119,有限公司,,0651206,生產中,23非金屬礦物製品製造業,234石材製品,,大理石地壁材,,121.566368,23.9732552
鑫瑩企業股份有限公司,99666825,,花蓮縣吉安鄉仁安村南海二街１０２號,花蓮縣吉安鄉仁安村,黃瑞山,94733203,股份有限公司,,0640421,生產中,23非金屬礦物製品製造業,234石材製品,,各種大理石板、各種碎石,,121.596428,23.9548817
山井石材企業股份有限公司,99666582,,花蓮縣吉安鄉光華村南濱路１段５３６號,花蓮縣吉安鄉光華村,林玉雲,23704451,股份有限公司,,0830419,生產中,23非金屬礦物製品製造業,234石材製品,,花崗石地壁材,,121.593788,23.9352112
華信昌實業有限公司,S1500009,,花蓮縣吉安鄉永興村永豐路288號,花蓮縣吉安鄉永興村,呂律均,80633604,有限公司,,1090922,生產中,14木竹製品製造業、14木竹製品製造業,140木竹製品,,,,,
合一石業有限公司,15000024,,花蓮縣吉安鄉光華村華工三路7號,花蓮縣吉安鄉光華村,黃建男,28084563,有限公司,,1011009,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,234石材製品,,大理石製品,石材,121.595467,23.9357433
翔聯企業股份有限公司花蓮二廠,99666628,,花蓮縣花蓮市民心里美工六街１７號,花蓮縣花蓮市民心里,林富商,23313187,股份有限公司,,0691101,生產中,23非金屬礦物製品製造業,234石材製品,,花崗石地壁材,,121.628365,24.01319
利國石業股份有限公司光華廠,99666594,,花蓮縣吉安鄉光華村華工四路１４號,花蓮縣吉安鄉光華村,黃大韋,94768862,股份有限公司,,0830929,生產中,23非金屬礦物製品製造業,234石材製品,,大理石製品,,121.592445,23.93191
駱駝有限公司,15000088,,花蓮縣花蓮市民心里美工路20號,花蓮縣花蓮市民心里,張文,28749674,有限公司,,1060605,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,233水泥及其製品、234石材製品、239其他非金屬礦物製品,,石桌椅、步道磚,,121.63076,24.0141354
高立金石有限公司,15000089,,花蓮縣花蓮市民心里3鄰美工9街8號,花蓮縣花蓮市民心里,蘇小宛,89660095,有限公司,,1060831,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,234石材製品,,貼面石材,,121.620422,24.01259
光隆企業股份有限公司深層水廠,15000082,,花蓮縣新城鄉康樂村加灣1-16號,花蓮縣新城鄉康樂村,曾信雄,94400107,股份有限公司,,1050202,生產中,09飲料製造業、09飲料製造業、08食品製造業,092非酒精飲料、089其他食品,,深層海水飲料,深層海水原水,121.611794,24.0621414
友正預拌混凝廠股份有限公司光華廠,99666994,,花蓮縣吉安鄉光華村華工六路３１巷２號,花蓮縣吉安鄉光華村,馮志緯,86673363,股份有限公司,,0930203,生產中,23非金屬礦物製品製造業,233水泥及其製品、239其他非金屬礦物製品,,預拌混凝土,散裝水泥、石砂、爐灰粉、添加劑、ＴＹＰＥＧ,121.5897,23.9353237
石展玉石企業社,S1500002,,花蓮縣吉安鄉東昌村東海十街156巷43號,花蓮縣吉安鄉東昌村,賴寶蓮,34890116,獨資,,1090601,生產中,23非金屬礦物製品製造業,234石材製品,,,,,
永昌宏有限公司,15000005,,花蓮縣花蓮市民心里美工四街7號,花蓮縣花蓮市民心里,鄭彩雲,12644554,有限公司,,1000812,生產中,19其他化學製品製造業、19其他化學製品製造業,199未分類其他化學製品,,環氧樹脂（Ａ膠）及環氧樹脂硬化劑（Ｂ膠）、樹脂鑽石、磨石、背網膠,環氧樹脂、環氧樹脂硬化劑原料、稀釋劑,121.633186,24.01433
上昌實業股份有限公司,99666716,,花蓮縣新城鄉康樂村大漢街100號,花蓮縣新城鄉康樂村,林世輝,94767759,股份有限公司,,0690212,生產中,23非金屬礦物製品製造業,234石材製品,,,,,
裕益行,99666780,,花蓮縣吉安鄉北昌村建國路１段１１７巷１號,花蓮縣吉安鄉北昌村,林碧惠,94850341,獨資,,0681012,生產中,29機械設備製造業,292其他專用機械設備,,工程機械修理、加工,,121.592537,23.9850483
福春科技股份有限公司二廠,15000018,,花蓮縣花蓮市民心里美工8街8號,花蓮縣花蓮市民心里,徐維謙,22692203,股份有限公司,,1010427,生產中,23非金屬礦物製品製造業,234石材製品,,大理石製品,,121.624092,24.0099964
東台開發股份有限公司,99666690,,花蓮縣花蓮市民心里華東６９之１號,花蓮縣花蓮市民心里,洪敏夫　,04369273,股份有限公司,,0670824,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,239其他非金屬礦物製品,,瀝青混凝土,,121.633865,24.0101643
湧道實業股份有限公司,99666778,08610015070975,花蓮縣鳳林鎮南平里平漢路４６號,花蓮縣鳳林鎮南平里,陳家明,23707437,股份有限公司,0860527,0890518,生產中,17石油及煤製品製造業,170石油及煤製品,,乳化瀝青,,121.45948,23.7732162
花蓮市農會稻谷加工廠,99666656,,花蓮縣花蓮市國福里中山路２段１之３號,花蓮縣花蓮市國福里,蔣淑惠,78042792,農會組織,,0730117,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,糙米、白米,,121.582268,24.0102463
鳳勝實業股份有限公司壽豐廠,99666660,,花蓮縣壽豐鄉月眉村月眉路三段七二號,花蓮縣壽豐鄉月眉村,林棟樑,16093742,股份有限公司,,0700309,生產中,23非金屬礦物製品製造業,233水泥及其製品、239其他非金屬礦物製品,,沙石級配、預拌混凝土,,121.547836,23.8604126
全一泡力龍企業有限公司,99666644,,花蓮縣花蓮市民心里美工八街４號,花蓮縣花蓮市民心里,張文哲,94751617,有限公司,,0700525,生產中,22塑膠製品製造業、22塑膠製品製造業,220塑膠製品,,泡力龍,,121.6245,24.0101585
南炘企業有限公司,S1500015,,花蓮縣吉安鄉仁安村南海五街160號,花蓮縣吉安鄉仁安村,黃東基,22377514,有限公司,,1091119,生產中,29機械設備製造業、29機械設備製造業,292其他專用機械設備,,,,,
北極熊洗衣有限公司,15000147,,花蓮縣吉安鄉光華村南濱路一段538號,花蓮縣吉安鄉光華村,吳國樑,42602601,有限公司,,1090527,生產中,11紡織業、11紡織業,114染整,,,,,
同達大理石股份有限公司,99666600,,花蓮縣吉安鄉光華村華工四路７號,花蓮縣吉安鄉光華村,彭敏智,94621397,股份有限公司,,0830131,生產中,23非金屬礦物製品製造業,234石材製品,,大理石製品,,121.591064,23.9304619
立川農場股份有限公司,15000029,,花蓮縣壽豐鄉共和村魚池43號,花蓮縣壽豐鄉共和村,蔡志成,89670039,股份有限公司,,1020523,生產中,08食品製造業,082水產加工,,蜆精液，錠,,121.5237,23.8634815
光文社印刷廠有限公司,99666920,,花蓮縣花蓮市主義里仁愛街５４巷１號,花蓮縣花蓮市主義里,林敏隆,94083159,有限公司,,0780124,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,各類印刷品,,121.605919,23.9737225
陸輝瀝青股份有限公司玉里瀝青混凝土拌合廠,99666631,,花蓮縣玉里鎮三民里三軒１號,花蓮縣玉里鎮三民里,楊惠芳,22299617,有限公司,,0751217,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,瀝青混凝土,,121.324669,23.3963261
嘉太企業有限公司二廠,S1500006,,花蓮縣吉安鄉仁和村南海一街207號,花蓮縣吉安鄉仁和村,王徙,94634689,有限公司,,1090731,生產中,23非金屬礦物製品製造業,234石材製品,,,,,
晉瑜企業股份有限公司花蓮研磨廠,99704602,,花蓮縣花蓮市民心里美工七街１１號,花蓮縣花蓮市民心里,林騰輝,89939090,股份有限公司,,0940304,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,http://www.advanced-tek.com.tw/ats.web/index.html,爐石粉、爐灰粉、水泥,,121.627754,24.0155582
郁文印刷廠,99666889,,花蓮縣玉里鎮泰昌里中正路１４９號,花蓮縣玉里鎮泰昌里,張智謙,95569405,獨資,,0590520,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,,各種印刷品,,121.315117,23.3350163
富橙實業股份有限公司,99666648,,花蓮縣花蓮市民心里精美路３２號,花蓮縣花蓮市民心里,黃麗津,23808913,股份有限公司,,0830429,生產中,25金屬製品製造業,259其他金屬製品,,鑽石鋸片,,121.626381,24.016758
維閣實業股份有限公司大雅廠,15000033,,花蓮縣花蓮市民心里美工九街10號,花蓮縣花蓮市民心里,張惇淨,22992314,股份有限公司,,1021227,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,234石材製品,http://www.vks.com.tw,石材加工,,121.620132,24.0120945
上華機械有限公司,15000094,,花蓮縣秀林鄉和平村和工三路15號,花蓮縣秀林鄉和平村,羅進泰,86808138,有限公司,,1071017,生產中,29機械設備製造業、29機械設備製造業,292其他專用機械設備,,機械及零件組裝修繕,,121.749725,24.3141575
宏昌益有限公司,15000081,,花蓮縣吉安鄉仁安村海濱92號,花蓮縣吉安鄉仁安村,張逸文,28929090,有限公司,,1050121,生產中,23非金屬礦物製品製造業,234石材製品,,石材業二次加工廠,裁切石材需鉅片及石材加工有粗修需用粗修砂碖機及砂碖片，水磨需要水磨片及水磨機,121.604004,23.9484234
花建實業有限公司,99666993,,花蓮縣鳳林鎮林榮里榮開路３９號之１,花蓮縣鳳林鎮林榮里,陳東堯,23851214,有限公司,,0921125,生產中,23非金屬礦物製品製造業,233水泥及其製品、239其他非金屬礦物製品,,預拌混凝土,,121.491409,23.7715263
宏昇大理石企業股份有限公司,99666918,,花蓮縣花蓮市民心里美工路３８號,花蓮縣花蓮市民心里,簡添賜,94733750,股份有限公司,,0671209,生產中,23非金屬礦物製品製造業,234石材製品,,花崗石地壁材,,121.626762,24.0110054
樺冠冷凍食品有限公司,15000087,,花蓮縣花蓮市民心里美工路56之12號,花蓮縣花蓮市民心里,陳俊仁,24656040,有限公司,,1060414,生產中,08食品製造業、08食品製造業,081肉類加工,,１．重組豬肉捲２．重組牛肉捲３．重組羊肉捲,,121.62339,24.0131435
