工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
南投縣農會食品廠,99652017,06610000070983,南投縣南投市平山里南崗三路一號,南投縣南投市平山里,胡嘉宸,14605851,農會組織,0580101,0990607,生產中,08食品製造業,083蔬果加工、089其他食品,http://www.nthfa.org.tw/,鹽漬蔬果、Ｑ梅、甜菊梅、苦茶油、梅汁,,120.6722,23.9216328
紘富紙器企業社,99652778,07610008000984,南投縣竹山鎮中崎里民生巷二０之六號,南投縣竹山鎮中崎里,黃慈斌,45201973,合夥,0761003,0770127,生產中,15紙漿、紙及紙製品製造業,159其他紙製品,,紙箱,,120.665184,23.7560024
順然藥品股份有限公司南投廠,99652024,07610000193360,南投縣南投市新興里工業路11號,南投縣南投市新興里,陳灶燃,22979375,股份有限公司,0760505,0840802,生產中,20藥品及醫用化學製品製造業、08食品製造業,200藥品及醫用化學製品、089其他食品,,中藥、一般劑型、丸劑、濃縮製劑、顆粒劑,,120.664093,23.9211235
嵩贊油封工業股份有限公司,99652293,07710000000991,南投縣南投市永豐里工業東路六號,南投縣南投市永豐里,賴烔彰,23066799,有限公司,0770907,0770907,生產中,21橡膠製品製造業,210橡膠製品,http://www.sog.com.tw,油封、橡膠製品,橡膠、鐵殼、彈簧,120.662392,23.9287033
津禾豐企業有限公司,08000192,,南投縣集集鎮永昌里名水路二段121號,南投縣集集鎮永昌里,吳佩茵,25049698,有限公司,,1050527,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,砂石批發業,,120.796822,23.8210468
奕郝精密股份有限公司二廠,08000039,,南投縣南投市平山里自強二路16號,南投縣南投市平山里,陳榮達,28903937,股份有限公司,,1001118,生產中,15紙漿、紙及紙製品製造業、22塑膠製品製造業,159其他紙製品、220塑膠製品,,紙類商標，ＰＶＣ類商標籤，雷射商標類，膠帶類（電子膠帶）,,120.669106,23.925663
塔塔加工業有限公司二廠,99705206,,南投縣南投市新興里18鄰成功一路33號,南投縣南投市新興里,張紹田,12997064,有限公司,,0951205,生產中,23非金屬礦物製品製造業,233水泥及其製品,,ＲＣ仿燒杉等欄杆類製品,,120.666931,23.92518
亞源股份有限公司,08000159,,南投縣南投市振興里南鄉路352號1樓,南投縣南投市振興里,顏素姮,53936485,股份有限公司,,1040812,生產中,12成衣及服飾品製造業,121成衣,,,,,
台灣裕昌國際股份有限公司,99652342,08510000431750,南投縣南投市永豐里工業路三三二號,南投縣南投市永豐里,魏麒修,28928178,股份有限公司,0851121,0870126,生產中,08食品製造業,087動物飼品,http://www.zagro.com,補助飼料,,120.660065,23.9286366
頤宸國際股份有限公司,08000385,,南投縣名間鄉東湖村彰南路342號1樓,南投縣名間鄉東湖村,柯語歆,83778322,股份有限公司,,1091117,生產中,08食品製造業,089其他食品,,,,,
南投縣鹿谷鄉農會茶葉加工廠,08000342,,南投縣鹿谷鄉彰雅村中正路一段231之2號1樓,南投縣鹿谷鄉彰雅村,林義能,45684823,農會組織,,1080916,生產中,08食品製造業,089其他食品,,其他食品,,120.756477,23.7415047
義成工廠股份有限公司二廠,99652269,08810000809740,南投縣南投市永豐里自立三路7號、7之1號,南投縣南投市永豐里,林健國,58541102,股份有限公司,0880802,0880826,生產中,25金屬製品製造業,251金屬刀具、手工具及模具,http://www.lancertools.com.tw,螺絲起子及五金手工具,塑膠粒、鋼材、ＢＩＴ（起子頭）套筒,120.662788,23.9314728
展頌股份有限公司竹山廠,99652320,07710000251217,南投縣竹山鎮延平里延平二路19號、延平三路20號,南投縣竹山鎮延平里,吳濬承,22927617,股份有限公司,0770617,0780907,生產中,18化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,185人造纖維,,耐隆絲,,120.702278,23.7670116
環偉實業股份有限公司,99652355,08310000156566,南投縣南投市平山里南投市工業南七路一０號,南投縣南投市平山里,許世凱,12251277,股份有限公司,0830629,0861003,生產中,33其他製造業,339未分類其他製品,,一般廢棄物及事業廢棄物之清除及處理,,120.655632,23.9143314
翔益紙管企業有限公司,99652786,08710008000860,南投縣國姓鄉國姓村成功街389號,南投縣國姓鄉國姓村,吳冰,16356054,有限公司,0871130,0871216,生產中,15紙漿、紙及紙製品製造業,159其他紙製品,,紙管、ＯＥ紙管、ＤＩＹ紙管,,120.853073,24.0399342
詠聖精材股份有限公司,08000354,,南投縣南投市永豐里自立三路11號,南投縣南投市永豐里,湯泰山,24583286,股份有限公司,,1081231,生產中,22塑膠製品製造業,220塑膠製品,,塑膠製品,,120.66227,23.9321938
新鎮屯行碾米工廠,99652593,07010000142016,南投縣草屯鎮新庄里芬草路日新巷八三號,南投縣草屯鎮新庄里,李景雲,61774316,合夥,0580101,0580101,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,白米，糙米,,120.67717,23.990057
上記塑膠工業股份有限公司,99652136,07810000162368,南投縣南投市永豐里工業北路二一號,南投縣南投市永豐里,黃庭輝,23227465,股份有限公司,0780216,0830507,生產中,22塑膠製品製造業,220塑膠製品,,家用電扇製造,,120.655113,23.9265976
甲聖工業股份有限公司二廠,99710550,,南投縣南投市永豐里成功三路166號,南投縣南投市永豐里,林聖竹,89234500,股份有限公司,,0961221,生產中,25金屬製品製造業,254金屬加工處理,,人手孔蓋、工具機鑄品、鑄件,,120.659729,23.9238548
原奇工業股份有限公司,99652324,08410000650620,南投縣南投市平山里仁和路一八號,南投縣南投市平山里,黃金章,61960326,股份有限公司,0840814,0841107,生產中,25金屬製品製造業、31其他運輸工具及其零件製造業、30汽車及其零件製造業,251金屬刀具、手工具及模具、254金屬加工處理、303汽車零件、312機車及其零件、313自行車及其零件,,模具、機車、汽車、自行車零件、輪船零件,,120.670555,23.923336
駿豐記企業股份有限公司南投廠,99652225,08210000082510,南投縣南投市永豐里工業北路二二號,南投縣南投市永豐里,張勝斌,52468553,股份有限公司,0820906,0820915,生產中,22塑膠製品製造業,220塑膠製品,,塑膠管,,120.651741,23.9211636
日正食品工業股份有限公司南崗二廠,08000237,,南投縣南投市永豐里工業北路32號,南投縣南投市永豐里,劉慶堂,22425683,股份有限公司,,1060808,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,http://smile-sun.gogoblog.com.tw,碾穀、磨粉及澱粉製品、冬粉製造,,120.654076,23.919426
宏荃工業股份有限公司,99652743,,南投縣南投市平山里南崗三路24、24之2號,南投縣南投市平山里,洪世安,89293042,股份有限公司,,0920115,生產中,21橡膠製品製造業、22塑膠製品製造業、25金屬製品製造業、29機械設備製造業,210橡膠製品、220塑膠製品、251金屬刀具、手工具及模具、293通用機械設備,,橡膠滾筒,,120.6715,23.9256325
連星建材有限公司,99652824,06210000103241,南投縣名間鄉中正村彰南路一三九之一號,南投縣名間鄉,許尚緯,89732632,有限公司,0580101,0580101,生產中,32家具製造業、14木竹製品製造業,140木竹製品、321非金屬家具,,其他石材製品製造,,120.698753,23.8409653
飾鴻實業有限公司日新廠,08000360,,南投縣草屯鎮新豐里新豐路96巷96號,南投縣草屯鎮新豐里,張仁吉,86339608,有限公司,,1090225,生產中,11紡織業、33其他製造業,115紡織品、331育樂用品,,,,,
豐鎰特殊紙股份有限公司埔里第二廠,99652794,08510008000020,南投縣埔里鎮水頭里東潤路六七之三號一樓,南投縣埔里鎮水頭里,黃欽崇,22451099,股份有限公司,0850113,0850125,生產中,15紙漿、紙及紙製品製造業,159其他紙製品,http://www.fronteas.ttnet.net,紙製品（紙繩，紙緞帶，紙絲，紙草，紙藤）,,120.981857,23.9436855
全谷砂石有限公司,08000276,,南投縣集集鎮廣明里名水路二段56號,南投縣集集鎮廣明里,官志達,25168912,有限公司,,1070913,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,砂石批發、砂石採取、砂石碎解加工,,120.803818,23.8211727
福田大理石加工廠南投廠,08000295,,南投縣南投市嘉興里彰南路一段189號,南投縣南投市嘉興里,宋新港,06144068,合夥,,1071122,生產中,23非金屬礦物製品製造業,234石材製品,,大理石,,120.689789,23.8873081
達遠工業股份有限公司,99652879,07610000191315,南投縣南投市永豐里中華路三二六號,南投縣南投市永豐里,劉秋霞,22472469,股份有限公司,0760504,0760501,生產中,11紡織業、12成衣及服飾品製造業,111紡紗、112織布、115紡織品,,其他紡織製品,,120.664856,23.9335
一心加工部第三廠,99725307,,南投縣埔里鎮水頭里東潤路67-1號,南投縣埔里鎮水頭里,林主賓,61808300,獨資,,0990430,生產中,09飲料製造業,092非酒精飲料,,百香果濃縮汁,,120.981857,23.9436855
吉安車業股份有限公司,99652121,07010000147716,南投縣南投市新興里南崗三路二九號,南投縣南投市新興里,陳國能,61934019,股份有限公司,0580101,0660113,生產中,31其他運輸工具及其零件製造業、28電力設備及配備製造業,313自行車及其零件、312機車及其零件、319未分類其他運輸工具及其零件、281發電、輸電及配電機械,http://www.jeeann.com.tw,自行車裝配,,120.668182,23.9279633
昇宏塑膠有限公司,99652699,08910008000213,南投縣草屯鎮御史里中正路一七０八巷一七號,南投縣草屯鎮御史里,楊錦,53036956,有限公司,0891018,0891101,生產中,22塑膠製品製造業,220塑膠製品,,塑膠製品,,120.6944,24.0024815
門斗豊木業股份有限公司,99652247,06910000084350,南投縣竹山鎮延平里延平路25號,南投縣竹山鎮延平里,林淑卿,84651462,股份有限公司,0580101,0580101,生產中,14木竹製品製造業,140木竹製品,,門斗,木材,120.701256,23.7689857
久成實業有限公司南投工廠,99652192,06710000223468,南投縣南投市永豐里自立二路一一號,南投縣南投市,林振豐,34132557,有限公司,0580101,0580101,生產中,25金屬製品製造業,251金屬刀具、手工具及模具,,別針、袖扣、領夾，紀念章、識別帶,,120.663322,23.9337044
晉億嘉有限公司,08000182,,南投縣草屯鎮碧洲里立人路727巷10號1樓,南投縣草屯鎮碧洲里,林呈良,42590794,有限公司,,1050307,生產中,25金屬製品製造業,259其他金屬製品,,其他金屬製品,,120.667747,23.9614677
南興造紙廠,99073460,07610000110388,南投縣埔里鎮埔里鎮溪南里四鄰隆生路一二二號,南投縣埔里鎮,王阿涼,06108062,獨資,0760218,0760218,生產中,15紙漿、紙及紙製品製造業,151紙漿、紙、紙板,,,,,
久允工業股份有限公司,99652987,,南投縣南投市福興里永興路19號,南投縣南投市福興里,趙世欽,61918572,股份有限公司,,0940427,生產中,25金屬製品製造業、33其他製造業,251金屬刀具、手工具及模具、332醫療器材及用品,,其他金屬、直鋸片、孔鋸、圓鋸、手鋸,,120.661255,23.93557
金佑興業股份有限公司,08000380,,南投縣草屯鎮新豐里新豐路96巷96-2號及96-2號3樓,南投縣草屯鎮新豐里,周珮淳,53148191,股份有限公司,,1091021,生產中,21橡膠製品製造業、31其他運輸工具及其零件製造業,210橡膠製品、312機車及其零件、313自行車及其零件,,,,,
佐尚企業有限公司,08000283,,南投縣草屯鎮上林里草溪路176之5號,南投縣草屯鎮上林里,張玉女,97235030,有限公司,,1070928,生產中,25金屬製品製造業、25金屬製品製造業,259其他金屬製品,,動力手工具．控制箱．開關箱．等,,120.675194,23.9615574
高賞動漫科技有限公司,08000382,,南投縣草屯鎮御史里美村巷51弄16號1樓,南投縣草屯鎮御史里,葉森豪,83591430,有限公司,,1091030,生產中,33其他製造業,331育樂用品,,,,,
百成益有限公司,99652388,08810000813282,南投縣南投市永豐里工業路55號,南投縣南投市永豐里,洪璧雲,16534706,有限公司,0881231,0890221,生產中,25金屬製品製造業,254金屬加工處理,,零件加工,,120.658943,23.9290276
金福華食品貿易有限公司,08000255,,南投縣草屯鎮新豐里新豐路96巷100號及100號4樓,南投縣草屯鎮新豐里,楊奕鍊,12732780,有限公司,,1070115,生產中,08食品製造業,089其他食品,,沙茶醬、調味品,,120.681526,23.99209
系統電子工業股份有限公司,99652226,,南投縣南投市永豐里工業北路二六、二八號,南投縣南投市永豐里,李益仁,20768310,股份有限公司,,0870319,生產中,26電子零組件製造業、27電腦、電子產品及光學製品製造業、28電力設備及配備製造業、33其他製造業,269其他電子零組件、271電腦及其週邊設備、272通訊傳播設備、273視聽電子產品、339未分類其他製品,http://sysgration.com,車用家用視廳設備、電源供應器,,120.653282,23.921257
華南食品工業股份有限公司,99652380,07810000000700,南投縣南投市永豐里自立一路9號11號,南投縣南投市永豐里,廖顯榮,61772289,股份有限公司,0780706,0780706,生產中,08食品製造業,081肉類加工、082水產加工、083蔬果加工、089其他食品,http://hwananfoods.com.tw,醬菜罐頭、醬油、辣椒醬、豆瓣醬、調味醬,,120.666748,23.9375229
双邦實業股份有限公司,99720020,,南投縣南投市福興里永興路3號,南投縣南投市福興里,張崇棠,23531297,股份有限公司,,0970429,生產中,19其他化學製品製造業、22塑膠製品製造業,199未分類其他化學製品、220塑膠製品,,塗佈貼合加工,,120.663071,23.937767
昱鍠工業股份有限公司,99652418,,南投縣南投市永豐里成功三路一九二號,南投縣南投市永豐里,陳麗美,22797516,股份有限公司,,0870815,生產中,25金屬製品製造業、30汽車及其零件製造業,251金屬刀具、手工具及模具、254金屬加工處理,,,,,
富億軒企業有限公司,08000103,,南投縣竹山鎮下坪里枋坪巷26-6號,南投縣竹山鎮下坪里,許妃蟬,54523286,有限公司,,1021128,生產中,08食品製造業,089其他食品,,鳳梨酥、牛軋糖,,120.674255,23.767065
俊侑股份有限公司自立廠,08000021,,南投縣南投市永豐里自立三路16、18號,南投縣南投市永豐里,楊淑貞,97272999,股份有限公司,,1000506,生產中,15紙漿、紙及紙製品製造業、29機械設備製造業,152瓦楞紙板及紙容器、292其他專用機械設備,,紙杯,,120.662834,23.9330177
臺灣高田股份有限公司,99652477,06810000142859,南投縣竹山鎮延祥里鹿山路一二巷三四號,南投縣竹山鎮延祥里,劉清雲,62652712,股份有限公司,0580101,0580101,生產中,14木竹製品製造業,140木竹製品,,竹製品,,120.702446,23.758131
以倫實業股份有限公司,99652583,06510000044509,南投縣水里鄉永豐村永豐二路72號,南投縣水里鄉永豐村,林以輸,61060232,股份有限公司,0650403,0660322,生產中,08食品製造業,083蔬果加工,,,,,
德根酵素生物有限公司,99720011,,南投縣竹山鎮延平里延平一路11號,南投縣竹山鎮延平里,林靜宜,27447433,有限公司,,0970305,生產中,08食品製造業,083蔬果加工,,,,,
富鈞有限公司,99652450,,南投縣南投市平山里自強一路二二號,南投縣南投市平山里,施銘芳,70728200,有限公司,,0910422,生產中,29機械設備製造業、25金屬製品製造業,252金屬結構及建築組件、292其他專用機械設備,,廠房鋼骨結構,,120.671837,23.9270954
大也環保科技有限公司,99720031,,南投縣南投市平山里成功一路3號,南投縣南投市平山里,陳煌彰,29105496,有限公司,,0970808,生產中,18化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,184塑膠及合成橡膠原料,,廢橡膠,,120.6726,23.9273682
