工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
信邦電子股份有限公司二廠,05000425,,苗栗縣苗栗市文聖里3鄰國華路588巷15號,苗栗縣苗栗市文聖里,王紹新,23542766,股份有限公司,,1070515,生產中,27電腦、電子產品及光學製品製造業、28電力設備及配備製造業,271電腦及其週邊設備、283電線及配線器材、289其他電力設備及配備,,連接線,,120.817535,24.5755348
麥世科股份有限公司,99632213,08710005021455,苗栗縣後龍鎮東明里八鄰下浮尾一一九之一號,苗栗縣後龍鎮東明里,魏宏汶,22986397,股份有限公司,0870223,0870701,生產中,11紡織業、33其他製造業,113不織布、332醫療器材及用品,http://spunfsic.com/,纖維布、纖維機械,,120.798828,24.6245766
晉永全企業社,05000540,,苗栗縣苑裡鎮福田里14鄰179號1樓,苗栗縣苑裡鎮福田里,鄭幼勤,72467624,獨資,,1081127,生產中,22塑膠製品製造業,220塑膠製品,,塑膠製品,,120.668121,24.42759
禾海實業有限公司,99677798,,苗栗縣公館鄉福德村七鄰福德九八之二號,苗栗縣公館鄉福德村,江新漢,24294336,有限公司,,0990414,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,砂石,,120.864792,24.4772625
台灣圓益石英股份有限公司二廠,05000030,,苗栗縣銅鑼鄉中平村一八鄰瑞興街二二號,苗栗縣銅鑼鄉中平村,崔晸甲,97165490,股份有限公司,,1000331,生產中,26電子零組件製造業、23非金屬礦物製品製造業,269其他電子零組件、239其他非金屬礦物製品,http://www.wonik.com,石英器皿,石英,120.802872,24.4829617
上詮光纖通信股份有限公司苗栗廠,05000541,,苗栗縣銅鑼鄉中平村中平1之1號,苗栗縣銅鑼鄉中平村,張立秋,84149462,股份有限公司,,1081127,生產中,27電腦、電子產品及光學製品製造業,272通訊傳播設備,http://www.FOCI.com.tw,光纖被動元件,,120.8115,24.52389
信紘科技股份有限公司,99677831,,苗栗縣竹南鎮公義里友義路六六號一、二、五樓,苗栗縣竹南鎮公義里,簡士堡,89728356,股份有限公司,,0990923,生產中,29機械設備製造業,291金屬加工用機械設備、292其他專用機械設備、293通用機械設備,http://www.trusval.com.tw,金屬加工用機械設備、其他專用機械設備,,120.909508,24.7232056
錦隆紙品有限公司頭份廠,05000305,,苗栗縣頭份市後庄里中央路九一０號一樓,苗栗縣頭份市後庄里,葉俊逸,27863346,有限公司,,1050606,生產中,15紙漿、紙及紙製品製造業,159其他紙製品,,紙棧板．蜂窩平板,,120.884949,24.694355
廣鉅機械股份有限公司竹南廠,S0500112,,苗栗縣竹南鎮大厝里一三鄰獅山七八之一號,苗栗縣竹南鎮大厝里,魏榮騰,80554621,股份有限公司,,1090729,生產中,29機械設備製造業,291金屬加工用機械設備、292其他專用機械設備、293通用機械設備,,,,,
昕康有限公司,05000401,,苗栗縣竹南鎮公義里一一鄰仁義街一二號二樓,苗栗縣竹南鎮公義里,蔡佩芳,55940533,有限公司,,1070112,生產中,31其他運輸工具及其零件製造業、33其他製造業,319未分類其他運輸工具及其零件、332醫療器材及用品,,醫療用輔具,,120.909889,24.7280312
麒麟石材行,05000400,,苗栗縣公館鄉館東村8鄰大東路1之1、1之2號,苗栗縣公館鄉館東村,梁玉麟,66849343,獨資,,1070109,生產中,23非金屬礦物製品製造業,234石材製品,,石材製品,,120.831451,24.5009975
聯有微奈有限公司,05000075,,苗栗縣後龍鎮大山里六鄰上大山腳六一之三號,苗栗縣後龍鎮大山里,楊明暉,53360974,有限公司,,1010116,生產中,29機械設備製造業,292其他專用機械設備,,機械設備製造、其他專用機械設備、五金零件、螺絲、螺帽、螺絲釘等,,120.794838,24.6492577
太極農業生化科技有限公司銅鑼廠,05000307,,苗栗縣銅鑼鄉中平村一三鄰中隆一路一三號二樓,苗栗縣銅鑼鄉中平村,鍾少發,12613356,有限公司,,1050615,生產中,18化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,183肥料及氮化合物,,金旺’速厚青’厚生’藍寶,,120.800369,24.4979515
顯嶸企業有限公司,99677588,,苗栗縣後龍鎮埔頂里3鄰頂東路28之2號,苗栗縣後龍鎮埔頂里,陳志龍,28128274,有限公司,,0951229,生產中,23非金屬礦物製品製造業、29機械設備製造業,239其他非金屬礦物製品、231玻璃及其製品、293通用機械設備,,石英、陶瓷,,120.819717,24.6153831
榮星事業股份有限公司竹南廠,05000178,,苗栗縣竹南鎮公館里六鄰公館仔八三號,苗栗縣竹南鎮公舘里,徐榮岐,70605397,股份有限公司,,1030116,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,廢五金批發,,120.874428,24.6638947
馳昇企業股份有限公司,99677129,08810005021093,苗栗縣竹南鎮大厝里十三鄰獅山一０二之一二號,苗栗縣竹南鎮大厝里,廖瑞文,22943187,股份有限公司,0880315,0890503,生產中,25金屬製品製造業、29機械設備製造業,253金屬容器、292其他專用機械設備,,金屬容器,,120.873611,24.6740627
廣生碾米工廠,99677139,06110005117471,苗栗縣苗栗市清華里七鄰為公路一七三號,苗栗縣苗栗市清華里,黃義堯,49421302,獨資,0611116,0611116,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,糙米，白米,,120.82708,24.5708885
華山塗料工業股份有限公司二廠,99632394,07310005025989,苗栗縣西湖鄉湖東村10鄰埔頂22之5號,苗栗縣西湖鄉湖東村,劉家煒,18914409,股份有限公司,0730330,0830205,生產中,19其他化學製品製造業,192塗料、染料及顏料,,塗料染料及顏料,,120.75618,24.5658913
寶順塑膠工業股份有限公司,99632330,07510005126867,苗栗縣苗栗市南勢里一七鄰坪頂東三二號,苗栗縣苗栗市南勢里,吳俊德,05087407,股份有限公司,0750522,0750522,生產中,22塑膠製品製造業,220塑膠製品,,塑膠地磚、地磚,,120.800735,24.5308075
新豐燈泡有限公司,99632903,05910005078713,苗栗縣頭份市濫坑里七鄰尖豐路一四六一號,苗栗縣頭份市濫坑里,陳和男,97244777,有限公司,0591120,0591120,生產中,22塑膠製品製造業、28電力設備及配備製造業,220塑膠製品、284照明設備及配備,,汽車用其他燈泡,,120.891182,24.6262531
台灣積水化成品股份有限公司苗栗廠,05000337,,苗栗縣銅鑼鄉中平村一三鄰中隆三路二一號,苗栗縣銅鑼鄉中平村,都鄉成彥,30910441,股份有限公司,,1060207,生產中,22塑膠製品製造業,220塑膠製品,,成型品,,120.79895,24.5038872
台灣中油股份有限公司探採事業部天然氣處理廠,99631661,06110005059407,苗栗縣頭屋鄉象山村二鄰明屋九八號,苗栗縣頭屋鄉象山村,陳澄泉,03707901,股份有限公司,0610703,0610722,生產中,17石油及煤製品製造業,170石油及煤製品,,天然氣、混合溶劑油,,120.869896,24.5797863
詮緯有限公司,05000098,,苗栗縣苑裡鎮房裡里一０鄰南房六九之一九號一樓,苗栗縣苑裡鎮房裡里,賴國義,16897740,有限公司,,1010828,生產中,25金屬製品製造業,259其他金屬製品,,自行車及其零件組,,120.64534,24.4300289
新加坡商矽比科亞洲有限公司寶琳分公司三義廠,05000037,,苗栗縣銅鑼鄉樟樹村八鄰竹圍三二之一號,苗栗縣銅鑼鄉樟樹村,陳龍志,27246082,有限公司,,1000519,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,其他非金屬礦物製品,,120.779823,24.4497166
超詮工業股份有限公司二廠,05000406,,苗栗縣頭份市蘆竹里五鄰蘆竹路三０九巷一五號,苗栗縣頭份市蘆竹里,林香惠,22407432,股份有限公司,,1070129,生產中,25金屬製品製造業,254金屬加工處理,http://www.chao-chuan.com.tw,含油軸承、心軸、粉末治金、機械零件,,120.882538,24.6776466
鴻鎵科技股份有限公司竹南廠,95A01260,,新竹科學園區苗栗縣竹南鎮科中路11號1樓,苗栗縣竹南鎮,王興燁,50832401,股份有限公司,,1090710,生產中,26電子零組件製造業,261半導體、269其他電子零組件,,,,,
太盟實業股份有限公司苑裡廠,99677523,,苗栗縣苑裡鎮苑坑里五鄰苑坑四八之二號,苗栗縣苑裡鎮苑坑里,林國勝,60316088,股份有限公司,,0950321,生產中,14木竹製品製造業,140木竹製品,,木屑,,120.681732,24.444355
新峰碾米工廠,99677156,06910005148313,苗栗縣苗栗市嘉盛里十一鄰育英街二三號,苗栗縣苗栗市嘉盛里,徐文樞,49665849,獨資,0690724,0690829,生產中,08食品製造業,086碾榖、磨粉及澱粉製品,,製油、製粉及碾殼、白米,,120.831818,24.5715122
四方乳品工業股份有限公司二廠,05000140,,苗栗縣竹南鎮大厝里大厝五九之一二號,苗栗縣竹南鎮大厝里,蔡南,84547216,股份有限公司,,1020521,生產中,09飲料製造業,091酒精飲料,,鮮乳,,120.875122,24.6792355
高譜實業股份有限公司頭份廠,05000319,,苗栗縣頭份市蘆竹里一六鄰中華路五一一巷五五號,苗栗縣頭份市蘆竹里,黃秋芬,28053034,股份有限公司,,1051011,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,羧酸,,120.889465,24.67521
通順鋼鐵股份有限公司,99677274,,苗栗縣通霄鎮五北里七鄰五北六八之六號,苗栗縣通霄鎮五北里,王李秀昭,56248010,股份有限公司,,0920506,生產中,24基本金屬製造業,241鋼鐵,,鋼筋,,120.671944,24.4737663
富鑠科技股份有限公司,99677821,,苗栗縣竹南鎮崎頂里和誠街二五號,苗栗縣竹南鎮崎頂里,莊坤儒,28651334,股份有限公司,,0990805,生產中,22塑膠製品製造業,220塑膠製品,http://flexso.com.tw/,ＰＩ塑膠膜、ＰＩ電熱片,,120.878487,24.7125378
右紳工業有限公司,99677348,,苗栗縣竹南鎮頂埔里十一鄰一０九之一號,苗栗縣竹南鎮頂埔里,劉建財,80006759,有限公司,,0920819,生產中,25金屬製品製造業,252金屬結構及建築組件,,烤漆鋼鐵板,,120.922791,24.7051182
唐絹實業股份有限公司,99631647,08310005155598,苗栗縣銅鑼鄉中平村中興路一０之一號,苗栗縣銅鑼鄉中平村,羅濟浩,23216805,股份有限公司,0830607,0830621,生產中,24基本金屬製造業,241鋼鐵,,鍍鋅鋼板加工、輕型鋼、樓承板、烤漆鋼板,,120.801086,24.4924049
長虹塑膠事業股份有限公司,99631510,08310005079659,苗栗縣竹南鎮大厝里一０鄰獅山一之一號,苗栗縣竹南鎮大厝里,吳肇瑩,89201070,股份有限公司,0830725,0831005,生產中,22塑膠製品製造業,220塑膠製品,,塑膠製品,,120.874687,24.6769772
華陶窯文化事業股份有限公司,99677111,07410005003623,苗栗縣苑裡鎮南勢里二鄰南勢三一號,苗栗縣苑裡鎮南勢里,陳文輝,22988992,股份有限公司,0740111,0740111,生產中,23非金屬礦物製品製造業,232耐火、黏土建材及其他陶瓷製品,,陶藝品,,120.708656,24.3791218
郁興實業股份有限公司,05000033,,苗栗縣頭屋鄉象山村象山路二五七號,苗栗縣頭屋鄉象山村,梁興堯,97046143,股份有限公司,,1000506,生產中,22塑膠製品製造業,220塑膠製品,,塑膠皮布加工、塑膠管板加工,,120.8587,24.57741
宇仁醫療器材科技股份有限公司田寮廠,05000445,,苗栗縣頭份市田寮里民族路五九五號一樓,苗栗縣頭份市田寮里,李仲平,16980249,股份有限公司,,1070808,生產中,29機械設備製造業,293通用機械設備,,醫療器材,,120.889038,24.6851177
興吉紙器企業社,99632448,08110005097925,苗栗縣竹南鎮海口里一九鄰保安林四之五一、之五二號,苗栗縣竹南鎮海口里,林正義,02922656,獨資,0810829,0810921,生產中,15紙漿、紙及紙製品製造業,152瓦楞紙板及紙容器,,紙（箱，盒）,,120.850616,24.685997
連鴻企業股份有限公司,99632939,06510005027109,苗栗縣頭份市斗煥里一鄰中正二路三一一巷一八號,苗栗縣頭份市斗煥里,廖偉博,49722172,股份有限公司,0650302,0650331,生產中,25金屬製品製造業、30汽車及其零件製造業、33其他製造業,254金屬加工處理、303汽車零件、331育樂用品,,機械及各種零件製造、粉末治金製造,,120.950157,24.6805058
台灣翔登股份有限公司二廠,05000584,,苗栗縣銅鑼鄉銅鑼村自強路50號,苗栗縣銅鑼鄉銅鑼村,梁從勉,89538031,股份有限公司,,1090824,生產中,21橡膠製品製造業、22塑膠製品製造業,210橡膠製品、220塑膠製品,,,,,
立順興資源科技股份有限公司,99632151,,苗栗縣後龍鎮龍坑里17鄰十班坑176之12、176之22號,苗栗縣後龍鎮龍坑里,呂東璇,89917103,股份有限公司,,0910418,生產中,23非金屬礦物製品製造業,233水泥及其製品、239其他非金屬礦物製品,,砂石,,120.772964,24.5912361
宏明紙業股份有限公司,99632395,06210005103852,苗栗縣竹南鎮公館里七鄰大埔頂一五之一號,苗栗縣竹南鎮公舘里,廖霞榮,49703203,股份有限公司,0620811,0620811,生產中,15紙漿、紙及紙製品製造業,151紙漿、紙、紙板,,瓦楞芯紙,,120.871353,24.6547928
旭明光電股份有限公司,95B00701,,新竹科學園區苗栗縣竹南鎮頂埔里科中路11號1、3、4樓,苗栗縣竹南鎮頂埔里,段忠,12800800,股份有限公司,,0980831,生產中,26電子零組件製造業,264光電材料及元件,http://www.semileds.com/,高效能發光二極體,,120.914162,24.7120514
鐙軒製冰工廠,99632298,06910005094649,苗栗縣苑裡鎮社苓里二鄰社苓二二號,苗栗縣苑裡鎮社苓里,鄭耕直,49779195,獨資,0690402,0700623,生產中,08食品製造業,085乳品、083蔬果加工、089其他食品,,雪糕，芋仔冰，冰棒,,120.679955,24.3966866
粟田科技有限公司,05000176,,苗栗縣竹南鎮新南里二三鄰崁頂街一二五號,苗栗縣竹南鎮新南里,林嘉南,28311531,有限公司,,1030115,生產中,33其他製造業,332醫療器材及用品,,醫療器材及用品,,120.881859,24.69184
亞碁科技有限公司,99677567,,苗栗縣造橋鄉錦水村四鄰錦水三二之二號,苗栗縣造橋鄉錦水村,鍾勳德,27810926,有限公司,,0950929,生產中,33其他製造業,339未分類其他製品,,種植物性燃油,,120.891144,24.607235
聯騏鋼構工程企業社頭份廠,99631875,,苗栗縣頭份市珊湖里五鄰親民路一六一巷三弄八號一樓,苗栗縣頭份市珊湖里,葉富貴,13341804,獨資,,0910102,生產中,25金屬製品製造業,252金屬結構及建築組件、253金屬容器,,其他金屬建築結構及組件,,120.962082,24.6853085
立康生醫事業股份有限公司苗栗二廠,05000303,,苗栗縣頭份市蘆竹里四鄰工業路五五號地下一樓,苗栗縣頭份市蘆竹里,莊祐霖,12549828,股份有限公司,,1050525,生產中,19其他化學製品製造業,194化粧品,,保健食品，藥品，化妝品等,,120.8858,24.6737766
金正達科技有限公司,99631964,,苗栗縣頭份市東庄里一０鄰民族路五０二巷一八號一樓,苗栗縣頭份市東庄里,黃玄昌,12924942,有限公司,,0910130,生產中,23非金屬礦物製品製造業、24基本金屬製造業,234石材製品、241鋼鐵,,水刀切割,,120.8926,24.6864166
民抬瀝青工業股份有限公司,99632043,08410000206559,苗栗縣後龍鎮龍坑里一七鄰十班坑一七七之八號,苗栗縣後龍鎮龍坑里,呂雅琦,28953680,股份有限公司,0840612,0850831,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品,,瀝青,,120.771011,24.5903721
國裕實業股份有限公司,99677307,08310005025640,苗栗縣竹南鎮公舘里八鄰大埔頂一八號,苗栗縣竹南鎮公舘里,林國勝,22699326,股份有限公司,0830315,0830323,生產中,33其他製造業,339未分類其他製品,,保溫劑,,120.872459,24.65378
順詮精機股份有限公司二廠,S0500046,,苗栗縣苑裡鎮山柑里一鄰二之一號,苗栗縣苑裡鎮山柑里,林孟城,89803903,股份有限公司,,1090522,生產中,29機械設備製造業,291金屬加工用機械設備、292其他專用機械設備,,,,,
